V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse
1,6,9,12,13,15,16,17,20,21,51.17723345913,120.700854559138
1,5,7,9,12,13,16,18,20,21,6.04426636659323,163.304785320963
2,4,7,8,12,14,16,18,19,21,26.1492012840451,373.253964797762
3,5,6,11,13,14,15,16,18,20,77.5169061212805,71.845025478111
3,4,6,8,9,12,17,18,19,20,43.2960682747831,124.977420399746
1,2,4,10,13,16,17,18,20,21,25.7501252320865,169.376767546091
6,7,8,11,12,14,15,16,18,21,6.56989243793539,85.2134718947952
2,5,6,9,12,13,14,17,20,21,51.4192801016422,129.626741672554
3,4,5,6,10,12,14,16,18,21,57.1464129062645,112.619691910871
3,7,8,10,11,13,14,17,20,21,3.79831404676943,192.928687730675
3,5,8,10,11,15,16,17,20,21,65.950943296163,119.459227144745
1,3,4,6,7,10,12,14,19,20,57.2170279426755,114.952011416308
1,3,4,5,10,12,14,17,20,21,16.5930261114381,131.463005659994
1,3,4,5,12,13,14,17,18,20,0.336904515032491,329.839480683145
3,9,10,11,12,15,16,17,19,20,24.9059657144056,138.32769948111
4,6,8,9,10,12,15,17,18,20,41.4435284453435,121.658897907234
5,7,8,9,13,14,15,16,17,19,19.2997318802115,172.857173522351
1,2,4,5,6,9,10,13,14,15,71.136388962575,117.461269687001
3,4,6,7,8,9,13,14,15,18,41.684966999753,120.668936400568
1,2,3,7,9,10,11,13,15,17,57.8039393644196,122.067605694668
1,2,5,9,11,12,15,17,20,21,56.3490452763794,126.474768659358
1,3,5,7,8,10,11,13,18,19,33.0590788332402,124.860017298183
2,3,5,6,8,12,13,15,17,18,40.6839277611119,124.978559694057
2,3,7,9,10,12,15,16,18,21,0.645973410632635,NA
3,4,5,7,9,14,17,18,19,21,21.8070180933813,180.42221505819
2,3,7,9,10,12,15,16,17,21,0.663087728895821,NA
4,6,7,8,10,16,17,18,20,21,1.88481208018334,95.511851579865
1,4,8,10,11,12,13,16,17,20,59.8560211477019,115.269416697651
1,2,3,9,10,11,15,18,20,21,63.6368997716546,119.997576257826
3,4,5,6,7,13,16,18,19,21,58.7474080759161,111.509446788207
2,4,5,11,13,14,17,18,20,21,56.3115557744957,123.788043067391
1,2,4,5,6,8,10,13,20,21,78.0361436193252,114.55595031966
2,3,5,10,12,14,17,18,19,21,2.99418194557335,Inf
1,3,4,7,10,11,17,18,20,21,68.7282090411757,114.140732974975
2,4,5,8,9,14,16,19,20,21,8.87216843240019,181.552894505406
4,7,8,11,14,15,16,18,19,20,83.287034201101,123.456264675722
1,3,10,11,13,14,15,17,19,20,60.6710494717926,123.695829208771
3,5,6,8,12,14,15,16,18,20,48.025169031333,133.678761415985
1,2,4,7,9,12,15,18,20,21,18.5265522913705,Inf
2,4,5,6,10,15,16,17,20,21,42.5085714285714,121.412044383595
1,2,4,10,11,12,15,16,17,19,13.8364913223877,139.370056071501
2,4,7,11,12,13,15,16,19,21,12.4809282096154,Inf
5,9,10,13,15,16,17,18,20,21,37.4165187346235,166.360697674945
1,2,8,10,11,12,14,17,20,21,83.7253921610092,121.284144857364
1,2,4,6,8,9,10,14,16,18,61.3606359074009,114.976571660928
3,8,9,10,13,15,17,19,20,21,25.9368081378171,196.954100873463
2,4,7,8,9,10,14,15,20,21,12.9603356590711,178.900592223175
1,3,7,13,14,15,16,18,19,20,19.1790242196131,160.087741151817
2,5,12,15,16,17,18,19,20,21,19.2023037562988,169.4822746617
2,3,4,8,13,16,17,18,19,20,0.492970894118047,NA
1,2,5,7,12,13,15,18,20,21,6.70599839023092,Inf
1,5,7,9,13,16,17,18,20,21,0.64570704288956,302.183864650448
3,4,5,8,10,11,17,18,19,20,21.3983791867447,138.41639652905
1,6,7,8,10,13,15,16,17,19,0.581588296084853,150.27253376995
5,6,10,11,12,14,15,16,17,19,54.3249823768856,68.2265619007261
1,3,4,8,12,13,14,19,20,21,49.6721208868308,150.055262831952
1,3,4,6,7,9,10,16,17,18,52.7712560609603,111.242032155028
