V1,V2,V3,V4,V5,bestlam,rmse
2,8,17,20,21,11.034823403314,1129.95503706949
7,9,14,16,18,62.7291165080571,62.7706344748956
1,2,3,8,12,7.85342449088311,22.9491788442323
3,6,8,11,13,1.69065925906432,4737.44367478547
1,3,9,12,19,69.3773030729436,43.470618210684
5,9,13,18,20,64.4852468364019,52.1030117034652
3,7,9,11,19,51.8027849145592,181.222211758624
4,10,13,14,20,65.2527476461479,90.9108407096816
2,5,8,13,19,19.27401080438,24.3916120913948
1,3,12,15,17,8.65500989847549,34.1162864495068
2,9,11,13,15,60.7226029577949,155.612761555627
1,2,3,9,12,75.8204784507363,42.697902479987
3,4,6,14,18,47.5925426794298,222.103439273765
3,6,9,14,18,48.0062958111375,221.869799834415
8,12,14,19,20,15.2797545780589,49.3278442187973
1,3,4,7,11,45.5603973638248,178.145064321572
3,10,15,16,18,63.1027473458211,73.9310264246254
1,6,10,20,21,53.7551771260348,234.113935446036
1,7,10,19,21,7.58261308733099,111.68566371304
3,7,16,18,21,12.1887673371845,136.238792766363
1,4,12,20,21,75.5956537981028,90.8874192361689
5,10,11,20,21,34.3270068009762,189.789637059049
4,7,13,14,18,66.8689492464609,51.0866677230725
3,5,11,16,17,52.6164544856758,275.952212339199
2,8,9,10,19,72.7334003467685,53.8710410765066
5,6,7,20,21,0.597208123206199,244.926801831431
4,6,8,18,21,53.0328304280606,176.991245416761
6,9,11,16,21,14.2846632610502,246.624775932299
3,9,13,15,16,9.98254740594276,64.4313340762014
2,4,12,19,20,0.797248674664847,58.4299084608977
4,9,11,15,18,47.5887019140208,178.853012100268
3,6,9,12,13,29.9098607275977,229.722320857247
4,8,12,15,17,10.9570859568789,33.2578048368046
2,7,8,17,18,13.4850754331903,48.5357044607663
2,11,13,16,17,57.2919873009153,255.666953477016
1,6,14,16,18,56.3830223654181,198.929850308997
1,10,12,15,17,10.4518365459853,112.839512872934
1,2,3,7,9,0.71961147417591,83.1018487157153
7,11,14,17,18,50.7735859789425,185.52099710126
2,10,11,13,16,52.008086958208,203.617366326303
2,7,13,14,17,17.0525686545853,33.244952503022
1,11,13,15,17,51.8844335858975,167.555835147639
6,11,13,14,19,12.0564436435913,401.568248352399
2,3,7,10,15,64.9964223226667,70.7371861524185
1,3,10,14,17,8.16476540848016,143.456693657083
7,9,10,14,16,9.94258212875773,165.822708065129
3,10,14,19,21,9.62813797940825,214.443170373396
2,3,5,8,14,70.8647603005245,19.7079751804767
3,5,9,19,21,15.8195374257348,87.9074046804779
2,3,6,14,19,1.05115488762493,256.154125180495
4,10,15,19,20,63.5069123544879,71.5821846684268
7,8,9,12,14,58.027039382847,46.646873829821
1,2,3,15,18,10.1131967104176,53.8466907309027
2,3,15,18,21,0.707591027656956,244.616646837837
5,6,10,19,20,49.1785249643998,343.650295707488
4,5,10,13,20,67.4209137288501,82.242054339632
2,5,6,9,13,0.74947414803627,633.497144164263
1,2,10,16,19,9.96266532182749,131.226679780844
1,5,6,20,21,58.1955896235942,332.312064418755
4,5,9,11,19,49.2912524618657,178.554059228877
3,5,7,12,20,67.4971764755552,57.5748926761194
9,10,11,16,18,47.6821604791571,176.775949750472
1,3,7,8,17,8.43391095079695,26.6532939408982
1,2,4,6,20,49.1754698687665,4277.10965121196
7,9,11,18,19,32.8260869393322,184.565157465531
1,4,10,13,18,0.820663743433778,136.324120147758
1,7,12,13,21,11.2520440623494,99.9984415129057
1,7,11,15,21,40.3663587101555,210.772618652443
3,8,10,16,20,56.9837693493646,77.3104591538867
1,6,7,16,20,2.13392381684808,349.998250250255
4,5,10,11,15,47.0572741257456,191.445234776639
2,5,6,10,14,48.7425659859126,287.608015139067
7,11,15,16,18,52.5637063778835,190.222969230251
4,7,10,13,14,63.1958563877226,95.3659126912507
1,12,14,18,19,2.308610951248,78.1209940405183
5,7,13,16,17,8.0908066649023,39.8128437920318
5,9,10,13,19,65.5871650123744,62.2084397887648
1,6,9,11,18,8.02471753211315,401.517230248662
5,7,11,15,19,51.7199054502407,176.852604025626
3,4,8,12,20,71.0672141521997,54.7013077235514
1,2,18,20,21,3.4461201815263,99.984928032508
2,4,8,11,15,54.3165675000754,205.60945520452
2,9,11,12,17,59.106152406111,219.16481675716
3,10,13,14,20,64.4012019796866,82.9436773527958
1,9,15,17,19,9.36323445146183,63.9927633393353
2,4,15,17,21,13.8118859108313,111.138920375749
2,5,12,18,20,9.10081843232829,48.0040826124314
4,8,12,13,14,8.15494337396976,23.2304548193431
5,14,16,17,20,77.3607265565121,55.4380587855019
4,12,14,17,21,11.2933412561721,96.7539830266959
2,4,6,16,17,5.80143780272799,229.156934535961
8,10,12,17,19,13.965112400465,95.0361631951141
10,13,14,20,21,54.8142647107906,86.2315810557768
2,7,8,12,15,61.0904816863451,31.6128316322585
5,8,9,14,21,11.0317697870156,92.7469649481064
6,8,9,17,18,3.97062974091408,248.047212301279
1,5,7,11,19,46.7768564455781,231.261508505566
7,13,16,18,19,71.6424411032572,55.2911051143121
1,4,8,9,17,8.94026948274224,88.1968165846858
2,9,10,11,16,49.5531210813048,140.016688656082
10,11,12,15,18,48.7896174178267,1601.38790395529
2,8,13,18,20,3.91808486719391,76.7621402240741
6,12,13,14,15,0.79800816475236,4292.00482299141
7,13,14,19,21,65.3830225509308,99.5846013316318
6,9,12,15,17,24.2207989538854,266.72785772544
2,3,7,11,16,45.8753361416499,202.982393176728
2,7,11,17,18,40.3929961790004,190.049299373542
9,12,15,18,19,69.8536083847851,36.0856444217549
2,9,13,16,21,72.8422075447103,91.0467897644345
2,5,8,15,18,72.7899392653478,27.1644179028375
4,6,9,16,20,62.99261342362,161.14427945552
1,4,6,10,16,58.5326084353235,290.863562219172
9,13,14,19,20,65.7271940932507,52.5334041575544
4,9,12,13,18,6.52735811155966,102.302812902572
2,8,11,12,17,55.8986875088563,209.156995600554
1,5,12,15,16,11.8390107133716,39.8936161392049
3,10,17,19,21,14.7541605592727,122.678579940163
1,4,7,11,13,51.5316776175018,270.596505215651
6,8,9,11,14,10.6702185046001,355.273473596326
3,6,10,12,18,45.9202531221861,175.636468065586
1,3,6,18,20,44.411984831468,474.995314655616
1,4,6,7,13,62.9111457868678,4724.08190613692
2,7,10,15,18,65.7115880633279,68.4058099732416
8,10,11,17,20,0.451228720862753,221.025418610604
3,7,9,15,19,66.1590640556735,49.5533390350621
7,10,14,16,21,12.0497640304776,144.356040112863
4,6,12,17,20,3.78370064824552,329.634371339991
2,8,15,16,18,68.9364501103664,43.5096541011302
2,8,11,13,21,45.4028484086163,225.821923824784
4,6,12,13,20,0.732067745366518,5534.47782119516
1,2,6,10,18,51.3393460119065,2637.3108729169
8,13,15,18,20,17.7616995399637,92.9025099698875
11,14,15,16,20,55.2656606070073,185.098272056387
3,6,8,19,20,49.4002346761895,209.756950575612
1,5,11,16,19,50.0669278263825,203.514107745142
11,15,16,17,19,53.7575379173762,251.516040544407
5,9,14,16,17,12.2814448000669,97.0845730563128
1,2,4,15,18,73.3039371950905,46.5969620918626
1,2,4,9,16,70.2567246065205,50.9513971956656
5,11,12,18,20,47.1767857860926,182.647616524953
5,8,13,15,18,13.5547730240516,60.2185857287561
5,7,9,11,18,49.4616105047104,179.716367403818
3,7,13,16,18,7.7966306075873,77.0158586516163
6,8,17,19,20,2.24884769706745,249.724164380337
7,9,11,13,21,28.296721132448,348.11475195526
3,12,15,18,20,66.5467272574514,54.2047618712951
1,5,10,11,14,47.4961684629187,187.88864095003
8,11,12,18,21,44.4704251394105,145.036141599176
2,16,17,19,20,15.630538243175,67.3412212645777
7,11,13,14,15,31.3563944606888,201.437710316667
2,4,5,12,20,5.6779017860211,54.5923042918321
1,6,9,11,16,20.4107731583787,214.880339280481
7,8,16,18,19,13.0120722647027,83.3990744648872
1,4,7,17,18,8.07422423126226,66.001342385327
1,2,4,9,21,76.6911556940894,87.5258604763486
7,12,14,15,21,66.0165352284276,91.8594543699928
1,2,4,7,14,66.061748860011,30.933194067831
4,8,13,16,19,2.77840974741003,43.3854492513098
1,10,11,16,19,46.7114614709306,179.024766458928
7,9,11,14,21,44.5168439630371,244.010904016025
3,5,10,13,14,65.8753886891976,67.7184991254939
2,3,7,8,19,64.0945677460032,33.684779945845
7,16,17,18,21,14.1510484824395,136.815941189758
1,3,8,13,14,15.0836104931393,17.3687288311584
2,4,5,6,14,45.8038918415667,223.987434999274
1,7,12,18,19,8.11874945118302,69.2717998960978
11,12,14,15,17,41.1362281906277,303.638245137603
6,13,16,17,20,0.70174079122428,435.852030779782
4,6,8,14,18,0.688968269103518,307.299994799872
4,10,14,19,21,10.9250225773869,115.4657171757
2,9,11,17,18,54.4892468152723,203.474230843878
5,8,10,16,19,9.73858071910514,107.587674384361
1,9,13,16,21,7.02312994588237,117.401483193856
1,4,8,9,15,0.771266729124704,134.649796534682
2,5,7,12,17,16.6581590826069,38.0636953361119
1,7,13,14,18,6.36125764213359,81.9645939782257
3,6,7,10,11,8.99121980644156,302.576246191699
1,13,14,16,20,8.87915645279465,62.9964348758808
5,11,17,18,21,42.0744013580723,178.885550154865
2,3,7,12,19,65.9042337370519,33.7201166466942
5,7,9,12,13,70.8861176992796,48.8951250856653
3,13,17,18,21,10.4487524863163,112.842382617597
4,8,9,10,18,57.851233546232,76.4532231352895
2,6,7,18,21,0.761049083625911,250.059617794889
5,9,14,16,21,9.1859484089297,91.9924639264054
6,7,8,12,13,1.02255592555651,6514.70113157561
6,10,13,14,18,0.712384460870611,337.984717136122
5,7,9,18,20,66.1143164266486,59.4318247278021
8,9,18,20,21,9.10488840241011,85.6640029928945
4,6,7,13,21,0.654499396247907,280.675312802192
3,6,14,15,18,45.9964326444566,240.043575619256
11,13,15,16,19,55.3788203840891,259.797856683649
4,9,10,14,15,61.5259140030638,69.5310864937388
4,9,10,13,14,64.0038767638379,76.096032685523
1,3,16,19,21,7.67219988397223,104.886332249143
1,5,8,10,16,8.75496608489772,151.43981548135
1,3,4,11,16,44.5970160005149,222.537228642845
2,5,10,13,20,8.71895547587727,133.190668485402
1,2,11,14,21,44.7515767662238,173.184393951317
5,7,9,11,21,42.419371375012,230.391395610467
8,11,16,18,21,45.9180269809546,175.560673610869
2,6,9,10,16,67.401531110342,140.631707244831
7,12,15,18,19,64.6517427256401,49.1247137880915
2,3,6,18,20,8.98011561911617,605.349971936592
5,10,11,17,21,38.3617414783007,170.530248492158
4,7,9,11,17,45.6666164924847,196.244330041223
11,14,16,18,21,47.1067191334591,192.502318505695
1,3,6,16,17,12.5000010018943,342.023523573106
6,7,12,13,19,0.698951427864115,269.197898414328
3,5,8,14,16,63.8420291762518,26.9673612247949
3,5,7,16,20,61.3990458257566,61.9910653113491
3,4,8,11,20,47.5625502942129,242.257658264172
2,5,6,7,15,3.80552596126253,291.066163180077
4,10,12,20,21,64.7651487938844,98.7022027718528
4,12,16,17,20,59.4460415653891,59.6801448996071
3,9,14,15,20,67.1909395255827,51.8555871995441
4,8,9,10,16,55.0004788598422,96.4489308945133
1,7,10,12,16,6.49214537244336,149.141719408481
9,12,13,15,16,10.8278582063596,174.140694246918
10,12,13,20,21,57.7970389552951,83.6428361192713
3,13,15,16,17,13.9527667434436,30.4349226386656
2,4,8,11,21,44.9193241222944,173.983575965187
2,10,12,14,18,67.50724593683,58.8908997739929
1,9,13,14,19,3.70954200181558,104.71693365239
5,8,9,14,17,8.08250756193876,81.8710811485846
9,13,15,17,18,14.0185575275513,49.9815662776821
8,9,10,13,17,13.8770595939052,111.576360517501
4,6,9,14,16,55.7004310628878,243.0422804872
1,6,9,13,19,0.782776316611439,612.314200106885
8,9,12,14,15,65.3353671797854,33.4342328132339
3,4,14,17,18,16.455431316274,48.9423425717851
3,11,12,13,21,28.2566976830844,3645.15777967703
4,9,12,13,17,12.9003640840004,87.8279686279356
3,4,14,18,21,60.6897435733001,88.3717043645108
1,4,10,12,13,3.27482705701426,286.469854657003
5,8,15,19,20,68.7849128423634,37.1342544982777
6,8,12,16,20,64.9210964045452,180.893648350451
2,5,11,19,21,41.7219971255119,199.727112093883
6,8,11,17,18,20.3275174943049,281.128610825867
3,4,6,9,20,48.4308294092933,184.478745741232
8,9,11,14,21,29.5865118758074,197.170050696313
3,7,11,14,15,19.1545826283822,199.486371783231
6,9,12,17,21,52.2064545073542,198.514773888604
3,5,10,11,14,52.0904781013044,185.366894264711
2,4,8,11,12,54.8850361879637,233.540626555044
9,11,13,15,16,50.1269796596706,138.482933620753
6,9,12,16,19,57.2406526546362,191.580529584046
5,8,9,14,18,0.737167124787112,77.1384589024138
2,9,13,14,18,77.3507634240439,45.1137305674701
9,11,12,17,20,47.4588016943389,176.4048677677
1,5,9,10,20,59.5295941903306,67.025279710025
1,2,9,16,17,9.03442188673787,71.0994913053712
1,7,9,14,21,6.46997427359335,145.709800203787
3,13,16,20,21,3.38408257549606,1691.73083159206
5,6,13,14,21,0.828629832884572,517.089702140341
2,8,13,15,20,0.857315138962985,124.031807319565
3,4,14,17,21,8.59137571404954,104.470215617577
8,9,12,14,18,9.33088075131549,81.6000147214836
1,2,8,9,17,12.8864533409259,63.2699913718051
2,5,7,11,15,55.7975605567915,170.049794618796
4,7,12,13,16,0.766642226907076,24.0620690464285
5,11,14,17,21,45.7324334045901,176.525200245838
4,10,12,13,15,5.41494987002117,148.273596682792
1,4,5,13,16,7.04681574465969,33.7491081572057
9,12,14,18,21,19.0537064072291,69.8998404782824
2,5,10,11,19,43.835328712384,163.300087910065
5,7,11,13,20,52.714333475896,208.089242628489
2,7,13,15,21,0.894368454502706,114.482258537245
5,6,8,12,20,54.6571905106166,1732.86391403857
13,14,15,17,21,9.15663083791254,100.130566136222
11,14,17,18,21,44.4365423269488,189.834213820279
2,6,13,18,21,0.789368994247907,234.219287058398
3,4,7,8,20,67.0520415185907,59.9371049716363
1,11,14,16,19,52.6001771216835,140.012589831669
6,7,8,11,17,10.3395224819786,276.164792913087
5,7,11,14,15,54.0001474963207,181.580858784268
4,7,9,12,17,16.7084865849071,89.1110759251137
3,4,13,17,19,6.73020546156332,29.8882031654515
8,10,12,15,19,11.6851149119943,125.990644872528
3,4,7,10,12,13.6204145529703,251.952351762623
1,2,6,17,18,47.9694421725515,552.037992315911
4,6,8,13,18,0.695939006322218,3833.37035960417
1,8,13,17,19,7.76928364703438,37.1706912524511
7,9,10,11,16,47.3257694220933,243.222376675991
3,5,6,8,14,0.709802826004652,216.688864249871
4,8,15,18,19,65.604887354643,44.3308876518393
1,8,11,19,20,48.2199082842219,178.151480045198
4,7,10,12,16,68.2875109355098,79.1471651869301
2,6,7,10,11,5.50960306761838,368.645172195891
3,6,14,15,16,52.0134398359384,148.995630345943
3,8,14,16,19,63.4616424875141,29.1230806847667
3,8,13,16,21,4.6247120634853,557.304109693404
5,8,9,10,21,49.1987829426027,76.1129860634549
3,8,10,15,18,65.9287939241284,65.2303604451909
1,2,5,14,17,10.7723037170051,28.7600574847631
4,6,12,16,18,63.9697223084972,246.697040905243
4,9,15,20,21,58.0063177080367,82.2456510738473
9,11,13,17,18,9.10081769683364,187.659972333379
2,4,8,9,21,72.8338726499474,81.409977586996
2,10,11,12,18,51.4739698144371,211.162558921335
1,2,8,11,14,58.9482061479063,223.92080665536
1,4,12,16,17,21.1376799300498,14.3578377467467
1,4,12,14,16,8.31064384946263,23.4846654530624
2,3,7,15,17,12.5482574518231,43.240535151782
6,7,15,18,21,0.661723768861097,228.067602310742
2,4,5,7,9,69.7142124527854,51.1087030143548
7,14,15,17,20,13.4820709150872,61.0675104465343
1,2,4,9,20,2.712567057748,136.051955990266
1,10,14,15,21,8.06645711728867,123.798187177406
7,8,9,12,20,59.9649765443587,64.1546333180982
1,9,12,14,17,11.5793761223266,67.2223696243415
3,12,13,14,18,40.9912717210718,42.284580448276
7,8,10,12,18,64.1364073205916,78.7247083627937
1,6,7,10,18,0.76071646348455,3240.24155862287
2,12,16,18,19,64.0040607846802,44.5910999020678
2,12,16,19,20,20.3190523519233,56.8264402367253
2,4,6,18,19,1.60627687590442,235.290393298698
2,8,9,12,14,71.9373429924692,32.8368901143356
5,6,18,20,21,0.584915597750264,490.034163019461
2,6,9,10,12,70.2278622859349,144.310360131713
1,6,9,13,20,0.710110421402489,612.457125855536
5,8,13,18,21,11.4202131249067,86.004045788331
6,13,14,16,21,2.15968479028509,7280.90366310496
5,12,15,17,21,13.5481279690283,84.1559284392913
1,2,4,7,21,67.0322121600605,117.893283922671
10,11,15,16,21,41.4791324856084,191.789624609793
1,4,10,13,21,7.38321770398129,115.763995507372
4,10,12,17,19,13.400687624963,128.429737982597
2,4,9,12,17,73.6912853115399,45.3897332633084
1,5,14,19,21,8.93676677533643,96.6554511753617
6,10,13,14,21,0.744874239818884,2937.25227706445
9,10,15,17,20,17.2580180702462,78.9186036144085
9,11,16,17,19,52.7325389551322,181.668770711856
1,3,8,10,11,47.6617161685485,435.913848428358
7,18,19,20,21,11.4432838269229,111.202781882592
8,12,14,15,17,12.0360275288411,22.5445492665574
8,9,17,18,19,13.9548405355804,69.1366713758264
2,3,8,18,20,20.8064977912887,52.2075630013724
6,8,18,20,21,0.586708932822839,476.429258026316
4,10,12,13,18,4.73522986626613,120.579685358791
1,8,16,17,19,14.6689986108164,30.6644102967549
11,14,16,18,19,55.9746907338151,213.325343825242
12,16,18,20,21,8.99140670458379,119.214389238851
3,4,7,9,15,68.2098073309914,52.3693905508425
1,4,6,9,10,47.365895102895,243.388354135011
1,2,8,14,18,73.66856454768,38.5419390621005
4,10,12,14,18,10.6957858232472,150.846816001576
8,9,13,15,21,0.672052745180526,113.294609533308
2,3,8,17,18,13.4609496716779,55.340806747116
10,14,16,20,21,47.9754218180913,93.3750765726447
3,4,11,12,13,36.9382417129892,199.021345453204
3,7,11,12,20,47.5032758881035,310.487924739596
4,5,7,16,17,15.0444431308608,33.7166124398549
1,7,9,17,20,6.69546797130625,90.5193676553346
3,5,16,17,19,9.56674186311147,41.7414846399744
2,7,9,12,18,68.7835903714472,53.5915489073204
2,3,4,7,8,66.4363001608914,31.3239202679419
9,10,11,17,20,43.4394960066541,186.952697287456
3,7,11,19,21,44.7339095865849,193.830110902513
1,2,13,19,20,7.32415077308023,66.337980420914
2,7,12,17,18,12.2924406043033,51.7241168003749
3,8,12,17,21,9.65661583967886,88.6576063925016
1,2,5,13,20,7.43777359021325,270.984924800511
5,6,9,17,21,52.6350402687971,302.112717791134
2,3,7,18,21,6.12275008672755,118.152518450822
8,12,16,17,18,18.2502762153907,55.1495391672987
9,12,14,16,17,18.2992705380793,51.5316665226646
3,6,8,14,15,45.2329408168535,189.705491468331
2,5,15,17,20,10.6803840823601,48.0505236122875
3,6,7,17,18,1.36104605782907,257.65329494067
6,12,14,19,20,32.1559878465412,194.975186158371
1,2,6,9,11,17.1168079653497,301.730933353272
6,7,14,17,19,2.76597667620547,295.888652898812
1,4,6,10,18,52.5999586781409,3325.13170108165
1,8,12,17,20,70.1648796451962,52.546507110595
5,6,12,14,16,52.5776998337798,398.129829645466
2,3,5,9,15,76.9164674631406,34.6383660122703
4,8,9,14,21,12.7163094305311,103.676416622966
1,9,10,17,21,10.2162462074507,108.046994715553
7,10,11,14,17,30.896095980156,257.133433483586
3,4,5,10,14,61.1172738785326,71.447290021544
6,10,14,15,16,54.8940015736632,213.113516947989
1,5,12,13,18,71.9344386339451,43.9326933257812
3,5,6,7,20,1.32960674131069,541.166980100005
1,5,8,12,18,68.8913373280557,39.7660015112216
9,12,16,17,18,16.9955804025883,61.2771979151788
5,15,17,20,21,79.694652132064,75.7489859746682
2,6,11,15,17,18.184827708556,305.117114803518
4,9,11,13,15,51.1153292398699,192.11600478672
4,11,13,15,17,28.1116894069613,309.115719545416
1,7,8,14,21,8.53662194594493,124.812774982487
9,13,15,19,20,73.3564417359759,50.1945322387475
7,8,11,12,14,51.8540196589468,218.500304544092
4,9,14,15,16,64.8211695808479,50.758357322664
1,4,5,15,17,7.49758825164281,40.3578051373274
2,6,8,11,21,16.4954990866274,220.180909901613
1,4,5,6,12,49.9636801095891,4471.3069361981
4,7,8,14,15,11.530567121088,33.083752853345
6,7,8,14,15,0.725597592283383,327.458436825373
3,7,9,12,15,63.9552593011797,48.7114264486955
1,2,5,10,13,77.9055666621893,67.8074339231186
2,5,11,12,20,38.4038118986443,256.672977676417
1,4,16,18,21,2.06034288083956,127.450309449722
7,8,15,20,21,9.49031469486942,126.196488697054
4,6,11,13,21,10.2230086012116,391.105472354154
1,3,7,11,14,50.3489257191866,205.578878755471
4,9,10,15,20,60.367417850029,71.7926986457277
1,7,8,16,20,9.47267530904656,108.393649578059
6,7,11,17,20,4.02868001331324,312.534334423978
1,8,9,16,19,7.93901222798812,72.2311436239824
1,18,19,20,21,56.9862355463048,77.320007795308
3,4,8,11,19,49.8549799468632,204.601735844079
4,9,13,17,20,15.7594459772167,98.4653969891
