V1,V2,V3,V4,V5,V6,bestlam,rmse,bestlam_numpred
1,3,4,6,8,12,8.0609087144084,40.046465084971,5
1,3,4,6,8,13,10.6950926583911,31.8633293029977,1
1,3,4,6,9,10,0.491601840130394,55.2948188623331,6
1,3,4,6,9,11,9.98301032972932,37.9831197721324,3
1,3,4,6,9,12,0.758075297612155,63.2152869540755,5
1,3,4,6,9,13,6.36062778485879,36.6844752463332,3
1,3,4,6,10,11,13.7130608130454,31.8259327213943,3
1,3,4,6,10,12,10.7438716018588,47.2849255484512,3
1,3,4,6,10,13,0.478771915886645,41.4120829641916,6
1,3,4,6,11,12,3.92365955150929,47.7568240820356,3
1,3,4,6,11,13,13.252324755357,30.3673663195549,2
1,3,4,6,12,13,12.070128325377,34.8813375975758,3
1,3,4,7,8,9,2.96501037328413,54.4446095075959,5
1,3,4,7,8,10,5.3814165502785,47.5324448620507,5
1,3,4,7,8,11,18.3806486554265,41.286400353765,2
1,3,4,7,8,12,16.2197977319014,52.6530651774894,0
1,3,4,7,8,13,5.63018549712678,33.2398958651145,4
1,3,4,7,9,10,11.3885269732385,32.9743596384139,2
1,3,4,7,9,11,10.3351613410818,35.4752058949659,2
1,3,4,7,9,12,3.49990345757083,55.7735867659467,5
1,3,4,7,9,13,4.3316005279274,36.7921995203986,2
1,3,4,7,10,11,12.2337800381607,34.6939324268752,2
1,3,4,7,10,12,22.9952577578214,43.8420455108453,0
1,3,4,7,10,13,0.542522877347709,41.3099348035428,4
1,3,4,7,11,12,6.32194038035779,49.7195739854464,1
1,3,4,7,11,13,1.27431670042869,41.7140584240879,5
1,3,4,7,12,13,7.25876988134257,35.6064031392961,3
1,3,4,8,9,10,13.5075169553529,32.4417017347512,2
1,3,4,8,9,11,11.0285603888671,35.7846674531965,2
1,3,4,8,9,12,1.59567755971377,52.1333920968436,4
1,3,4,8,9,13,7.43802476317518,33.3063800715059,1
1,3,4,8,10,11,16.6034852170193,33.3809866094327,2
1,3,4,8,10,12,7.67120693726482,37.0031310269585,4
1,3,4,8,10,13,1.04395469190537,35.5585202712074,6
1,3,4,8,11,12,3.34225486713725,47.6326297600735,4
1,3,4,8,11,13,11.1830622628177,31.9133011774409,1
1,3,4,8,12,13,5.70274687279997,34.595199796318,2
1,3,4,9,10,11,15.9977744436782,34.5230365520026,2
1,3,4,9,10,12,5.91711952109842,44.8221623291597,3
1,3,4,9,10,13,7.19348371759802,34.1385758475492,2
1,3,4,9,11,12,2.96664508280784,50.8228115039462,3
1,3,4,9,11,13,10.67637680172,32.6492990975855,2
1,3,4,9,12,13,0.623285763881346,46.6460207124474,6
1,3,4,10,11,12,0.587204620420379,52.0949194480487,5
1,3,4,10,11,13,11.5092310042391,30.9834310135078,2
1,3,4,10,12,13,12.007535192661,34.291870034071,2
1,3,4,11,12,13,3.7357414656056,49.8390226501617,3
1,3,5,6,7,8,20.4151547696119,39.0269581720976,1
1,3,5,6,7,9,11.4542009151868,44.6128980193906,3
1,3,5,6,7,10,11.9450166532608,33.8215548912247,3
1,3,5,6,7,11,0.544123947398152,37.5023849618727,6
1,3,5,6,7,12,0.602315214199515,58.1474576854851,6
1,3,5,6,7,13,11.9314920423525,31.0038711276198,2
1,3,5,6,8,9,14.2242403568575,45.3862291143552,2
1,3,5,6,8,10,3.24321338986916,63.9094510919512,5
1,3,5,6,8,11,16.448278734795,32.8943151163074,1
1,3,5,6,8,12,20.5973561155074,40.0471485507257,1
1,3,5,6,8,13,11.3302499475552,32.470150623603,1
1,3,5,6,9,10,11.8977882728512,43.276659418343,3
1,3,5,6,9,11,11.4297042744203,42.3449770234159,3
1,3,5,6,9,12,7.35300008825468,40.1906656541875,3
1,3,5,6,9,13,3.66210619404437,58.49687386283,3
1,3,5,6,10,11,0.673375636246748,54.364477476298,5
1,3,5,6,10,12,5.10552905443791,43.2125834599654,4
1,3,5,6,10,13,0.565375806673576,41.8337915451292,5
1,3,5,6,11,12,0.784469627732759,44.6628514541984,6
1,3,5,6,11,13,12.2125847326029,30.6246007661917,2
1,3,5,6,12,13,8.45577301119975,36.8087686120513,4
1,3,5,7,8,9,12.9031498843736,35.5250791300902,2
1,3,5,7,8,10,3.87629155933817,40.9430006329344,4
1,3,5,7,8,11,17.338560527358,45.2267606275755,2
1,3,5,7,8,12,0.247575280347495,69.7372591873094,6
1,3,5,7,8,13,4.38570250164381,32.7403207660588,3
1,3,5,7,9,10,15.8864478210382,31.8178570859309,2
1,3,5,7,9,11,17.3119354983552,33.4895569028838,2
1,3,5,7,9,12,4.62429595993066,44.4416169011804,3
1,3,5,7,9,13,10.5966491356643,32.5020005698623,2
1,3,5,7,10,11,17.2358203283561,33.8286042763876,2
1,3,5,7,10,12,2.41108666105331,47.5875359089231,5
1,3,5,7,10,13,12.6719416067971,30.3595167075507,3
1,3,5,7,11,12,0.56759390581479,52.8537465795883,5
1,3,5,7,11,13,6.32900209620418,33.342701305728,3
1,3,5,7,12,13,0.440386610892005,38.1687281416727,4
1,3,5,8,9,10,21.7273604195316,31.3182611249761,1
1,3,5,8,9,11,17.2665523464338,32.6206525309301,2
1,3,5,8,9,12,7.04524229577727,38.6098447433614,4
1,3,5,8,9,13,9.92272054945484,33.1766954538964,1
1,3,5,8,10,11,0.708625087634166,60.3644492264323,6
1,3,5,8,10,12,7.532031314932,38.9053800753867,3
1,3,5,8,10,13,1.87681444430561,35.3198342275915,5
1,3,5,8,11,12,0.64060212309487,51.4005827956112,6
1,3,5,8,11,13,10.0072990697335,32.8920452362399,1
1,3,5,8,12,13,2.11484209209408,36.2431137157763,3
1,3,5,9,10,11,17.8988862958319,32.3205629507969,2
1,3,5,9,10,12,3.77924218202672,42.7128765474936,4
1,3,5,9,10,13,10.6755098680925,32.9231778452295,2
