V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse
1,5,9,11,12,16,17,18,20,21,22,2090.4969581418,2456.93746073245
2,5,6,9,12,14,15,16,18,19,20,1229.55499607036,1788.3569401701
1,2,3,4,8,9,13,15,16,20,21,1243.68805180853,3549.10009250188
3,8,12,13,14,15,16,17,18,19,22,885.971685031985,3081.35085092945
1,2,3,4,6,10,12,13,15,19,21,29.0269766381001,NA
3,5,9,11,12,14,16,18,19,21,22,1583.93961750701,1923.05104946358
1,4,5,6,11,12,15,16,18,20,21,1828.20413094334,2501.64455330376
1,2,3,4,5,8,9,13,14,15,18,716.686832680492,3491.00563953937
1,3,5,7,8,9,10,15,16,17,19,972.411236756884,2569.54412507919
7,8,9,10,14,15,16,17,20,21,22,1504.1790565171,3049.78139576978
5,6,8,9,13,15,16,18,19,21,22,1326.48031650787,2483.86473394364
2,8,9,12,13,16,18,19,20,21,22,1360.75292451667,3399.48967730683
2,3,4,5,6,7,11,15,18,20,22,241.430015797301,Inf
1,5,6,7,9,11,14,15,17,18,21,1468.94151487483,3038.5616948737
1,2,5,7,8,10,11,12,14,17,20,1536.67298877633,3212.21134150282
4,7,11,12,13,14,15,16,20,21,22,1348.17497617988,2991.39631289912
1,5,7,8,9,12,13,16,18,20,21,30.40293229064,3770.11722046469
3,4,5,7,9,11,12,15,16,17,22,1856.62693037284,2541.62941489207
2,3,5,6,10,11,16,17,20,21,22,2733.78524030385,2250.03496024263
1,3,9,10,13,14,15,17,19,20,21,1673.50608573984,4132.98413995409
1,2,5,6,10,11,12,13,18,19,22,668.781630140599,Inf
2,3,4,5,6,8,9,13,14,19,20,878.756658139962,3121.38448254913
1,2,3,8,9,12,13,15,16,18,22,745.965733128925,3485.48865736627
1,2,4,7,10,13,14,15,18,21,22,842.603684755543,4642.77478118589
4,5,6,7,8,11,12,13,14,16,21,2308.29020405055,1830.27565100935
3,4,5,7,8,10,11,13,14,17,21,1386.17758267453,3258.71717141973
3,5,6,8,9,10,14,15,17,19,22,1407.44082738154,5561.55484636187
1,4,6,7,8,10,11,13,15,19,21,786.785136432058,4340.81213673171
1,2,3,4,6,7,8,13,17,18,19,1066.79776224039,3788.91538275416
1,6,7,12,13,14,17,18,19,20,21,699.021385442285,3606.9287831721
3,4,5,7,9,10,11,14,17,19,22,1656.7707316897,3586.71716203179
2,5,7,11,12,13,15,17,19,20,21,1288.94527035612,3467.45551891614
2,3,4,5,6,7,9,13,14,16,22,1703.14677467936,1256.86918522189
1,2,3,6,7,8,10,13,14,21,22,136.043712797915,Inf
1,2,3,4,6,9,13,15,16,18,20,1330.68924336569,3434.24960895679
4,8,10,11,13,14,17,19,20,21,22,1219.17631435481,4012.95966515914
1,3,7,8,9,13,16,17,18,20,22,1273.443825571,3302.74775715204
4,5,6,8,11,12,13,16,17,18,22,1760.25029841666,2426.59677343115
1,2,5,6,10,13,14,15,19,21,22,1428.31184484404,3170.20648752628
2,3,7,8,11,13,14,15,19,21,22,742.185936113091,Inf
2,4,5,9,11,13,14,15,16,19,22,919.566371114737,1772.46509483169
1,4,6,11,13,14,15,16,17,19,21,22.005464015873,6258.34087983787
1,2,3,4,5,7,9,12,15,17,20,1347.5631668978,3274.08346001254
2,3,6,7,11,14,15,18,20,21,22,751.342856566804,3493.00668935678
1,3,7,9,10,11,12,14,17,19,20,100.003309422268,9018.33637287479
2,6,7,8,12,13,16,17,19,20,21,1225.56927601321,3123.92894064416
1,2,3,6,8,9,11,13,14,15,20,1193.44359596289,Inf
1,2,3,5,9,10,12,15,20,21,22,1565.67874242031,3606.90471225756
2,3,6,7,10,11,15,16,17,19,21,1016.48074420305,3333.02833663488
1,2,6,7,12,14,15,16,17,19,20,651.460456559543,2967.27764594694
2,3,6,7,10,12,13,15,17,20,22,954.58977958499,3853.26064441618
1,2,6,9,14,15,16,17,19,20,22,591.518032584666,3115.48487987324
1,6,10,11,12,13,16,18,20,21,22,98.564829787708,3547.06224986891
2,8,10,11,12,15,17,18,19,20,21,584.256854919702,Inf
1,3,7,8,9,13,14,16,18,19,22,701.30844434806,3814.3675416149
2,3,4,5,6,7,8,10,11,15,19,1392.32827533442,3759.92811089725
1,2,4,5,9,10,11,12,13,17,21,751.780344022532,3735.8137912572
2,3,4,8,10,11,12,13,16,18,19,1292.98381498937,3554.70352716456
1,5,7,8,9,13,14,15,16,21,22,1396.59393047385,1865.45085946827
1,3,4,6,7,10,13,14,16,18,22,839.760321578597,2645.02766689062
3,4,7,12,14,16,17,18,19,20,21,921.807815061169,3246.0648478873
7,12,13,14,15,16,17,18,20,21,22,1118.91784455749,2839.46135911679
2,4,5,6,10,11,16,19,20,21,22,2342.77882059363,2363.50433197672
2,3,5,8,9,12,13,16,17,18,21,1169.68597797489,2516.41582644249
7,9,11,12,14,16,17,18,19,21,22,11.0607026309629,3977.45077444328
1,3,5,6,7,8,11,14,18,19,22,1187.84859917173,2871.22214078759
2,3,5,6,10,11,12,14,16,18,22,1738.00079182103,1535.74858049075
2,4,7,10,12,14,16,17,18,19,20,713.245203951091,Inf
1,7,8,9,10,13,16,19,20,21,22,1797.86512291857,3339.19755346752
2,4,5,7,8,9,12,15,18,21,22,366.448499137251,4148.89171578034
5,6,7,8,10,11,14,15,20,21,22,1941.68094073393,2909.61529080665
2,3,5,6,7,12,13,15,16,20,22,1680.4199865539,2148.42877432488
4,9,10,13,14,15,16,17,18,21,22,1768.34107842057,3209.92983368641
1,2,3,4,8,10,11,13,15,16,20,1361.25089085092,3565.20901331136
4,5,6,8,10,12,13,14,16,18,21,860.77905129761,1877.4714193829
1,4,5,6,8,11,12,13,15,18,21,1570.80074817605,3586.21472441163
1,5,6,7,9,10,11,13,20,21,22,933.776821714379,3181.74030233797
2,4,7,9,10,12,13,14,16,17,18,83.751469072406,Inf
4,6,7,9,11,12,14,15,18,19,22,426.667920230257,3536.74974859431
1,3,4,5,6,10,11,13,17,19,21,1172.06301076534,3601.6821437299
2,4,5,11,12,13,16,17,19,21,22,1176.61881960081,2586.98769592029
5,7,8,9,12,13,15,16,17,18,19,1290.87278595911,2632.44194474824
1,6,8,9,10,12,13,16,17,18,19,1062.62246957408,3921.74465217163
1,4,5,6,7,10,11,17,18,19,20,1669.58753769813,3127.21634330197
2,4,8,10,11,12,13,15,18,19,22,1014.74670558604,4502.57273258006
3,5,8,10,12,13,14,16,18,19,22,1030.93291308623,1761.3925416983
2,3,4,5,6,7,8,13,17,19,21,841.628666738265,3653.63790155604
2,5,6,10,12,15,17,18,19,21,22,2002.91238449454,3306.67977592265
2,3,7,8,9,13,17,18,20,21,22,1038.99862400348,4907.17136986071
3,4,7,8,10,11,14,15,16,18,20,995.468887658885,3146.76031644819
1,2,5,7,8,9,11,13,15,20,21,651.620769870503,3382.22642753205
3,5,7,8,9,11,12,15,16,20,22,1860.74327968075,2457.5884807054
1,5,8,11,14,16,17,18,20,21,22,2239.51434422919,1911.13119114101
1,3,7,11,13,14,15,16,17,18,21,678.51352737766,3336.29982968606
2,4,5,6,10,12,14,15,17,19,21,1288.67738327789,3263.88815184721
1,6,10,11,12,13,14,15,18,20,21,1007.09879750629,3488.06568276934
1,2,3,4,9,12,13,14,15,17,22,870.198119734756,9685.58642712942
1,5,6,7,12,15,16,17,18,19,21,1544.60660774911,2355.84451562385
1,3,9,10,11,14,15,16,17,18,22,2149.45579812374,3182.77774881425
3,4,5,6,7,10,12,17,18,19,21,1253.52753191745,3249.70655415378
2,7,8,9,11,12,16,17,19,20,22,16.3199851869207,NA
1,3,7,9,10,11,12,13,14,21,22,13.9079829966328,14660.1758740293
3,4,5,6,9,10,12,13,17,19,22,1440.10651955362,3724.90127421386
3,4,5,6,9,10,13,16,17,19,20,1800.41030176782,2530.75357411435
2,4,5,10,11,15,17,19,20,21,22,604.425096038715,Inf
3,4,5,7,11,12,14,15,16,19,22,1277.63481095643,1857.57623115323
1,4,6,7,8,12,13,14,15,21,22,662.412830481436,3548.07970058904
3,4,5,6,11,12,14,15,16,17,21,1630.75271210239,1908.55525818712
1,2,7,8,10,11,14,15,17,18,19,738.23357969951,3635.96240097647
1,2,3,5,7,8,14,16,18,20,22,1488.73426600177,1484.16790277797
1,3,4,5,6,8,9,10,14,16,18,1506.11497553208,1768.07137304049
3,4,6,10,13,15,16,17,18,20,22,47.9657086420502,14062.5727955275
2,4,6,10,12,14,17,19,20,21,22,1187.48140362518,3648.59749121393
3,4,5,9,11,13,14,17,18,21,22,1747.5124481663,3517.87611500676
3,5,7,9,14,16,17,18,19,21,22,1506.47743593628,1746.36611139856
1,3,5,6,7,9,10,15,16,20,21,1319.48742728874,2446.58235906119
1,2,3,4,6,9,13,14,16,17,20,1813.78068771377,3016.00426304459
3,4,5,9,11,12,13,17,18,20,22,1891.47954731825,3837.81891510533
2,3,8,11,13,14,15,16,18,19,21,1678.85748041284,3145.99180254354
2,3,7,9,11,14,17,18,19,20,21,43.3457946068323,Inf
1,3,4,6,7,10,14,16,19,20,22,1587.0336210188,2826.10966122448
2,3,5,6,9,12,14,18,20,21,22,1650.82044394617,2924.64143737144
3,4,7,8,9,10,11,12,13,17,18,993.347968078957,3808.02374579594
1,2,3,10,12,13,14,16,20,21,22,2309.55575977748,3061.3476020367
3,8,9,10,11,12,13,17,18,20,21,773.749762236315,4181.29557139552
1,2,3,4,7,10,11,13,15,20,21,597.242730185536,Inf
1,3,5,7,9,14,15,16,17,21,22,1736.84804836343,1832.62560143673
2,4,7,9,11,12,13,15,16,19,20,1625.09083611891,3514.95322141851
1,8,9,10,11,12,13,15,16,17,18,1032.6704302756,3781.63656714722
4,5,7,8,9,10,12,14,16,19,20,1015.83148251655,2016.63515673309
6,8,9,10,12,13,14,15,16,19,21,306.609400118848,3244.85864961007
4,5,7,8,9,10,11,12,13,15,20,1273.26840738123,3995.77099847369
3,4,7,10,11,12,13,14,16,19,22,1165.38070344945,3204.30568546425
3,4,7,9,11,12,17,19,20,21,22,732.769911195276,4853.72822273661
2,3,6,7,10,13,14,15,16,19,22,679.618018751602,3103.1790475069
5,6,8,10,11,14,16,17,18,19,20,1899.31790676809,1869.3260021942
1,3,4,7,8,9,10,11,12,20,22,317.579499039392,4016.69163349988
1,2,4,9,10,11,16,18,19,20,21,1678.18950333117,3562.03222940301
4,6,7,8,9,10,12,13,14,20,22,928.481212677266,3546.02236397623
1,5,6,9,11,12,15,19,20,21,22,1636.72196392585,3269.81186053659
1,3,5,8,9,10,11,12,13,15,18,960.136189612825,3742.0844774705
2,4,5,10,11,13,14,18,19,20,22,961.872136780055,3173.73427381956
1,2,3,5,7,9,16,18,19,20,21,1325.45052449559,2443.62678907756
1,2,3,6,7,12,15,17,20,21,22,787.290782568972,3969.51679950979
4,5,6,8,10,11,13,14,16,17,18,1413.63678500664,1885.7624628027
1,2,3,8,11,12,14,15,16,17,22,21.2403835995861,Inf
2,6,8,11,13,14,15,16,19,21,22,1047.7108653421,3053.4995491884
4,6,7,9,11,12,17,18,19,21,22,99.1445610653365,5240.80746547835
1,2,3,6,7,8,13,17,19,20,21,798.799823065037,4043.28671495152
2,3,4,6,8,10,11,12,13,16,17,867.775192898509,3339.67940877875
3,4,6,9,10,12,15,16,17,20,22,1330.3600487554,3370.91039766573
1,2,4,7,12,13,16,17,19,21,22,1476.22900164458,3081.46751422548
1,6,7,10,12,14,15,17,19,20,22,690.271599858254,3331.3849309985
1,3,6,8,11,12,13,14,15,21,22,1309.53561453197,3893.54438815603
2,5,6,10,14,15,17,18,20,21,22,513.654031701788,Inf
1,4,5,8,11,13,16,17,19,20,22,1185.3250098126,2634.38911324808
1,3,4,8,9,10,12,15,16,17,19,1045.47172664108,3510.16910823559
1,2,7,10,11,12,13,16,20,21,22,1764.43834609276,3287.9493295044
3,4,7,9,11,12,16,18,19,21,22,1236.27324610642,3250.68842336246
1,6,7,11,12,14,15,16,18,19,21,2277.3645449848,2901.21517999978
1,3,4,5,8,10,11,15,19,20,22,1519.08169370293,3659.84814524879
4,5,6,12,13,14,15,18,19,20,22,1570.82848785107,3032.06507104338
1,3,6,7,8,9,15,17,18,19,21,798.198696026053,3847.91616429257
1,3,9,11,12,13,17,18,20,21,22,89.6305995360671,11207.1390926638
3,6,8,10,11,12,13,14,17,18,19,918.515414121822,3622.45514327434
1,3,5,8,10,12,13,16,17,19,21,1372.22702955947,2708.76578280879
1,2,4,6,8,10,11,15,17,20,22,651.846347025691,Inf
1,4,5,6,7,10,11,17,18,20,21,1867.04519219681,3117.64046188568
5,6,7,10,13,14,17,18,19,21,22,1812.62152415607,2843.79458406609
1,3,12,13,15,17,18,19,20,21,22,819.133856796113,4286.7215138756
1,2,4,7,8,10,11,17,18,19,22,922.812894168269,4096.11808782527
2,3,4,5,6,7,9,14,17,18,21,1339.08659556207,3002.32445099459
1,2,4,10,12,13,14,16,17,18,21,1372.37246954088,3028.25668773201
4,6,7,8,12,15,16,18,19,20,22,1379.0964559715,3279.2159179795
2,3,5,6,7,13,14,15,17,18,19,314.999865731979,Inf
2,3,4,5,6,12,15,16,17,20,21,1612.23417964346,2440.93769070768
3,5,7,8,9,12,13,14,15,17,19,1106.33024092579,3134.94423796225
1,2,5,6,8,9,11,12,19,20,21,1411.41315388662,3487.00385493012
2,3,4,6,9,10,13,17,18,19,21,743.923997954669,4055.2592228668
4,6,8,9,11,12,13,14,15,20,21,1049.72858645029,3822.10729530539
1,3,5,6,9,11,13,14,18,20,22,1654.32111338945,3009.88123650274
1,2,3,5,7,8,10,11,13,16,20,1792.00924056548,2414.74817399282
4,5,6,7,11,13,14,15,17,18,19,1549.4826121112,3064.78218006848
2,3,7,9,10,11,12,16,17,18,21,961.114462812333,Inf
2,3,4,5,8,9,11,13,17,21,22,918.59095793916,5480.49743566528
2,5,8,9,10,12,14,16,20,21,22,2139.58986642047,1811.63251796971
2,4,5,6,7,8,9,10,11,18,21,359.132309470018,Inf
2,3,5,7,10,11,12,14,18,20,21,2018.05389216731,3067.31212185727
2,3,8,9,10,12,13,15,16,17,22,1317.63582570805,3573.71086334256
1,2,4,5,7,8,10,14,16,17,19,1148.96309035269,1879.48799956155
1,2,5,6,9,12,16,17,19,21,22,1801.71302818369,2457.9409006472
1,3,6,8,9,13,17,18,19,21,22,763.410387120281,4522.63014968929
3,4,8,9,10,14,15,17,19,20,21,1290.21943635158,4161.2103171562
1,2,4,5,7,8,9,12,14,20,22,1607.80577546906,3170.38280922427
2,5,6,8,11,16,17,19,20,21,22,2412.42255388974,2267.79012832222
1,2,4,5,6,10,14,15,16,18,19,1869.32483333748,1844.19873527953
1,3,6,7,9,10,14,15,19,20,21,840.018240932606,3751.37794495039
1,3,6,8,9,10,13,15,17,18,20,637.171489947445,4404.92315198294
1,2,3,4,5,7,9,13,17,18,22,476.422417671092,Inf
1,4,7,9,10,11,12,13,14,16,17,864.980203102347,3257.1659785793
4,6,7,8,10,11,12,14,19,20,21,668.727267053237,3397.37241570211
5,6,7,8,9,12,14,18,19,20,21,1654.97698428597,2904.26712263353
3,4,9,11,13,15,17,19,20,21,22,1149.56233315139,5239.86081007565
3,8,10,11,12,13,17,18,19,21,22,798.694077973456,4122.71858071041
3,4,8,9,11,12,13,14,17,20,22,1427.20999155849,4465.58620971928
1,2,7,8,9,10,11,12,16,18,20,1719.05218572741,3449.14990844253
2,3,5,7,9,10,11,12,15,18,22,313.583539738774,3543.56977522369
1,4,5,6,8,9,11,12,15,17,22,1735.44155387927,3535.55628316181
4,5,6,8,11,12,13,14,17,19,20,1469.70860588683,3188.33968813584
1,3,4,7,8,10,11,12,18,19,21,915.545809496916,5012.93581165884
1,2,6,7,8,9,11,13,14,15,20,847.680499563172,Inf
1,3,4,6,9,11,12,15,16,19,21,1834.14851024817,3464.77792796987
1,4,5,8,10,13,14,17,19,20,22,1761.90471077218,3328.89459162926
1,5,6,10,12,13,15,16,18,20,22,1576.69474044296,2417.91241151371
1,2,3,5,12,14,15,16,17,18,21,1163.58288952488,1826.98956648172
2,3,7,8,9,11,13,14,15,19,22,531.931503530788,Inf
3,4,7,9,10,13,15,17,18,20,21,910.913962584915,4323.99615879145
2,3,5,6,8,9,10,17,19,20,21,1571.33402413993,3515.67434251875
1,3,10,12,13,16,17,18,19,20,22,1341.97734710421,3564.50422114246
3,6,8,10,11,12,15,17,19,21,22,599.735843382455,4079.06932612886
4,5,7,9,12,15,16,17,19,20,22,1909.01943460017,2501.71021503291
1,2,3,4,5,6,15,17,18,19,21,706.341827636509,3545.7938678417
1,2,3,10,13,15,17,18,19,20,22,885.143501035998,4887.34987726898
3,4,6,8,10,12,18,19,20,21,22,9.25995180606878,6524.1167677978
1,7,9,12,13,14,15,17,19,20,21,31.7123335910715,10146.5596755326
2,3,5,6,7,8,9,12,14,18,21,1585.6051672241,2560.78782025947
3,4,6,7,8,9,10,15,17,18,21,842.949813946031,3756.0345364219
1,3,4,5,7,12,13,15,17,18,21,753.137456604687,3105.19026472391
1,2,3,4,5,11,13,16,17,19,22,214.715953368541,2712.1232842164
1,3,9,10,11,13,14,15,17,18,19,994.018860505837,4071.3608069095
1,4,6,9,11,13,14,17,18,20,21,1202.00611944587,3762.01303565339
1,8,10,11,13,14,18,19,20,21,22,728.027292966918,4071.81100838697
1,3,4,8,10,12,13,15,18,20,21,726.422551388785,3784.96959718234
2,5,8,9,12,13,17,19,20,21,22,686.335099055684,3937.4299141607
4,5,8,9,11,14,16,18,19,20,21,1508.85764188576,2085.24731870474
3,4,6,7,8,10,14,16,17,18,22,1358.82612260759,2866.85824649889
1,2,3,5,7,8,13,14,15,17,22,1480.0107866625,3838.76527480368
1,3,4,6,8,11,13,16,20,21,22,1011.19618948681,3303.69878921515
1,2,4,8,10,11,14,16,19,20,21,2073.04887459438,3253.9375663879
1,3,5,6,7,10,12,13,15,18,20,982.917644355983,2912.76388775026
1,3,4,5,7,8,12,17,18,21,22,438.403081806275,3883.63123909354
2,3,5,8,11,13,14,19,20,21,22,1328.30556168957,3126.36962911477
1,3,4,7,8,12,13,14,17,19,21,585.237423819571,4312.12065220613
2,3,4,6,7,8,13,15,16,18,22,869.73422277473,3077.09823507941
5,6,7,9,10,12,13,16,17,18,21,1445.67487375492,2409.79550588121
2,3,5,6,7,10,12,15,19,21,22,283.482801617782,3330.54347462984
1,2,8,9,11,12,14,15,18,21,22,1078.33198235894,Inf
6,7,8,9,10,13,17,18,19,20,22,839.301232548592,3626.88550499111
1,2,5,7,9,11,13,14,17,18,19,1286.24648386874,3192.842450588
2,3,6,7,9,11,13,14,15,17,18,927.300021676349,3634.27663306714
2,4,5,6,8,13,15,17,20,21,22,1454.89458779344,3432.87645050363
2,3,4,9,10,15,16,17,18,20,22,1261.81690930818,3470.74147411836
2,3,4,13,15,16,17,18,19,20,22,1186.84713704137,3415.51559700559
1,3,4,6,8,14,16,18,20,21,22,2046.60250559042,2916.54153277417
2,3,8,9,10,13,15,16,19,20,22,1800.20815498808,3526.43131716906
2,3,5,7,9,10,12,13,14,18,20,1466.60140011928,2900.53077113051
4,6,9,10,12,13,15,16,18,20,21,75.4130276139049,4314.56268023936
1,2,4,8,10,14,16,17,19,20,21,2079.67805434654,3249.62219800273
2,3,5,7,9,13,14,15,16,17,18,1223.06311644088,1459.67672748466
2,3,4,7,9,10,11,15,16,17,20,1285.48868061718,Inf
1,4,6,7,9,10,13,15,19,20,22,1126.64594435213,3850.83085474225
1,2,3,4,6,7,9,11,14,18,20,756.781961518806,3299.04249552282
1,4,6,8,9,10,14,16,17,20,22,518.358958624551,3278.93260126618
3,4,8,10,11,12,15,16,19,20,21,1350.08107013622,3596.70101998737
1,2,5,6,7,14,16,17,18,19,20,32.6762997926356,Inf
2,3,6,7,9,10,11,12,17,20,21,864.850937054002,Inf
1,8,9,10,11,13,15,17,18,20,21,658.071206444863,4101.75251246655
1,2,4,5,6,10,15,16,19,20,21,1513.05547674856,2579.96798301615
3,4,5,6,7,10,11,14,15,18,22,1352.35522824338,2739.28978856868
2,5,9,10,14,15,16,18,19,20,21,1642.50277762843,1902.35998279301
3,4,5,6,7,10,11,17,18,20,22,1152.66486218224,3268.92882314274
1,2,3,4,5,10,11,12,13,15,16,909.267436225226,2545.67564948811
1,2,3,4,5,6,9,12,14,15,19,717.803109321868,3387.47976242513
2,5,10,11,13,15,16,17,18,19,21,1413.50244982379,2642.21036943761
1,3,4,6,7,11,12,14,15,17,22,360.476372428932,3930.45084097273
4,8,12,13,14,15,16,17,19,20,21,1836.5851279016,3269.41760932008
1,3,4,6,7,9,11,17,19,20,22,299.119906307801,5887.59605729456
2,4,6,7,9,10,12,13,16,20,21,1761.68818250156,3342.91846809005
4,5,8,10,11,13,14,16,19,20,22,2460.07482613931,1930.40331931092
4,5,8,9,10,13,15,16,18,19,21,1772.00718682379,2754.5890755622
2,5,6,7,11,12,16,17,18,19,21,1435.00309847186,2212.20040414497
2,4,5,6,7,8,14,15,17,19,22,1648.10574320593,3039.2880881293
3,4,5,7,8,12,14,16,17,18,22,1522.65698699267,1755.7290026022
6,7,8,9,11,13,14,17,18,21,22,987.082993358992,3494.97959653061
4,6,7,9,11,12,13,14,16,17,19,910.13835728374,3019.92778864124
2,3,8,9,12,14,16,17,18,19,21,62.9522533733849,NA
3,4,5,6,11,12,14,18,19,21,22,1573.22902188443,2995.19540608975
1,2,4,5,7,8,11,14,15,16,20,40.0930400368253,NA
2,4,5,8,12,13,15,16,18,19,21,1549.21208722402,2654.0660837401
2,3,4,9,10,11,13,16,17,19,22,1819.76707702158,3559.37186398327
4,5,7,8,9,10,11,12,13,14,17,1476.1747712337,3346.33158711283
1,2,3,5,6,8,10,11,14,15,21,1112.31307049851,3187.74040965723
1,3,4,8,11,12,13,15,18,19,20,799.557998625716,3467.82290704384
3,4,5,8,11,13,15,17,18,20,22,1390.99585085875,4265.17634815981
1,5,6,7,11,13,15,16,17,21,22,1217.07755707744,2299.83601643233
1,3,5,6,7,10,11,16,17,20,21,2137.71192242032,2317.27445700567
1,2,4,6,8,9,10,11,12,14,21,1041.32704335558,Inf
2,4,5,6,7,8,9,13,16,17,22,1982.38768652859,2333.90758773761
2,6,7,11,12,13,14,16,17,18,19,636.157985563151,2599.14931892058
1,2,3,4,5,7,10,11,16,18,19,1210.45791170765,2526.41938413992
2,3,4,11,12,13,14,17,18,19,22,836.535234448829,3962.83349173911
2,6,8,9,11,14,15,16,18,19,22,1603.89727942545,3011.18654573627
2,4,5,6,10,12,14,15,16,20,21,1418.093708609,1804.83023628766
2,5,6,7,12,13,14,15,16,18,22,1440.06995530486,1462.16926471516
6,7,8,9,13,14,15,16,18,20,22,990.741130502403,2754.03032743792
3,5,6,7,9,10,12,13,14,18,20,164.064839944668,3343.20950162235
2,3,5,7,9,11,13,17,18,21,22,1948.0807438377,3358.64045202079
1,2,4,5,6,7,13,15,16,18,22,541.193022454127,1953.90321175751
1,3,4,6,8,9,16,17,18,19,22,622.361942037628,2883.0572070077
3,5,7,12,14,15,16,17,18,19,22,1157.44022368531,1769.86254310543
1,4,5,7,10,11,13,14,16,17,19,1307.42899963693,2045.24543173504
2,3,5,10,11,12,14,15,18,19,20,1258.33656153911,3152.39150506852
2,5,10,11,15,16,18,19,20,21,22,1940.3035841857,2481.33717616494
1,2,3,4,6,8,11,12,13,20,21,752.776885162993,4022.86817990206
1,2,3,4,6,7,8,12,16,18,21,2034.59523844418,3271.33897220871
2,3,4,5,6,7,8,11,15,16,17,1560.30153432798,2384.71981825334
2,3,6,8,9,11,12,13,14,18,19,764.396901066339,Inf
3,5,8,9,12,13,14,15,18,20,21,1229.57550786564,3268.86751690761
2,4,6,7,8,10,11,15,16,19,21,2305.65518511889,3426.93080522523
5,6,7,9,10,12,13,14,18,20,22,1957.35459989607,2868.88253074374
1,2,3,5,13,15,16,18,19,20,22,1333.35647615683,2427.65506352077
2,3,8,9,10,12,13,15,16,17,20,1294.5229939892,3612.95817733056
1,2,4,5,6,7,8,9,13,20,21,947.134032823404,3036.97696903717
3,5,7,8,9,12,13,14,15,20,21,1131.50051326323,3135.02794285554
1,4,5,8,11,13,14,16,17,19,21,2062.69391309833,2123.18407387825
1,4,5,6,8,9,10,11,13,14,22,1578.99179901451,3262.80704074329
2,3,6,10,11,12,13,14,15,20,22,1154.09823152073,3830.59883876261
1,6,7,12,13,14,15,17,19,20,21,490.436659582268,3816.94864676681
3,4,5,6,7,9,10,13,14,15,20,1535.28478033443,3133.20511979978
1,2,3,5,6,9,14,15,16,17,19,861.750123152381,1784.23851610052
1,2,3,4,8,13,15,16,18,21,22,1003.10505436679,3144.18744802336
1,3,5,8,9,12,13,14,16,20,22,1973.33357592492,1748.28307275433
1,4,5,7,8,11,13,14,20,21,22,850.030390990362,3194.09824742895
3,4,6,9,14,16,17,18,19,21,22,1990.3807141199,2950.40117457086
1,4,5,6,7,12,16,17,19,20,22,1840.91656759221,2169.36003435983
3,6,7,8,14,15,16,17,19,20,22,1372.9728535159,2795.90555415747
1,4,5,8,9,10,11,12,13,15,18,1229.03699279089,3831.91628689251
1,2,6,9,12,14,15,17,18,19,21,901.904737117729,Inf
1,2,3,6,8,9,11,14,15,17,20,981.880321046424,Inf
1,2,4,7,8,11,16,17,18,19,20,10.9436170348387,NA
1,3,5,9,10,11,14,15,18,19,21,723.733558717486,3136.78057240307
3,4,5,8,11,15,16,17,19,20,21,1965.91414847022,2677.12855299408
2,3,4,7,10,11,12,13,15,17,20,885.688472718739,4365.34795961845
4,8,9,10,11,13,14,15,16,21,22,1105.31448349339,3300.53217789705
2,3,5,8,9,10,13,16,18,19,21,1178.24244250404,2485.76383990286
1,2,5,6,8,12,16,17,19,21,22,1857.39060764206,2447.5709834463
1,2,4,7,10,12,14,15,19,20,21,622.373553608026,3957.01920233696
1,2,4,5,9,10,12,13,17,19,20,611.367739227523,3724.44279753486
1,4,5,8,10,11,12,14,17,19,21,1103.76784635423,3448.64948054589
3,4,6,7,8,10,13,14,16,19,21,1822.78515353234,3061.75259706319
1,2,5,6,10,11,13,14,17,19,22,1626.79267310286,3185.1117282533
2,5,7,8,9,12,14,15,17,18,21,1680.30496966476,3179.39309437421
4,5,6,7,8,13,17,18,19,20,21,21.5757928530146,4264.22479442504
1,3,5,6,7,9,10,12,18,19,20,1375.56948604376,3065.48021323846
4,5,6,11,12,13,14,18,19,20,21,1611.97983694392,3062.97815157484
1,7,8,10,11,12,13,14,15,21,22,880.435998612166,4006.86417826247
1,3,4,5,6,8,9,14,15,19,21,676.092568032146,3380.45630204507
5,7,8,11,12,16,17,18,19,20,21,1745.82111373433,2384.04775244759
4,6,7,8,10,11,14,17,18,21,22,794.887203805627,3553.35425607943
3,5,7,8,10,11,14,15,17,19,20,1365.68579531365,3220.3228650823
2,6,7,8,12,13,17,18,19,20,21,474.115501637958,Inf
3,4,5,6,7,9,12,17,18,20,22,2091.65594007069,3009.78094263147
1,2,3,4,5,8,10,13,17,19,21,1281.66492348895,3740.60984332769
2,5,6,7,8,11,12,14,19,21,22,1702.34331888039,2908.06336113859
