V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse
2,6,7,8,9,11,12,13,19,20,21,NA,NA
1,2,3,8,10,13,14,15,16,18,20,NA,NA
2,4,7,8,10,11,12,13,14,18,20,NA,NA
1,2,3,5,6,14,15,18,19,21,22,NA,NA
3,9,14,15,16,17,18,19,20,21,22,NA,NA
5,6,7,8,11,14,15,18,20,21,22,NA,NA
1,2,3,5,8,11,13,14,15,18,19,NA,NA
1,2,3,5,8,10,11,13,14,19,20,NA,NA
2,4,6,8,10,11,12,15,18,19,21,NA,NA
1,2,5,7,9,10,11,13,16,17,20,NA,NA
3,4,5,8,9,10,12,13,14,17,18,NA,NA
1,2,4,5,7,12,13,15,17,18,22,NA,NA
1,3,7,11,12,13,15,17,18,19,22,NA,NA
1,3,4,5,6,9,10,12,13,20,21,NA,NA
3,4,6,9,10,12,13,14,16,17,18,NA,NA
1,2,3,4,8,11,12,13,14,17,18,NA,NA
2,5,6,7,8,9,12,13,15,17,20,NA,NA
2,3,4,5,7,10,13,14,16,20,22,NA,NA
1,3,4,6,8,12,13,16,18,19,22,NA,NA
2,4,10,11,12,13,15,16,17,19,21,NA,NA
1,3,4,5,7,9,10,15,17,18,19,NA,NA
1,4,5,6,8,9,11,17,20,21,22,NA,NA
4,7,8,9,10,12,13,14,15,16,19,NA,NA
1,3,4,5,8,9,14,17,19,20,21,NA,NA
4,6,10,12,13,14,15,16,17,18,22,NA,NA
2,4,5,6,7,8,10,13,15,16,22,NA,NA
2,3,5,6,7,11,13,14,18,20,22,NA,NA
1,3,4,5,6,7,10,11,13,16,17,NA,NA
1,3,4,7,8,11,12,14,17,18,22,NA,NA
3,5,6,8,12,14,16,17,18,19,20,NA,NA
1,2,4,7,8,13,16,17,19,21,22,NA,NA
1,3,4,6,8,10,11,12,17,19,21,NA,NA
1,4,5,6,7,9,12,13,17,18,20,NA,NA
1,2,3,4,6,8,9,10,11,12,14,NA,NA
1,3,6,7,8,10,14,15,16,17,19,NA,NA
1,2,4,5,6,13,14,15,18,19,22,NA,NA
1,3,8,9,11,12,15,17,18,19,20,NA,NA
6,9,10,12,13,14,16,17,18,20,22,NA,NA
1,2,4,6,7,8,13,15,17,20,22,NA,NA
1,2,5,7,10,11,12,16,17,18,22,NA,NA
2,3,5,6,8,9,11,12,13,16,17,NA,NA
1,3,4,5,8,9,10,12,13,20,21,NA,NA
3,4,5,6,7,9,10,12,19,20,21,NA,NA
1,2,4,5,10,12,13,18,19,21,22,NA,NA
1,4,5,6,7,10,12,13,16,21,22,NA,NA
3,9,11,12,13,15,16,18,19,21,22,NA,NA
6,8,9,11,12,13,14,15,16,18,21,NA,NA
2,5,6,8,10,11,13,14,15,16,19,NA,NA
3,4,6,7,8,9,11,12,18,19,22,NA,NA
1,2,7,8,9,10,11,13,16,19,21,NA,NA
2,4,6,8,9,10,13,15,17,20,21,NA,NA
3,6,7,9,10,12,15,17,19,20,21,NA,NA
3,5,6,7,12,14,15,16,17,18,19,NA,NA
2,3,6,7,9,10,11,13,18,19,21,NA,NA
2,3,6,9,10,14,16,19,20,21,22,NA,NA
4,6,7,10,14,15,16,17,18,19,22,NA,NA
1,2,3,7,9,13,14,15,19,20,22,NA,NA
1,2,3,4,8,10,12,13,16,18,22,NA,NA
5,6,7,8,10,11,12,14,16,18,20,NA,NA
2,3,5,6,8,10,11,13,16,17,20,NA,NA
3,4,5,6,9,13,14,15,17,19,21,NA,NA
2,4,7,8,10,11,13,16,18,21,22,NA,NA
1,2,3,5,6,10,11,16,17,19,21,NA,NA
1,2,3,7,8,10,12,13,16,17,20,NA,NA
1,4,5,7,8,11,16,18,20,21,22,NA,NA
2,5,6,9,10,11,13,14,19,21,22,NA,NA
2,4,8,9,10,13,15,17,18,19,21,NA,NA
1,2,5,6,8,10,13,15,16,18,20,NA,NA
2,3,4,6,7,8,12,14,16,21,22,NA,NA
1,5,6,7,8,12,13,14,18,20,21,NA,NA
1,5,6,7,9,11,15,16,17,19,22,NA,NA
3,4,5,6,9,10,13,16,17,18,19,NA,NA
3,4,11,12,13,15,16,17,19,21,22,NA,NA
3,4,5,6,8,9,13,16,19,20,21,NA,NA
2,4,5,6,7,8,13,17,19,20,21,NA,NA
1,4,6,8,9,11,12,14,16,18,21,NA,NA
3,6,9,10,11,15,16,17,19,21,22,NA,NA
2,3,4,5,7,8,13,15,17,19,20,NA,NA
1,3,4,5,6,9,11,17,19,21,22,NA,NA
1,2,3,5,8,10,13,17,18,19,22,NA,NA
3,4,6,7,8,10,12,13,14,16,17,NA,NA
1,8,11,12,13,14,15,16,18,19,21,NA,NA
1,3,6,7,10,11,12,15,16,17,19,NA,NA
1,5,7,8,9,10,12,14,16,18,20,NA,NA
4,7,9,11,13,15,16,19,20,21,22,NA,NA
3,6,9,11,12,13,14,15,18,19,20,NA,NA
2,3,5,6,9,11,14,15,16,17,20,NA,NA
4,5,7,8,10,12,13,14,16,17,18,NA,NA
2,6,8,10,11,13,15,16,19,21,22,NA,NA
1,6,7,9,10,11,12,14,15,16,17,NA,NA
2,4,5,7,9,11,14,16,18,20,22,NA,NA
2,4,5,7,8,10,14,15,16,19,22,NA,NA
2,4,5,6,9,10,15,18,19,20,21,NA,NA
3,5,9,10,11,12,16,17,18,21,22,NA,NA
2,4,6,7,10,11,13,16,18,20,22,NA,NA
1,2,3,4,7,12,14,15,16,19,21,NA,NA
1,2,5,6,7,8,10,15,17,18,21,NA,NA
1,2,4,5,6,7,8,12,18,20,21,NA,NA
2,4,5,8,9,11,12,13,14,20,22,NA,NA
1,2,5,6,7,8,10,13,14,18,20,NA,NA
4,5,6,7,12,13,15,17,18,21,22,NA,NA
1,2,7,8,11,12,14,15,17,19,22,NA,NA
1,6,8,9,10,11,13,14,15,19,20,NA,NA
1,2,3,5,11,12,13,15,17,18,21,NA,NA
4,5,6,7,8,10,13,15,16,20,21,NA,NA
1,2,4,5,9,10,11,13,14,17,20,NA,NA
1,5,7,8,9,10,14,16,20,21,22,NA,NA
2,4,8,9,10,12,15,17,19,20,21,NA,NA
3,6,11,12,13,14,15,17,18,19,20,NA,NA
1,2,3,8,9,10,12,18,19,20,22,NA,NA
3,7,8,9,12,13,14,15,16,18,22,NA,NA
4,5,6,12,13,15,16,17,18,19,20,NA,NA
2,4,6,7,10,12,14,15,16,17,22,NA,NA
1,3,8,9,10,12,13,16,17,18,19,NA,NA
1,4,6,7,12,15,16,17,18,19,22,NA,NA
1,2,4,7,8,10,11,16,19,20,22,NA,NA
2,3,5,6,9,11,12,15,17,18,22,NA,NA
1,2,3,8,9,10,11,15,16,17,22,NA,NA
4,5,7,9,13,14,16,18,19,20,22,NA,NA
5,6,7,9,10,11,12,13,15,17,18,NA,NA
1,2,3,4,11,13,15,17,19,20,22,NA,NA
1,3,6,7,12,13,14,15,17,18,22,NA,NA
1,2,6,9,10,12,13,14,18,20,21,NA,NA
1,3,4,5,9,10,11,15,18,19,22,NA,NA
2,3,5,8,9,11,14,15,16,17,19,NA,NA
2,6,7,9,11,12,13,14,15,20,22,NA,NA
1,2,5,7,8,12,13,14,18,21,22,NA,NA
1,2,4,5,7,9,10,12,14,17,18,NA,NA
2,3,4,7,15,16,17,18,20,21,22,NA,NA
1,2,3,4,8,9,10,11,13,14,15,NA,NA
3,5,6,8,9,11,14,16,17,18,20,NA,NA
1,6,7,9,10,11,15,16,20,21,22,NA,NA
1,5,8,9,11,13,14,17,18,21,22,NA,NA
1,2,4,5,6,7,10,13,14,16,17,NA,NA
2,5,7,10,11,13,15,18,19,21,22,NA,NA
1,6,7,8,9,10,11,15,19,20,21,NA,NA
1,8,10,11,12,14,15,16,18,20,21,NA,NA
1,4,7,8,11,12,14,16,19,20,21,NA,NA
1,2,6,9,10,11,14,19,20,21,22,NA,NA
3,4,8,9,12,13,14,15,17,19,21,NA,NA
2,3,4,7,8,10,13,15,16,18,20,NA,NA
3,6,7,9,10,12,13,16,19,21,22,NA,NA
3,5,7,8,11,12,13,16,18,20,21,NA,NA
2,3,5,9,12,13,15,16,18,20,21,NA,NA
1,2,3,6,9,11,13,14,15,19,20,NA,NA
1,2,4,6,9,10,14,15,16,18,22,NA,NA
1,2,4,7,8,12,13,17,18,21,22,NA,NA
3,4,5,6,10,11,12,16,17,19,22,NA,NA
1,2,5,7,8,9,11,15,16,20,22,NA,NA
4,5,7,8,9,11,13,15,17,19,22,NA,NA
3,6,7,9,10,12,13,14,15,18,22,NA,NA
3,4,6,9,11,12,14,15,17,18,21,NA,NA
1,2,4,6,8,9,11,12,14,19,20,NA,NA
2,3,5,6,7,8,9,15,16,17,18,NA,NA
1,3,6,7,8,10,11,13,16,17,20,NA,NA
4,5,7,8,9,12,15,16,18,19,22,NA,NA
2,3,6,8,13,14,15,16,18,20,22,NA,NA
2,3,4,6,7,9,11,14,15,16,19,NA,NA
1,2,4,6,10,11,12,13,16,19,21,NA,NA
1,2,5,7,8,9,10,14,15,19,21,NA,NA
1,2,3,4,9,11,13,15,18,20,21,NA,NA
3,6,8,9,10,14,16,17,19,20,21,NA,NA
6,8,9,10,11,14,16,17,18,20,21,NA,NA
1,3,5,6,8,10,11,12,15,18,21,NA,NA
2,4,6,11,12,14,16,17,18,19,21,NA,NA
1,4,7,13,14,15,16,17,18,19,21,NA,NA
1,2,4,5,6,9,11,12,13,15,16,NA,NA
1,2,6,7,8,10,13,17,20,21,22,NA,NA
1,5,7,9,13,15,16,18,19,20,21,NA,NA
2,6,8,9,11,12,14,16,18,19,22,NA,NA
1,3,5,7,10,11,13,17,19,21,22,NA,NA
1,2,3,5,7,11,12,13,14,17,19,NA,NA
1,2,3,4,5,7,8,9,15,18,19,NA,NA
7,9,12,13,14,15,16,18,20,21,22,NA,NA
2,3,6,8,13,14,15,16,19,20,21,NA,NA
2,3,4,6,8,11,12,16,17,19,21,NA,NA
1,7,8,10,12,13,15,16,18,19,21,NA,NA
3,4,5,9,11,12,15,16,17,18,21,NA,NA
2,3,6,10,12,13,14,18,19,21,22,NA,NA
7,8,10,12,13,15,16,17,19,20,21,NA,NA
5,11,13,14,15,16,17,18,19,20,22,NA,NA
1,2,4,6,7,10,11,12,13,20,21,NA,NA
1,2,3,4,5,6,9,11,13,15,16,NA,NA
1,2,7,10,11,12,13,15,18,19,21,NA,NA
4,5,7,9,11,12,13,14,17,19,21,NA,NA
2,3,6,7,10,12,13,15,18,19,20,NA,NA
5,7,10,13,14,15,16,17,19,20,22,NA,NA
3,4,5,7,8,9,10,12,16,18,21,NA,NA
5,7,8,9,11,12,13,16,18,19,21,NA,NA
1,4,5,6,7,8,9,10,16,17,22,NA,NA
1,3,4,5,6,7,8,10,14,19,22,NA,NA
1,3,5,6,7,8,12,13,18,20,21,NA,NA
2,4,7,8,9,11,12,18,19,20,22,NA,NA
1,2,6,8,9,10,14,17,18,19,20,NA,NA
1,2,10,12,14,15,16,17,18,19,21,NA,NA
1,4,6,7,9,11,12,13,15,19,22,NA,NA
1,5,8,9,13,14,16,19,20,21,22,NA,NA
2,3,7,8,10,13,14,16,20,21,22,NA,NA
1,2,3,5,7,9,11,15,17,20,22,NA,NA
1,4,7,8,10,11,12,14,16,17,19,NA,NA
2,3,4,7,11,12,13,14,17,18,20,NA,NA
1,3,10,12,13,14,15,17,18,19,21,NA,NA
2,7,9,12,13,14,17,18,20,21,22,NA,NA
2,3,4,6,10,11,12,16,20,21,22,NA,NA
1,4,7,11,12,13,14,16,19,20,22,NA,NA
1,3,4,7,9,13,14,19,20,21,22,NA,NA
1,4,9,10,13,15,16,19,20,21,22,NA,NA
1,2,9,10,11,16,18,19,20,21,22,NA,NA
1,3,6,10,12,14,15,16,19,20,21,NA,NA
3,6,7,9,10,11,12,14,19,21,22,NA,NA
1,4,5,8,10,11,12,13,16,19,22,NA,NA
1,2,3,5,8,10,13,15,16,20,22,NA,NA
1,2,5,6,9,11,13,14,16,17,20,NA,NA
3,4,6,11,13,15,16,18,19,21,22,NA,NA
1,2,5,7,8,10,11,16,17,21,22,NA,NA
5,8,11,12,13,16,17,18,19,20,21,NA,NA
1,2,3,6,7,12,16,17,18,20,21,NA,NA
2,3,5,6,8,9,10,14,15,17,20,NA,NA
1,5,6,7,10,12,14,16,20,21,22,NA,NA
2,3,5,9,13,15,16,17,18,20,21,NA,NA
3,4,6,7,8,9,10,16,17,19,20,NA,NA
2,4,5,6,7,8,11,14,15,16,19,NA,NA
1,3,4,9,11,13,15,16,17,21,22,NA,NA
2,4,5,6,9,10,12,14,16,18,22,NA,NA
1,3,4,6,8,10,12,14,18,20,21,NA,NA
3,7,10,11,14,15,16,17,18,21,22,NA,NA
1,2,3,6,8,10,12,15,18,19,20,NA,NA
1,2,7,9,11,13,15,16,17,21,22,NA,NA
1,3,4,5,7,10,13,15,16,19,22,NA,NA
1,4,8,9,11,12,15,18,19,20,21,NA,NA
3,6,7,9,10,11,13,15,17,20,21,NA,NA
1,2,7,9,10,12,13,15,16,20,21,NA,NA
1,2,3,5,10,11,12,15,18,21,22,NA,NA
4,6,7,8,10,12,13,15,17,18,20,NA,NA
1,3,8,9,11,13,15,18,19,21,22,NA,NA
1,3,7,8,11,12,14,15,18,20,22,NA,NA
1,2,5,7,8,9,10,13,19,20,21,NA,NA
1,4,5,7,8,16,17,18,19,20,22,NA,NA
1,2,3,4,6,9,10,15,17,20,21,NA,NA
5,6,7,8,9,10,13,15,18,19,20,NA,NA
4,7,8,10,11,12,13,15,18,20,21,NA,NA
1,2,3,4,7,8,9,14,15,17,19,NA,NA
1,2,3,6,9,10,11,13,14,16,20,NA,NA
2,3,4,7,9,11,12,16,19,20,21,NA,NA
2,3,8,9,11,12,13,14,15,19,22,NA,NA
1,2,5,9,13,14,16,19,20,21,22,NA,NA
1,2,4,8,10,11,12,15,18,20,22,NA,NA
7,8,9,10,11,12,14,15,16,18,20,NA,NA
1,3,5,7,8,9,12,16,19,20,22,NA,NA
2,3,5,6,8,9,10,11,13,18,19,NA,NA
1,2,4,5,8,11,13,14,16,17,18,NA,NA
1,5,6,7,8,9,11,16,17,20,22,NA,NA
2,3,4,6,7,8,10,13,15,20,22,NA,NA
1,4,8,10,11,12,14,18,19,21,22,NA,NA
2,7,8,11,14,16,17,18,19,20,22,NA,NA
3,4,5,6,10,11,13,17,18,20,22,NA,NA
3,7,8,10,11,12,13,14,17,20,21,NA,NA
1,2,3,4,7,14,16,17,20,21,22,NA,NA
1,2,3,7,8,9,10,12,14,16,21,NA,NA
1,7,8,9,10,11,12,14,16,21,22,NA,NA
1,2,3,4,5,6,10,15,18,20,22,NA,NA
1,3,4,5,6,7,12,13,14,15,16,NA,NA
2,3,5,8,9,10,12,15,16,18,19,NA,NA
2,7,8,9,10,14,15,16,17,18,20,NA,NA
1,2,3,4,5,9,13,16,19,20,21,NA,NA
1,4,5,6,7,11,13,15,16,17,22,NA,NA
1,2,3,5,7,8,16,18,19,20,21,NA,NA
2,8,9,10,11,14,15,16,17,21,22,NA,NA
3,4,10,11,14,16,17,18,19,20,22,NA,NA
8,10,11,12,13,14,18,19,20,21,22,NA,NA
1,10,12,13,14,15,16,17,19,20,22,NA,NA
2,4,5,6,7,9,11,13,17,19,21,NA,NA
1,2,3,7,8,9,11,14,17,18,21,NA,NA
3,4,5,7,8,9,10,14,16,17,22,NA,NA
1,2,9,11,13,16,17,18,19,20,21,NA,NA
1,4,6,7,8,9,10,11,12,13,15,NA,NA
1,2,5,11,12,14,16,17,18,19,22,NA,NA
1,2,5,7,8,13,14,19,20,21,22,NA,NA
3,4,8,9,13,15,16,17,19,20,21,NA,NA
2,4,6,7,8,11,13,15,17,19,22,NA,NA
1,4,7,8,11,12,13,16,17,18,22,NA,NA
4,5,6,12,13,14,15,17,20,21,22,NA,NA
1,3,4,8,10,13,14,16,17,21,22,NA,NA
2,4,5,6,7,10,13,15,16,20,21,NA,NA
1,2,4,5,7,9,10,14,18,19,22,NA,NA
1,2,3,4,9,10,11,16,20,21,22,NA,NA
1,4,7,8,10,13,16,17,18,19,21,NA,NA
6,8,9,11,12,14,15,17,19,20,22,NA,NA
1,5,6,7,8,14,15,16,18,20,22,NA,NA
4,6,7,8,9,11,12,14,16,17,22,NA,NA
1,3,5,7,8,10,12,13,16,21,22,NA,NA
1,2,6,7,9,13,14,15,19,20,22,NA,NA
2,6,8,10,12,14,15,16,18,19,21,NA,NA
1,4,5,6,10,12,14,17,19,20,21,NA,NA
4,5,6,10,12,13,15,16,17,18,21,NA,NA
3,5,6,7,9,12,13,14,15,16,18,NA,NA
2,3,6,8,9,11,14,16,18,20,21,NA,NA
2,5,6,7,8,10,13,14,15,18,20,NA,NA
3,5,6,7,8,9,10,11,15,17,20,NA,NA
5,6,7,8,9,11,13,17,20,21,22,NA,NA
3,4,7,10,11,13,15,17,18,19,21,NA,NA
2,4,8,9,11,12,13,15,19,20,21,NA,NA
2,4,5,8,10,14,15,16,17,20,22,NA,NA
2,4,5,8,9,11,12,15,17,19,22,NA,NA
2,3,4,10,11,12,15,19,20,21,22,NA,NA
2,3,5,8,9,11,16,18,19,21,22,NA,NA
1,4,5,8,9,10,15,17,18,19,20,NA,NA
1,4,6,10,11,13,16,17,18,19,21,NA,NA
1,2,5,6,7,8,10,11,14,20,22,NA,NA
1,3,5,7,8,9,14,15,16,17,21,NA,NA
2,4,6,8,10,12,13,14,16,18,20,NA,NA
1,2,4,7,8,9,10,13,15,17,18,NA,NA
1,2,6,9,11,12,13,14,16,17,20,NA,NA
2,7,10,12,13,14,17,18,19,21,22,NA,NA
1,2,4,6,7,8,9,16,18,19,20,NA,NA
1,3,4,5,11,12,13,15,16,17,19,NA,NA
1,5,6,8,9,10,13,14,17,20,21,NA,NA
1,3,7,8,9,12,15,16,17,21,22,NA,NA
2,4,6,7,8,10,11,12,14,16,19,NA,NA
1,2,4,6,7,9,12,13,14,18,22,NA,NA
1,2,3,5,7,10,12,17,18,20,22,NA,NA
1,2,4,6,7,11,12,14,16,18,22,NA,NA
2,5,7,8,9,11,12,15,16,18,19,NA,NA
1,2,4,5,14,15,16,17,18,19,20,NA,NA
1,2,3,5,10,12,14,16,17,18,21,NA,NA
3,7,10,12,14,15,16,17,18,19,22,NA,NA
4,8,9,10,11,12,14,16,17,18,19,NA,NA
2,3,4,6,8,10,11,13,15,19,20,NA,NA
1,3,5,6,11,13,14,16,17,18,21,NA,NA
1,3,6,8,9,10,11,12,14,16,21,NA,NA
3,4,5,7,9,10,11,13,14,16,20,NA,NA
1,2,4,5,8,10,14,15,18,20,21,NA,NA
2,4,5,6,7,8,10,15,17,18,21,NA,NA
3,8,9,11,13,15,18,19,20,21,22,NA,NA
1,2,4,5,6,7,10,12,16,19,21,NA,NA
4,6,7,9,11,12,13,15,17,18,21,NA,NA
2,7,9,11,12,15,16,17,19,20,22,NA,NA
1,2,3,9,11,13,14,15,19,20,22,NA,NA
3,4,6,8,11,12,13,17,18,19,20,NA,NA
2,6,7,8,9,12,13,14,17,21,22,NA,NA
2,5,6,7,9,12,14,15,16,19,21,NA,NA
2,4,6,7,9,10,14,15,16,17,21,NA,NA
2,3,5,6,9,10,12,14,17,19,20,NA,NA
1,3,6,8,10,12,13,14,15,18,22,NA,NA
2,3,5,6,7,11,15,18,20,21,22,NA,NA
1,2,3,4,5,6,8,13,16,18,19,NA,NA
1,2,5,7,8,9,11,12,13,14,16,NA,NA
1,2,5,7,8,10,13,14,19,20,21,NA,NA
2,3,5,8,12,14,15,17,19,20,21,NA,NA
2,4,6,10,13,14,15,16,17,18,20,NA,NA
3,5,6,8,10,12,13,16,17,19,22,NA,NA
2,4,5,8,9,12,13,14,15,18,21,NA,NA
1,3,4,7,13,14,17,18,19,20,22,NA,NA
3,4,6,10,11,12,14,15,17,18,22,NA,NA
1,4,6,9,10,11,13,14,17,18,22,NA,NA
3,5,6,7,10,11,12,14,19,21,22,NA,NA
2,3,8,9,12,13,14,16,17,19,21,NA,NA
1,3,5,9,10,13,16,17,18,21,22,NA,NA
1,5,8,10,11,12,13,16,18,19,21,NA,NA
1,2,3,7,9,11,12,14,16,19,22,NA,NA
4,5,6,9,10,11,12,14,15,16,22,NA,NA
1,5,12,14,15,16,17,19,20,21,22,NA,NA
1,3,7,8,10,11,12,14,15,17,21,NA,NA
2,8,11,12,15,16,17,18,19,20,22,NA,NA
3,4,5,6,7,8,9,10,15,17,18,NA,NA
2,4,6,7,8,15,17,19,20,21,22,NA,NA
1,2,3,5,8,9,11,14,16,18,20,NA,NA
1,4,7,10,11,12,13,14,15,20,22,NA,NA
2,7,8,9,11,12,13,16,17,18,19,NA,NA
3,4,5,6,7,12,13,15,17,21,22,NA,NA
2,3,4,5,6,7,8,9,14,15,16,NA,NA
1,2,4,8,9,11,15,18,19,21,22,NA,NA
4,5,6,10,11,16,17,18,19,20,22,NA,NA
3,4,5,6,7,8,10,12,15,18,20,NA,NA
1,3,5,9,10,11,16,17,19,20,22,NA,NA
1,4,5,6,7,8,9,16,17,19,20,NA,NA
1,3,5,6,7,13,15,16,18,19,22,NA,NA
1,3,4,6,8,10,11,12,20,21,22,NA,NA
1,5,7,10,11,13,14,15,17,20,21,NA,NA
3,5,8,9,12,13,14,15,17,18,20,NA,NA
1,5,6,8,12,14,15,17,18,19,20,NA,NA
2,6,7,9,10,11,17,19,20,21,22,NA,NA
1,2,3,6,8,9,11,17,18,20,21,NA,NA
1,3,4,7,9,11,13,15,16,17,21,NA,NA
5,8,9,10,11,13,16,17,19,20,22,NA,NA
1,3,6,11,13,16,17,18,19,20,21,NA,NA
3,4,6,8,9,13,17,18,20,21,22,NA,NA
3,4,5,6,7,9,10,12,13,14,15,NA,NA
1,5,6,8,9,13,14,18,19,20,22,NA,NA
1,3,5,7,11,15,16,17,18,20,21,NA,NA
1,2,4,9,10,11,12,14,16,17,22,NA,NA
2,3,5,7,8,11,14,15,18,19,21,NA,NA
2,3,4,5,7,8,11,16,19,20,21,NA,NA
2,3,4,6,8,10,14,15,16,18,22,NA,NA
1,2,5,6,7,8,9,13,15,17,18,NA,NA
1,2,6,7,9,10,11,13,15,21,22,NA,NA
1,4,5,7,8,9,11,14,18,21,22,NA,NA
1,3,4,6,7,8,10,15,17,18,22,NA,NA
1,4,5,6,8,10,12,14,15,18,21,NA,NA
3,5,6,7,10,11,14,15,16,17,18,NA,NA
2,3,6,9,11,12,14,15,17,19,20,NA,NA
2,4,8,10,11,12,13,14,15,16,21,NA,NA
1,5,6,12,14,15,17,18,19,20,21,NA,NA
3,4,6,8,11,15,16,19,20,21,22,NA,NA
1,2,9,11,12,13,14,15,16,18,22,NA,NA
2,3,4,7,10,11,12,14,15,18,19,NA,NA
2,5,9,11,14,15,16,17,18,19,22,NA,NA
5,6,7,9,10,15,18,19,20,21,22,NA,NA
2,4,5,9,10,11,16,17,18,19,20,NA,NA
5,6,7,8,10,13,14,15,17,21,22,NA,NA
1,2,5,7,8,9,12,13,16,18,22,NA,NA
1,2,6,7,8,9,10,11,12,13,14,NA,NA
1,2,3,5,6,7,8,9,13,15,22,NA,NA
2,6,7,8,10,13,16,18,19,20,21,NA,NA
1,2,4,7,8,12,14,15,16,18,19,NA,NA
1,2,4,8,10,11,12,16,17,18,19,NA,NA
1,2,9,11,12,14,15,16,18,19,20,NA,NA
4,6,8,9,10,11,13,14,15,16,18,NA,NA
5,6,7,8,9,11,15,18,19,20,21,NA,NA
3,4,5,8,13,14,16,17,18,21,22,NA,NA
1,2,6,10,12,13,14,15,19,21,22,NA,NA
2,4,5,8,12,13,14,15,19,20,21,NA,NA
1,3,4,5,6,8,11,12,14,16,18,NA,NA
1,2,4,9,11,12,14,16,19,21,22,NA,NA
1,2,6,8,10,12,13,14,15,17,22,NA,NA
2,7,8,10,11,12,13,14,17,19,21,NA,NA
1,2,6,8,9,11,14,16,20,21,22,NA,NA
1,2,3,7,9,11,12,15,16,18,20,NA,NA
6,8,11,12,13,14,15,16,18,19,20,NA,NA
1,3,5,6,7,12,13,16,18,19,21,NA,NA
2,3,5,8,9,12,13,15,16,20,22,NA,NA
1,4,7,8,9,10,12,13,14,16,21,NA,NA
3,5,6,7,8,10,13,16,17,18,20,NA,NA
5,6,7,8,13,16,18,19,20,21,22,NA,NA
1,2,3,7,9,11,12,13,16,17,22,NA,NA
2,4,5,10,11,13,15,17,18,19,22,NA,NA
6,7,8,9,11,12,14,15,16,18,22,NA,NA
1,4,6,8,11,13,14,16,18,19,22,NA,NA
5,9,10,11,13,14,16,17,19,20,21,NA,NA
2,3,4,11,12,13,14,15,16,18,21,NA,NA
2,5,6,9,12,13,14,15,16,19,20,NA,NA
2,3,7,8,11,13,14,15,18,20,22,NA,NA
8,11,12,13,14,15,16,17,18,20,21,NA,NA
1,2,6,8,10,11,12,14,15,17,22,NA,NA
1,5,7,8,10,11,12,15,18,19,21,NA,NA
1,4,5,9,10,11,15,18,19,21,22,NA,NA
2,3,4,7,8,10,14,15,16,21,22,NA,NA
1,2,4,5,9,10,12,13,14,18,22,NA,NA
3,4,5,6,7,12,14,15,17,18,22,NA,NA
1,2,3,4,5,7,9,12,13,19,21,NA,NA
1,5,6,9,13,15,16,17,19,21,22,NA,NA
1,2,10,11,12,13,17,18,19,20,21,NA,NA
2,3,5,7,8,11,13,15,17,19,20,NA,NA
1,3,5,8,10,15,16,17,18,19,22,NA,NA
4,5,6,7,9,10,13,16,20,21,22,NA,NA
1,2,5,6,8,12,15,16,18,19,22,NA,NA
1,7,8,9,10,12,13,15,16,19,22,NA,NA
2,7,8,9,10,11,14,15,16,17,21,NA,NA
2,3,6,7,8,11,13,14,18,20,22,NA,NA
3,4,5,7,11,12,13,14,17,20,21,NA,NA
2,3,6,10,11,13,14,15,16,18,19,NA,NA
5,7,8,10,11,12,13,14,15,16,22,NA,NA
1,4,6,8,9,10,11,12,14,16,17,NA,NA
1,2,3,4,7,12,13,14,16,19,22,NA,NA
1,2,4,6,7,9,13,15,18,20,22,NA,NA
2,4,5,8,10,12,13,16,17,19,21,NA,NA
2,3,5,7,8,11,12,14,18,20,21,NA,NA
1,6,8,14,16,17,18,19,20,21,22,NA,NA
1,2,3,5,9,12,14,16,19,21,22,NA,NA
3,9,11,13,14,16,17,19,20,21,22,NA,NA
3,5,6,7,10,13,16,18,20,21,22,NA,NA
1,3,4,8,9,11,12,13,15,18,19,NA,NA
1,5,6,7,8,9,10,14,18,20,22,NA,NA
3,4,9,11,12,13,14,17,18,19,21,NA,NA
5,6,7,8,9,10,11,12,14,17,22,NA,NA
5,6,7,8,9,10,14,17,19,21,22,NA,NA
1,2,3,4,7,10,11,12,13,17,21,NA,NA
1,3,4,5,6,10,14,15,17,21,22,NA,NA
1,4,5,9,11,12,14,15,18,19,21,NA,NA
1,2,4,9,11,13,17,18,20,21,22,NA,NA
2,3,4,6,11,13,14,16,17,19,20,NA,NA
3,4,5,7,9,13,14,16,17,20,22,NA,NA
1,2,3,5,8,12,16,18,19,21,22,NA,NA
6,7,9,10,11,12,15,18,20,21,22,NA,NA
3,4,5,6,8,10,11,13,14,15,21,NA,NA
1,2,4,6,7,9,10,13,14,16,21,NA,NA
3,4,6,7,9,11,15,19,20,21,22,NA,NA
1,2,4,6,15,16,17,18,20,21,22,NA,NA
1,2,5,6,9,11,14,16,17,19,20,NA,NA
1,2,3,4,10,11,12,15,17,18,19,NA,NA
1,2,3,4,7,8,9,10,14,15,18,NA,NA
1,2,4,6,7,8,13,15,16,17,18,NA,NA
1,2,5,11,12,13,14,15,17,20,21,NA,NA
3,6,9,12,13,16,17,19,20,21,22,NA,NA
2,3,5,6,7,9,16,19,20,21,22,NA,NA
1,2,4,6,9,13,14,17,18,20,22,NA,NA
1,2,4,6,9,10,11,12,17,18,19,NA,NA
1,9,10,11,12,13,14,15,16,17,18,NA,NA
