V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse,bestlam_numpred
2,5,6,9,11,13,14,15,17,19,21,903.456945635878,4298.84172472424,3
2,3,5,6,9,12,15,16,17,20,21,1338.10713220176,4054.44861857999,0
1,3,6,8,11,12,13,14,19,20,21,2415.97527570585,2768.46946979883,0
2,3,5,8,11,13,14,16,17,18,19,698.71926169655,4959.78172856788,0
3,4,5,7,8,12,16,18,20,21,22,240.103124478449,4318.12043899359,5
1,3,5,8,12,13,14,17,19,21,22,2173.70999431341,3462.98250584239,1
2,4,5,6,10,11,12,13,14,16,18,853.558166705224,5033.06219237168,1
2,5,7,9,10,11,13,14,17,19,20,835.931144913606,3497.79537157804,4
1,6,7,8,11,12,14,15,16,21,22,1211.65939020318,3697.99357861008,0
3,6,8,9,10,12,13,15,16,17,21,1554.51382793229,3052.49578293166,0
1,6,7,9,11,12,13,16,18,19,21,1798.16728798289,3636.23496429924,0
2,3,5,6,10,11,16,18,20,21,22,753.52513366406,4094.70489815248,1
5,8,9,10,12,14,16,17,18,19,21,935.94739385854,4412.98789753593,0
1,3,5,6,10,12,13,14,15,18,22,35.3710582152237,5819.97163834599,9
2,5,6,11,12,13,14,15,18,19,20,2026.52524366485,3593.98865441333,1
2,3,4,6,10,11,12,13,15,19,22,91.5950130744906,8106.48427254681,9
3,5,6,9,10,12,13,14,15,17,19,1060.95386521811,4052.53313779317,4
2,4,7,9,10,13,14,15,17,20,21,2427.55578473816,2421.33844742867,0
1,2,3,5,6,9,14,15,18,19,22,1652.91577302495,3730.28023255236,1
3,4,6,7,9,11,13,15,17,20,21,2410.57066748681,3076.56615579093,0
3,4,8,9,11,12,14,16,18,21,22,1632.61157293205,3500.82023097707,1
3,5,6,8,9,10,13,15,16,18,19,1462.16702862536,4223.96827322579,0
3,4,8,9,10,12,14,19,20,21,22,2690.92596434082,2479.39473840561,1
4,6,8,9,11,13,14,15,19,20,22,1888.40816962912,2606.77217218181,1
2,3,4,8,10,11,13,14,19,21,22,2212.52811897253,2330.98976631995,1
1,2,6,7,9,11,12,14,17,18,22,1963.88780840415,3568.98301600545,0
3,4,5,6,10,11,12,14,18,21,22,714.919622884324,3718.27520622193,3
7,8,10,12,13,15,16,17,18,20,21,1597.45398561349,3277.03306462325,0
6,8,9,10,11,12,15,16,17,20,22,1384.10908107378,3416.4949957635,0
1,2,4,5,7,11,12,13,14,17,22,2023.2186367115,3455.33760076885,0
1,4,7,8,9,12,13,14,15,16,17,1622.57097918808,3497.61607364588,0
2,6,7,8,9,10,11,16,17,20,21,1253.4299250746,3477.45862637733,1
2,4,5,6,11,13,14,15,16,19,22,644.330348760522,5177.24127048714,3
1,2,3,4,8,15,16,17,19,20,21,769.955748545035,4458.34338470301,3
1,2,9,11,12,13,14,16,18,21,22,1262.15579389816,3510.26563391651,1
1,2,4,6,8,9,11,12,18,21,22,1843.18865820948,3069.98341201456,1
1,3,5,6,7,9,12,16,17,21,22,1510.94797429732,4075.19388551152,0
1,6,8,9,13,16,17,18,20,21,22,1570.29699702422,3561.52891447588,1
2,3,4,5,13,16,18,19,20,21,22,576.776721604638,3867.07112966803,3
1,2,5,7,8,9,12,14,16,17,20,687.756278242828,4573.98363938342,0
1,2,3,5,6,7,8,9,20,21,22,1452.32314211761,3433.33793793598,1
1,2,4,7,9,12,15,18,20,21,22,980.571440653682,5430.03913112579,4
1,2,3,6,9,12,14,15,17,20,22,2198.87769223464,2824.65759808198,1
2,3,4,9,10,14,15,18,20,21,22,2294.69777420789,2499.66053939271,0
3,4,7,8,9,11,12,13,17,18,22,1953.72254429176,2818.17605777585,1
2,3,6,8,9,10,11,12,13,14,18,2352.07248464968,2466.74057564846,1
2,5,8,12,14,16,17,18,19,20,21,606.879118107999,4442.18281327602,0
1,2,3,7,8,14,15,17,19,20,21,2569.45700584922,2563.83075418288,0
1,3,6,7,8,13,16,17,18,19,20,1767.41127698412,3496.19510175572,0
2,4,5,6,11,12,15,16,17,20,21,1200.73982015708,3958.92522638743,1
2,6,9,10,11,12,14,16,17,18,20,1206.0036123314,3600.90706582527,0
1,2,4,6,9,11,15,18,20,21,22,2264.19799694115,3351.37764005469,0
3,4,6,7,15,16,17,18,19,20,22,1086.41951079478,3845.5206498542,1
1,3,4,6,10,12,16,17,18,20,21,1563.21238729346,3399.09228809687,1
1,2,4,7,8,9,10,11,14,16,18,1310.51467919178,3553.10119626343,0
1,2,5,7,8,9,12,16,17,18,20,293.178592078828,4364.09024499094,5
1,2,4,5,9,10,13,14,16,18,22,827.897775139529,4965.87666530265,0
1,3,7,9,10,12,13,18,19,21,22,1662.18266905972,2832.26829943571,2
3,7,9,11,12,14,15,17,18,20,22,2197.04414451428,3308.52569669054,0
1,3,4,7,9,10,14,15,16,17,21,961.865249217859,4101.9697007158,1
4,5,7,8,10,11,12,14,16,17,20,579.720809893212,4402.16461278685,0
1,2,4,6,12,15,16,17,18,19,21,1797.18302995659,3248.41068690187,0
3,5,6,8,9,10,11,14,15,16,17,1068.0700730054,4806.54922799269,0
2,3,4,6,10,12,13,14,15,16,20,1184.9846993625,3878.70138359121,1
2,4,5,6,7,9,10,15,16,17,19,15.2698194882254,6462.09885594817,10
1,2,3,5,6,7,12,16,20,21,22,1385.11478674179,4161.08497471744,0
2,3,4,10,13,14,15,16,19,21,22,1313.92047050242,3954.16045099833,1
2,7,8,10,11,14,18,19,20,21,22,2095.13994563441,3249.8515831515,0
1,2,3,4,6,12,13,17,18,20,21,2396.49178984074,2878.27350142579,0
1,2,5,6,7,9,10,11,12,19,21,292.038256335872,3637.74455930293,7
2,7,9,10,11,12,13,16,17,19,21,1663.59112622948,3181.79272924687,1
4,5,7,8,12,14,16,18,19,20,21,771.601348706905,4334.15937709953,0
1,2,3,4,5,11,12,14,15,19,20,2187.81464206822,3542.24159723369,1
2,5,6,8,10,11,12,13,14,17,18,2382.75932497135,3479.94829848852,0
1,2,3,4,7,10,11,12,15,17,20,2497.22804403995,2453.52138589497,0
2,3,5,8,9,12,13,14,16,20,21,670.697277258804,5118.37694832944,1
1,2,5,7,9,10,11,12,13,16,20,1589.42635072907,4050.34780795604,0
1,4,5,6,7,9,13,14,15,16,18,192.618628582858,6348.13691986613,5
1,3,5,7,11,14,16,17,18,19,22,727.973696920406,4401.67533191501,1
1,2,5,8,9,10,12,14,18,19,21,2491.01718945055,3363.59159304687,1
1,5,7,8,9,10,15,17,18,19,22,2420.94736294137,3130.89762869636,1
3,4,5,6,10,11,13,14,16,19,20,918.304500557073,4678.69570697427,0
1,3,5,8,9,10,13,16,17,20,22,1137.27542117092,3911.97124216248,1
3,4,7,8,11,12,14,16,18,21,22,1354.1764501213,3610.09864012345,1
3,4,8,9,10,11,15,17,19,21,22,2667.96188469429,2166.90554288547,0
1,9,11,13,15,17,18,19,20,21,22,53.0671628301645,18063.4108734439,9
3,4,5,7,9,13,16,17,18,19,22,1107.98261492194,3857.14587076175,1
3,4,5,6,7,11,12,14,16,17,19,614.7840950183,4720.92780577734,2
6,8,10,13,14,15,17,18,19,20,21,2538.20067584636,2938.1877836274,0
4,6,10,11,15,16,17,19,20,21,22,1091.53592620863,3958.99363034063,1
1,3,4,5,6,7,10,15,19,21,22,104.001728783569,4140.82999752493,7
1,2,3,5,6,11,12,13,15,16,20,1479.20634566352,4178.66268534213,1
2,3,6,7,8,9,13,16,17,21,22,1559.83758173582,3488.41332823534,0
1,3,7,9,10,11,17,18,19,20,22,2301.04234409243,3541.4547911355,1
1,2,6,8,11,13,14,16,17,19,21,1600.31763570051,3556.34351206702,0
2,3,5,7,8,10,12,13,18,20,21,696.949615673224,3608.62756321892,6
3,5,6,8,9,10,12,13,14,16,20,954.337703957319,4894.15892374646,0
2,3,5,6,7,8,10,16,17,21,22,1220.91588850986,4182.58158677374,0
2,5,10,11,12,16,17,18,20,21,22,1155.32219948086,3980.02542357499,1
1,2,5,6,8,11,12,13,15,19,21,26.0171037045386,15959.549777263,9
1,7,10,11,15,16,17,18,19,20,21,1230.86479434696,3704.69294580054,1
2,3,4,7,8,11,13,14,16,18,21,1469.48752377841,3709.40595192454,0
1,2,4,8,9,10,12,14,16,18,19,1631.89406664115,3538.4404118134,0
2,3,5,6,7,9,10,17,18,19,22,2236.14910389843,3428.63551783787,0
2,3,6,8,9,10,11,12,13,20,21,26.1819017083532,9358.52884617647,12
1,4,10,11,12,13,16,17,19,20,21,850.65491400473,3980.05805105339,3
2,3,4,5,8,9,11,15,16,18,21,1286.89010450433,4353.27941617991,1
1,2,4,5,7,9,10,12,16,19,22,139.975794232182,7486.73012672055,6
1,2,3,7,12,13,14,19,20,21,22,2032.68247390635,2925.05437232177,2
1,2,5,6,11,13,14,15,18,20,22,1694.39481141596,3656.84956078692,1
2,5,6,9,10,11,15,17,19,20,22,425.399356309047,3559.5797006297,5
1,2,3,4,5,6,11,13,14,19,22,23.9565558382805,4234.22071281824,8
1,5,9,10,13,14,15,16,17,19,22,412.196391002537,5014.74515617036,4
1,3,6,9,10,12,14,15,19,20,21,30.092438423335,7215.40688292725,10
2,3,6,9,11,13,14,15,18,19,20,2315.16018624981,2657.38695929582,0
1,2,6,9,10,11,12,16,20,21,22,1064.50995355839,3610.20880860708,2
2,3,6,7,9,11,14,16,18,19,22,1160.35357922396,3768.56031533445,1
4,6,7,8,10,12,13,14,15,16,21,1521.03792426464,3534.54649287733,0
1,4,5,6,7,12,13,15,17,19,20,822.431231980446,3784.37528192304,4
1,6,8,9,10,14,16,18,19,20,22,1797.82499945275,3701.24924677408,1
3,5,9,10,11,12,14,15,16,20,21,763.972376212908,4784.48789966145,1
1,2,3,4,9,10,11,13,14,15,19,2387.80501684413,2232.67117232146,0
3,4,6,9,10,12,14,15,16,18,19,238.793847852858,5598.9275449922,5
1,2,8,9,12,13,15,16,17,19,22,1902.63911306716,2970.44374362839,1
2,5,6,10,15,17,18,19,20,21,22,302.016767473585,4787.86030996323,6
2,5,7,8,11,14,15,18,20,21,22,2265.26147359431,3607.97279102866,1
1,3,4,7,8,9,10,13,16,19,20,2234.42361049944,3019.47250624568,1
1,3,4,5,6,7,9,11,14,19,22,2172.39661879729,3544.94701474808,0
2,3,5,7,8,10,12,17,18,19,20,25.9330425517139,4052.51818914933,9
1,2,3,4,7,10,17,18,19,20,22,1795.41558259774,3055.58395533443,1
2,4,5,6,13,14,16,17,18,19,21,724.166967003892,4570.56967003823,1
4,8,12,13,14,15,16,17,18,21,22,1154.34182570747,3454.35638080658,0
3,5,6,7,14,16,17,18,19,20,21,768.402967670018,4448.1561032887,0
1,2,4,7,8,11,12,15,20,21,22,1856.37738795533,3030.85547333591,1
1,5,6,8,9,10,12,14,16,17,18,811.353998927612,4442.51583284911,1
3,4,5,7,8,12,15,17,19,20,22,1151.07410430199,3396.16461968466,2
2,5,7,11,12,14,15,18,19,21,22,2155.78007399277,3579.03596147038,0
3,6,9,12,13,14,16,18,19,20,21,1571.16195493363,3703.51487479445,1
3,4,9,11,12,13,15,16,17,18,20,1336.71176511228,2974.45571686508,0
3,4,5,6,8,14,15,16,19,20,22,599.275093388449,4526.69095486777,2
2,3,5,6,7,8,12,15,16,17,19,670.330313979232,4159.19197326032,3
2,3,4,7,8,9,10,15,16,20,21,1776.73778182399,3118.38934419388,1
2,3,8,10,14,15,16,18,19,20,22,1314.36589096181,3683.96752266933,0
1,2,3,4,6,9,10,13,16,19,20,1985.50040529989,3128.27004509474,0
1,3,7,9,10,11,12,14,15,16,17,1784.67417399794,3483.03095196196,0
1,2,6,8,9,12,13,15,16,17,20,1898.97236953298,3084.69168411752,0
2,3,4,6,8,10,11,12,16,17,19,1487.9243922778,3094.10355067182,1
1,3,4,8,10,11,12,13,15,19,22,1789.67403826155,1739.9797914384,1
2,4,5,6,7,8,9,10,11,14,17,725.231581589118,4519.17733907045,4
1,4,5,6,7,8,9,12,13,16,19,737.538900831823,3773.2669547754,3
1,3,4,6,9,11,12,14,15,16,17,738.202599541438,4464.84212488074,2
1,2,8,9,10,14,15,17,18,21,22,2193.12860401665,2536.83650530114,1
4,5,6,8,9,10,12,14,17,19,22,214.295483502531,4686.53231888972,7
1,2,3,6,9,10,15,19,20,21,22,1337.37665022261,3511.49955349514,3
1,3,4,5,6,7,9,13,16,18,20,1497.13113895492,4060.10257427887,0
1,2,4,7,8,9,13,14,16,19,21,133.566626379836,11705.5753868158,7
1,3,5,7,8,12,14,16,17,19,20,903.85002369357,4480.17295452497,1
2,4,6,7,11,13,17,18,20,21,22,1794.35011028023,4082.77514826953,0
1,4,5,7,10,11,14,15,18,21,22,1987.27546004444,3448.4162216592,1
1,3,5,6,8,9,11,12,14,16,21,1103.60717010024,4591.148178126,0
1,2,3,4,6,9,10,13,15,17,20,1643.94256779009,1993.02971339679,1
2,3,4,6,7,8,10,13,16,20,22,1184.24295879595,3379.99056981097,0
3,4,5,6,11,13,15,16,19,20,21,414.916755276338,3680.69344436322,5
3,4,5,6,7,10,14,15,17,19,21,2314.76161707742,3467.67720719998,1
1,2,4,5,7,9,10,11,13,14,21,1184.1770675111,3668.4420670075,3
1,2,5,6,11,15,16,17,18,19,21,1461.65090331502,3957.11840267464,0
1,3,6,7,12,13,14,15,17,19,20,2240.40161612973,3013.81517439142,0
4,7,9,10,11,12,16,17,19,20,21,1621.21461431246,3347.20997842351,0
2,4,7,10,12,13,16,18,19,21,22,1477.27574913394,3355.90147169811,1
1,5,9,11,12,16,17,18,20,21,22,1429.82788614782,3975.73400299812,0
2,5,6,9,12,14,15,16,18,19,20,773.022568912702,4516.06134945409,0
1,2,3,4,8,9,13,15,16,20,21,924.838430834391,3622.68950806767,2
3,8,12,13,14,15,16,17,18,19,22,15.0064070782631,8461.59285561976,10
1,2,3,4,6,10,12,13,15,19,21,28.5903056202795,8985.1941882241,10
3,5,9,11,12,14,16,18,19,21,22,1118.30509916762,4414.71362184896,1
1,4,5,6,11,12,15,16,18,20,21,1507.18222819531,3943.18261242442,0
1,2,3,4,5,8,9,13,14,15,18,29.0449565674837,4763.67664183479,9
1,3,5,7,8,9,10,15,16,17,19,819.578002897969,3996.52597697709,3
7,8,9,10,14,15,16,17,20,21,22,1161.98481387094,3526.33788011768,1
5,6,8,9,13,15,16,18,19,21,22,780.69334972431,3779.78571744857,2
2,8,9,12,13,16,18,19,20,21,22,1736.0211563388,3213.50002104161,0
2,3,4,5,6,7,11,15,18,20,22,2152.96073599643,3560.80656530233,1
1,5,6,7,9,11,14,15,17,18,21,86.0545444915337,6039.7664474772,9
1,2,5,7,8,10,11,12,14,17,20,2309.86552766143,3414.54478073227,1
4,7,11,12,13,14,15,16,20,21,22,1032.79563854361,3597.6357344468,1
1,5,7,8,9,12,13,16,18,20,21,1763.58043727963,3933.13844979268,0
3,4,5,7,9,11,12,15,16,17,22,1178.57114491239,3957.62903466098,0
2,3,5,6,10,11,16,17,20,21,22,1059.03922339467,4084.27256535183,1
1,3,9,10,13,14,15,17,19,20,21,2391.86044842294,2308.27199563466,2
1,2,5,6,10,11,12,13,18,19,22,26.2294828221288,4582.01484167848,9
2,3,4,5,6,8,9,13,14,19,20,61.3125025495469,4066.63569257647,10
1,2,3,8,9,12,13,15,16,18,22,1940.25117684899,3121.76462025512,1
1,2,4,7,10,13,14,15,18,21,22,2077.31054134307,2621.57348042838,0
4,5,6,7,8,11,12,13,14,16,21,881.561924858687,4464.917981359,1
3,4,5,7,8,10,11,13,14,17,21,2428.1315996969,3478.74839428722,0
3,5,6,8,9,10,14,15,17,19,22,105.489537714002,5042.99567622289,7
1,4,6,7,8,10,11,13,15,19,21,1867.16121676937,2705.78053407292,3
1,2,3,4,6,7,8,13,17,18,19,2105.05708653113,2614.5981713153,0
1,6,7,12,13,14,17,18,19,20,21,2222.44903610421,3773.90422768094,0
3,4,5,7,9,10,11,14,17,19,22,27.9614201655999,5418.94450889014,9
2,5,7,11,12,13,15,17,19,20,21,703.364097411049,3415.27682640584,5
2,3,4,5,6,7,9,13,14,16,22,648.58912282704,4923.50465470466,1
1,2,3,6,7,8,10,13,14,21,22,1781.35371810423,2733.97294676007,0
1,2,3,4,6,9,13,15,16,18,20,1556.0211646991,3166.39491276169,1
4,8,10,11,13,14,17,19,20,21,22,2547.53779175769,2718.69504386393,0
1,3,7,8,9,13,16,17,18,20,22,1661.28749534863,3365.48119742054,0
4,5,6,8,11,12,13,16,17,18,22,1236.13912557097,3999.41621814924,0
1,2,5,6,10,13,14,15,19,21,22,21.8737779843446,6432.74097600966,9
2,3,7,8,11,13,14,15,19,21,22,1988.31573594681,2593.22139411065,0
2,4,5,9,11,13,14,15,16,19,22,138.623094977323,5558.4064051235,8
1,4,6,11,13,14,15,16,17,19,21,894.192808905573,4505.02376875042,2
1,2,3,4,5,7,9,12,15,17,20,2551.12343721164,2989.18023547181,1
2,3,6,7,11,14,15,18,20,21,22,1937.98557660688,3537.74457839078,1
1,3,7,9,10,11,12,14,17,19,20,2263.82162871894,2748.84665326286,0
2,6,7,8,12,13,16,17,19,20,21,1512.45848192691,3498.38703698506,1
1,2,3,6,8,9,11,13,14,15,20,2321.99696977269,2453.2131276113,1
1,2,3,5,9,10,12,15,20,21,22,1218.50084219914,3219.14740287603,2
2,3,6,7,10,11,15,16,17,19,21,1732.77492598369,3321.38973639069,0
1,2,6,7,12,14,15,16,17,19,20,1388.9085617314,3665.4543868976,0
2,3,6,7,10,12,13,15,17,20,22,2220.07574393403,3102.02809977429,0
1,2,6,9,14,15,16,17,19,20,22,287.519070310162,8435.88690092563,5
1,6,10,11,12,13,16,18,20,21,22,984.086509128446,3752.32161780974,2
2,8,10,11,12,15,17,18,19,20,21,2593.92726662112,2786.93539902521,1
1,3,7,8,9,13,14,16,18,19,22,1602.88256998182,3624.61233194368,1
2,3,4,5,6,7,8,10,11,15,19,42.9336270604766,5276.5746903306,11
1,2,4,5,9,10,11,12,13,17,21,754.452173942567,3742.20544136661,4
2,3,4,8,10,11,12,13,16,18,19,1495.86997574356,3056.22470905794,0
1,5,7,8,9,13,14,15,16,21,22,802.292865546869,4647.88137877218,0
1,3,4,6,7,10,13,14,16,18,22,949.320245270791,3777.3607958913,1
3,4,7,12,14,16,17,18,19,20,21,1572.73773712088,3634.2643137555,0
7,12,13,14,15,16,17,18,20,21,22,1066.67019388401,3761.69386435709,0
2,4,5,6,10,11,16,19,20,21,22,403.696923128083,4118.89959893795,3
2,3,5,8,9,12,13,16,17,18,21,1480.48384514839,4262.52740920645,1
7,9,11,12,14,16,17,18,19,21,22,1054.16508040268,3788.02577298514,1
1,3,5,6,7,8,11,14,18,19,22,2258.80044855444,3674.1259056786,0
2,3,5,6,10,11,12,14,16,18,22,695.898487598848,4660.04833797827,0
2,4,7,10,12,14,16,17,18,19,20,1418.94989364512,3590.72629216466,1
1,7,8,9,10,13,16,19,20,21,22,1779.84134662855,3311.22161013225,1
2,4,5,7,8,9,12,15,18,21,22,74.9546741736991,6464.08978080629,10
5,6,7,8,10,11,14,15,20,21,22,2116.54359365333,3692.93122190289,1
2,3,5,6,7,12,13,15,16,20,22,1052.98377663904,4206.72180435073,0
4,9,10,13,14,15,16,17,18,21,22,1280.49854234629,3458.75837242207,0
1,2,3,4,8,10,11,13,15,16,20,1131.52251054341,3331.09962291941,1
4,5,6,8,10,12,13,14,16,18,21,855.08989896704,4564.30196584099,0
1,4,5,6,8,11,12,13,15,18,21,2466.29353071623,3016.88045896701,0
1,5,6,7,9,10,11,13,20,21,22,1157.69884396642,3509.58656942517,1
2,4,7,9,10,12,13,14,16,17,18,1257.79239596915,3568.55110142569,0
4,6,7,9,11,12,14,15,18,19,22,1870.29249838156,3506.32167156598,0
1,3,4,5,6,10,11,13,17,19,21,1686.28076598999,3063.75578042526,2
2,4,5,11,12,13,16,17,19,21,22,1053.70480849656,4410.29967916527,3
5,7,8,9,12,13,15,16,17,18,19,1328.32061703414,3902.40114310116,1
1,6,8,9,10,12,13,16,17,18,19,1737.73515198009,3081.24411962479,0
1,4,5,6,7,10,11,17,18,19,20,1962.0718222285,3655.4505517063,1
2,4,8,10,11,12,13,15,18,19,22,2305.00870634932,2146.8993084174,1
3,5,8,10,12,13,14,16,18,19,22,693.637240393626,4747.87399631446,1
2,3,4,5,6,7,8,13,17,19,21,1238.45899585738,3286.44934804499,3
2,5,6,10,12,15,17,18,19,21,22,163.566581518938,3735.79606242611,8
2,3,7,8,9,13,17,18,20,21,22,2452.38807244455,2948.86640897242,0
3,4,7,8,10,11,14,15,16,18,20,1341.10026761933,3575.84756233366,1
1,2,5,7,8,9,11,13,15,20,21,1619.81459284731,3156.39222517239,1
3,5,7,8,9,11,12,15,16,20,22,1355.57868173288,3993.8241136529,0
1,5,8,11,14,16,17,18,20,21,22,529.819297740206,4500.86544165407,4
1,3,7,11,13,14,15,16,17,18,21,1575.43340729203,3534.97782064345,1
2,4,5,6,10,12,14,15,17,19,21,94.2220246195635,4176.50044152647,9
1,6,10,11,12,13,14,15,18,20,21,2267.15456549071,2997.10736867643,0
1,2,3,4,9,12,13,14,15,17,22,2194.5811289401,2306.2649910127,1
1,5,6,7,12,15,16,17,18,19,21,491.155888257545,4106.74843839946,4
1,3,9,10,11,14,15,16,17,18,22,1599.08752103206,3561.02495878854,0
3,4,5,6,7,10,12,17,18,19,21,2288.53987828133,3469.72199436057,0
2,7,8,9,11,12,16,17,19,20,22,1274.44763553193,3459.41570730552,0
1,3,7,9,10,11,12,13,14,21,22,1953.29178597908,2627.77108004558,0
3,4,5,6,9,10,12,13,17,19,22,681.150889550297,3720.54200988744,3
3,4,5,6,9,10,13,16,17,19,20,1145.18792244562,3834.29950836858,1
2,4,5,10,11,15,17,19,20,21,22,252.994098058311,4321.99364724977,7
3,4,5,7,11,12,14,15,16,19,22,513.465237701468,5014.42568706417,3
1,4,6,7,8,12,13,14,15,21,22,1826.24837433912,2941.37414419154,0
3,4,5,6,11,12,14,15,16,17,21,1067.7672707937,4499.53269411843,0
1,2,7,8,10,11,14,15,17,18,19,2265.53104899691,2569.10342346081,0
1,2,3,5,7,8,14,16,18,20,22,362.914020441429,4867.645487261,2
1,3,4,5,6,8,9,10,14,16,18,40.161082349885,6110.73538610072,8
3,4,6,10,13,15,16,17,18,20,22,1081.77971109722,3330.88963813493,1
2,4,6,10,12,14,17,19,20,21,22,2375.49915770644,3236.68667803446,0
3,4,5,9,11,13,14,17,18,21,22,1609.10702273674,3465.86859959433,2
3,5,7,9,14,16,17,18,19,21,22,962.889331454178,4436.7180195038,0
1,3,5,6,7,9,10,15,16,20,21,42.5913531178733,5292.23933753963,7
1,2,3,4,6,9,13,14,16,17,20,1305.25823894004,3807.73980976719,1
3,4,5,9,11,12,13,17,18,20,22,922.138667866278,3575.02954639338,3
2,3,8,11,13,14,15,16,18,19,21,1647.31300832822,3724.47491533458,1
2,3,7,9,11,14,17,18,19,20,21,2161.58970515525,3000.48697919023,0
1,3,4,6,7,10,14,16,19,20,22,1436.05185471593,3690.37544664565,0
2,3,5,6,9,12,14,18,20,21,22,150.370550880065,4085.30097866513,6
3,4,7,8,9,10,11,12,13,17,18,2314.09508139917,2235.67918140758,0
1,2,3,10,12,13,14,16,20,21,22,1551.28417783194,3678.85862791438,1
3,8,9,10,11,12,13,17,18,20,21,2608.44270570461,2425.83241945714,1
1,2,3,4,7,10,11,13,15,20,21,1467.28575381418,2218.08898190293,3
1,3,5,7,9,14,15,16,17,21,22,981.459449798395,4541.40704114454,1
2,4,7,9,11,12,13,15,16,19,20,1550.98675825714,3030.38062660485,1
1,8,9,10,11,12,13,15,16,17,18,1788.09946735678,2848.07208427246,0
4,5,7,8,9,10,12,14,16,19,20,914.354673713705,4475.49743555063,1
6,8,9,10,12,13,14,15,16,19,21,96.8124654432563,5927.66765503556,7
4,5,7,8,9,10,11,12,13,15,20,344.434192949298,4581.72613943211,5
3,4,7,10,11,12,13,14,16,19,22,1761.22831365531,3560.71849241243,1
3,4,7,9,11,12,17,19,20,21,22,2542.37281320352,3633.38665213801,0
2,3,6,7,10,13,14,15,16,19,22,1205.55736158434,3797.05192672302,1
5,6,8,10,11,14,16,17,18,19,20,737.164507977888,4358.59000675936,0
1,3,4,7,8,9,10,11,12,20,22,1684.76500588624,2467.59540124933,1
1,2,4,9,10,11,16,18,19,20,21,1454.01811152409,3184.89082171843,1
4,6,7,8,9,10,12,13,14,20,22,2065.00128119052,3004.15569941918,0
1,5,6,9,11,12,15,19,20,21,22,539.584008552167,4013.27894863186,2
1,3,5,8,9,10,11,12,13,15,18,2612.39501580521,2891.65682224959,1
2,4,5,10,11,13,14,18,19,20,22,78.5383784308881,4187.33455035062,8
1,2,3,5,7,9,16,18,19,20,21,193.068832853393,4157.89811682108,6
1,2,3,6,7,12,15,17,20,21,22,1324.17192384641,3696.66359517964,1
4,5,6,8,10,11,13,14,16,17,18,756.291614624403,4561.39915629656,1
1,2,3,8,11,12,14,15,16,17,22,1297.07063864843,3618.30649325419,0
2,6,8,11,13,14,15,16,19,21,22,630.693070808785,5479.88840016378,5
4,6,7,9,11,12,17,18,19,21,22,112.734575636249,6520.32818289677,6
1,2,3,6,7,8,13,17,19,20,21,1569.45038366732,3143.83385301892,2
2,3,4,6,8,10,11,12,13,16,17,1258.53957057162,3171.67960356385,1
3,4,6,9,10,12,15,16,17,20,22,1270.88818800582,3247.5868859304,1
1,2,4,7,12,13,16,17,19,21,22,519.761309162115,6724.29185151095,4
1,6,7,10,12,14,15,17,19,20,22,2207.90348439981,3629.76815152383,0
1,3,6,8,11,12,13,14,15,21,22,2068.57579847636,2680.20569904382,0
2,5,6,10,14,15,17,18,20,21,22,101.209361756983,5475.85291868301,6
1,4,5,8,11,13,16,17,19,20,22,271.576540825305,4667.75671826815,4
1,3,4,8,9,10,12,15,16,17,19,25.8575494947811,9954.74581853371,10
1,2,7,10,11,12,13,16,20,21,22,605.816249562974,5834.56626541968,3
3,4,7,9,11,12,16,18,19,21,22,1420.43084335544,3492.4946039031,1
1,6,7,11,12,14,15,16,18,19,21,1571.95221268763,3746.49637118613,0
1,3,4,5,8,10,11,15,19,20,22,1136.14082597741,3261.64027967583,1
4,5,6,12,13,14,15,18,19,20,22,136.053128042197,3573.81966686615,6
1,3,6,7,8,9,15,17,18,19,21,298.688135116316,3942.58572539206,5
1,3,9,11,12,13,17,18,20,21,22,2422.59182960276,3209.97914957193,1
3,6,8,10,11,12,13,14,17,18,19,28.4458528478492,5884.90799365871,8
1,3,5,8,10,12,13,16,17,19,21,1769.90228240132,4059.9776991836,0
1,2,4,6,8,10,11,15,17,20,22,2281.54980266267,2853.48923273178,1
1,4,5,6,7,10,11,17,18,20,21,2258.33587381276,3805.00160890589,0
5,6,7,10,13,14,17,18,19,21,22,1978.77824048081,3776.18669649101,1
1,3,12,13,15,17,18,19,20,21,22,1630.4907973516,3326.84119301857,1
1,2,4,7,8,10,11,17,18,19,22,1958.10399640173,3005.58528167586,0
2,3,4,5,6,7,9,14,17,18,21,2289.3899451155,3581.58909997416,1
1,2,4,10,12,13,14,16,17,18,21,1491.5656993771,3495.96543079644,0
4,6,7,8,12,15,16,18,19,20,22,1344.32510015657,3870.84459659238,0
2,3,5,6,7,13,14,15,17,18,19,371.169537210258,4661.39750687166,4
2,3,4,5,6,12,15,16,17,20,21,1263.66610227732,4068.77827083078,1
3,5,7,8,9,12,13,14,15,17,19,1528.29186681779,3987.75551567616,1
1,2,5,6,8,9,11,12,19,20,21,1098.54711690712,3438.51285907706,2
2,3,4,6,9,10,13,17,18,19,21,1992.47397017899,2155.10958845679,1
4,6,8,9,11,12,13,14,15,20,21,2302.23579887239,2571.98747453686,0
