V1,V2,V3,V4,V5,V6,bestlam,rmse,bestlam_numpred
1,2,4,6,7,12,21.5341466854924,41.5718706302546,1
1,2,4,6,7,13,23.1044610383868,44.7103136922501,1
1,2,4,6,8,9,24.0449047634225,45.7817070129702,1
1,2,4,6,8,10,0.60384983169239,92.2831656290617,7
1,2,4,6,8,11,27.0547589210763,38.281706613876,1
1,2,4,6,8,12,25.4844781576862,39.9015636870615,1
1,2,4,6,8,13,24.5648824249468,44.4349778992637,2
1,2,4,6,9,10,17.3982095619709,60.8062838305293,0
1,2,4,6,9,11,21.3489381493474,47.6984305690738,1
1,2,4,6,9,12,16.5292478069478,45.9824819993871,1
1,2,4,6,9,13,21.6865689248405,56.8373385305408,1
1,2,4,6,10,11,23.1586415331742,49.0873319256407,1
1,2,4,6,10,12,20.5975295114337,48.5056177238994,0
1,2,4,6,10,13,2.69026026153259,65.0633790824108,6
1,2,4,6,11,12,27.5933478436591,39.2850981207064,0
1,2,4,6,11,13,26.7692957683091,45.8661565255179,1
1,2,4,6,12,13,24.347138743649,44.9436124676244,1
1,2,4,7,8,9,25.0159223132299,41.6863131539786,1
1,2,4,7,8,10,22.9304142714224,43.8747554784737,1
1,2,4,7,8,11,14.9013581206383,60.6919572080816,3
1,2,4,7,8,12,23.5107925155492,44.6708629600255,1
1,2,4,7,8,13,20.1413913618916,40.6291320321236,2
1,2,4,7,9,10,18.038919179061,49.6001179477681,0
1,2,4,7,9,11,17.9271382513873,42.3012729277419,0
1,2,4,7,9,12,22.8142148303702,43.3776617919842,1
1,2,4,7,9,13,21.0720456932175,46.4221740100064,1
1,2,4,7,10,11,21.4295396738505,42.3923600187268,1
1,2,4,7,10,12,23.78418582436,44.1612862181601,0
1,2,4,7,10,13,20.658305741893,48.3220858444342,1
1,2,4,7,11,12,25.5066223620686,41.0025703777758,1
1,2,4,7,11,13,25.2572989833011,39.4970535843702,1
1,2,4,7,12,13,20.5600035432084,43.0541436012239,1
