"","V1","V2","V3","V4","V5","V6","pred1","pred2","pred3","pred4","pred5"
"875",2,3,4,10,12,13,"RY_Wet_BFL_Dur","RY_discon_15","BY_recon_750","RY_DS_Mag_50","BY_recon_10"
"876",2,3,4,11,12,13,"RY_Wet_BFL_Dur","RY_discon_200","BY_recon_750","RY_SP_ROC","RY_recon_8"
"877",2,3,5,6,7,8,"BY_recon_750","RY_recon_70","SY_min_flow_janjul","RY_recon_8","RY_recon_400"
"878",2,3,5,6,7,9,"RY_recon_70","SY_discon_150","RY_recon_100","RY_discon_200","RY_recon_8"
"879",2,3,5,6,7,10,"RY_recon_70","RY_recon_10","RY_recon_100","BY_recon_750","RY_recon_150"
"880",2,3,5,6,7,11,"RY_discon_200","RY_recon_10","SY_discon_150","RY_recon_8","SY_discon_200"
"881",2,3,5,6,7,12,"RY_Wet_BFL_Dur","RY_recon_70","RY_recon_8","BY_recon_750","SY_discon_200"
"882",2,3,5,6,7,13,"BY_recon_750","RY_discon_200","RY_recon_8","BY_min_flow_sepdec","BY_recon_70"
"883",2,3,5,6,8,9,"SY_discon_70","SY_min_flow_janjul","BY_recon_500","BY_recon_400","RY_discon_200"
"884",2,3,5,6,8,10,"BY_recon_750","RY_recon_8","SY_min_flow_janjul","SY_discon_200","RY_recon_70"
"885",2,3,5,6,8,11,"RY_recon_8","SY_discon_200","RY_discon_200","SY_min_flow_janjul","BY_recon_750"
"886",2,3,5,6,8,12,"RY_Wet_Tim","SY_discon_200","RY_Wet_BFL_Dur","BY_recon_750","BY_recon_100"
"887",2,3,5,6,8,13,"BY_recon_750","BY_recon_500","SY_min_flow_janjul","log_tot_flow_CFLP","BY_recon_400"
"888",2,3,5,6,9,10,"RY_discon_200","SY_discon_70","RY_recon_10","BY_recon_750","SY_discon_150"
"889",2,3,5,6,9,11,"RY_discon_200","SY_discon_150","RY_recon_10","SY_discon_70","RY_recon_8"
"890",2,3,5,6,9,12,"RY_Wet_BFL_Dur","SY_discon_200","RY_recon_8","RY_SP_ROC","RY_Wet_BFL_Mag_50"
"891",2,3,5,6,9,13,"BY_recon_750","RY_discon_200","SY_discon_150","BY_min_flow_sepdec","RY_recon_8"
"892",2,3,5,6,10,11,"RY_discon_200","RY_recon_10","SY_SP_ROC","SY_discon_150","SY_discon_200"
"893",2,3,5,6,10,12,"RY_Wet_BFL_Dur","RY_discon_200","RY_recon_10","BY_recon_750","RY_recon_70"
"894",2,3,5,6,10,13,"RY_discon_70","BY_recon_750","RY_discon_15","RY_discon_40","RY_discon_200"
"895",2,3,5,6,11,12,"RY_Wet_BFL_Dur","RY_discon_200","SY_SP_ROC","RY_recon_10","RY_SP_ROC"
"896",2,3,5,6,11,13,"RY_discon_200","BY_recon_750","SY_discon_150","BY_min_flow_sepdec","RY_recon_8"
"897",2,3,5,6,12,13,"BY_recon_750","RY_Wet_BFL_Dur","BY_recon_10","RY_discon_200","RY_recon_8"
"898",2,3,5,7,8,9,"BY_recon_750","RY_recon_70","SY_min_flow_janjul","RY_SP_ROC","SY_discon_400"
"899",2,3,5,7,8,10,"RY_recon_70","RY_SP_ROC","BY_recon_750","RY_recon_8","SY_min_flow_janjul"
"900",2,3,5,7,8,11,"RY_discon_200","RY_SP_ROC","SY_min_flow_janjul","SY_tot_flow_janjul","SY_discon_1000"
"901",2,3,5,7,8,12,"SY_discon_200","SY_SP_ROC","BY_recon_750","RY_recon_70","BY_tot_flow_sepdec"
"902",2,3,5,7,8,13,"BY_recon_750","BY_recon_500","log_SY_tot_flow_janjul","RY_recon_70","log_BY_tot_flow_sepdec"
"903",2,3,5,7,9,10,"RY_recon_70","RY_recon_10","RY_discon_200","BY_recon_750","RY_recon_100"
"904",2,3,5,7,9,11,"RY_discon_200","RY_recon_10","BY_min_flow_sepdec","RY_discon_1000","SY_discon_300"
"905",2,3,5,7,9,12,"RY_Wet_BFL_Dur","RY_recon_8","RY_discon_500","SY_discon_200","RY_Wet_BFL_Mag_50"
"906",2,3,5,7,9,13,"BY_recon_750","RY_discon_200","RY_recon_70","RY_recon_8","BY_min_flow_sepdec"
"907",2,3,5,7,10,11,"RY_recon_10","RY_discon_200","RY_recon_70","RY_SP_ROC","SY_discon_70"
"908",2,3,5,7,10,12,"RY_recon_70","RY_DS_Tim","BY_recon_750","RY_recon_100","RY_DS_Dur_WS"
"909",2,3,5,7,10,13,"RY_recon_70","BY_recon_750","RY_discon_200","RY_recon_15","RY_discon_15"
"910",2,3,5,7,11,12,"RY_recon_8","RY_DS_Tim","RY_Wet_BFL_Dur","BY_recon_15","BY_recon_20"
"911",2,3,5,7,11,13,"RY_discon_200","RY_recon_10","RY_recon_8","BY_min_flow_sepdec","BY_recon_750"
"912",2,3,5,7,12,13,"BY_recon_10","BY_recon_750","RY_Wet_BFL_Dur","RY_recon_8","BY_recon_40"
"913",2,3,5,8,9,10,"BY_recon_750","RY_recon_10","SY_min_flow_janjul","RY_recon_70","RY_Wet_Tim"
"914",2,3,5,8,9,11,"RY_discon_200","BY_recon_750","RY_recon_8","RY_Wet_Tim","RY_recon_10"
"915",2,3,5,8,9,12,"RY_Wet_BFL_Dur","SY_discon_200","RY_Wet_Tim","BY_recon_100","RY_num_days_gt_90_pctile"
"916",2,3,5,8,9,13,"BY_recon_750","BY_recon_500","log_BY_tot_flow_sepdec","SY_min_flow_janjul","SY_discon_1000"
"917",2,3,5,8,10,11,"RY_recon_10","BY_recon_100","RY_Wet_Tim","RY_Wet_BFL_Dur","RY_recon_70"
"918",2,3,5,8,10,12,"RY_Wet_Tim","BY_recon_750","SY_discon_200","BY_recon_100","RY_Wet_BFL_Dur"
"919",2,3,5,8,10,13,"BY_recon_750","BY_recon_500","RY_DS_Mag_50","log_BY_tot_flow_sepdec","RY_recon_70"
"920",2,3,5,8,11,12,"BY_recon_100","RY_Wet_BFL_Dur","RY_Wet_Tim","SY_SP_ROC","SY_discon_200"
"921",2,3,5,8,11,13,"BY_recon_750","RY_discon_200","log_BY_tot_flow_sepdec","RY_Wet_Tim","SY_min_flow_janjul"
"922",2,3,5,8,12,13,"BY_recon_750","RY_Wet_Tim","RY_Wet_BFL_Dur","SY_discon_200","SY_discon_150"
"923",2,3,5,9,10,11,"RY_discon_200","RY_recon_10","RY_Wet_BFL_Dur","SY_SP_ROC","RY_Wet_Tim"
"924",2,3,5,9,10,12,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_discon_200","RY_recon_70","log_tot_flow_CFLP"
"925",2,3,5,9,10,13,"BY_recon_750","RY_DS_Mag_50","RY_recon_15","RY_recon_70","RY_recon_10"
"926",2,3,5,9,11,12,"RY_Wet_BFL_Dur","RY_recon_10","RY_recon_8","SY_SP_ROC","RY_SP_ROC"
"927",2,3,5,9,11,13,"RY_discon_200","BY_recon_750","RY_Wet_BFL_Dur","BY_min_flow_sepdec","RY_recon_10"
"928",2,3,5,9,12,13,"RY_Wet_BFL_Dur","BY_recon_750","BY_recon_10","RY_recon_8","BY_min_flow_sepdec"
"929",2,3,5,10,11,12,"RY_discon_200","RY_recon_10","RY_Wet_BFL_Dur","SY_SP_ROC","RY_discon_8"
"930",2,3,5,10,11,13,"RY_discon_300","RY_recon_10","RY_discon_8","RY_recon_70","RY_recon_500"
"931",2,3,5,10,12,13,"BY_recon_750","RY_Wet_BFL_Dur","RY_discon_15","RY_DS_Mag_50","BY_recon_10"
"932",2,3,5,11,12,13,"RY_discon_200","RY_Wet_BFL_Dur","BY_recon_750","RY_SP_ROC","RY_discon_10"
"933",2,3,6,7,8,9,"SY_min_flow_janjul","SY_discon_70","RY_recon_100","RY_SP_ROC","SY_discon_200"
"934",2,3,6,7,8,10,"RY_recon_70","RY_SP_ROC","BY_recon_750","RY_recon_150","BY_recon_100"
"935",2,3,6,7,8,11,"RY_SP_ROC","SY_discon_200","RY_discon_200","BY_recon_750","RY_recon_8"
"936",2,3,6,7,8,12,"SY_discon_200","BY_recon_750","RY_Wet_Tim","RY_recon_70","RY_recon_100"
"937",2,3,6,7,8,13,"BY_recon_500","RY_DS_Mag_90","log_SY_tot_flow_janjul","BY_recon_70","log_tot_flow_CFLP"
"938",2,3,6,7,9,10,"RY_recon_100","RY_recon_10","RY_discon_200","RY_recon_15","RY_recon_150"
"939",2,3,6,7,9,11,"RY_discon_200","RY_recon_10","SY_discon_150","SY_discon_200","RY_recon_8"
"940",2,3,6,7,9,12,"RY_Wet_BFL_Dur","RY_recon_8","RY_discon_500","SY_discon_200","RY_Wet_BFL_Mag_50"
"941",2,3,6,7,9,13,"RY_recon_100","BY_recon_750","SY_discon_150","RY_discon_200","RY_recon_8"
"942",2,3,6,7,10,11,"RY_recon_70","RY_recon_10","RY_recon_100","RY_discon_200","RY_recon_15"
"943",2,3,6,7,10,12,"RY_recon_70","RY_DS_Tim","RY_recon_10","RY_recon_100","RY_recon_15"
"944",2,3,6,7,10,13,"RY_recon_70","RY_discon_15","RY_recon_100","BY_recon_500","BY_recon_400"
"945",2,3,6,7,11,12,"RY_recon_8","RY_Wet_BFL_Dur","BY_recon_750","SY_SP_ROC","RY_Wet_Tim"
"946",2,3,6,7,11,13,"RY_discon_200","BY_recon_750","RY_recon_8","SY_discon_150","BY_recon_70"
"947",2,3,6,7,12,13,"RY_Wet_BFL_Dur","BY_recon_10","RY_recon_70","BY_recon_750","RY_recon_8"
"948",2,3,6,8,9,10,"SY_min_flow_janjul","RY_recon_8","BY_recon_100","SY_discon_200","SY_discon_70"
"949",2,3,6,8,9,11,"SY_min_flow_janjul","RY_recon_8","SY_discon_200","BY_recon_500","SY_discon_70"
"950",2,3,6,8,9,12,"SY_min_flow_janjul","RY_Wet_BFL_Dur","SY_discon_200","SY_discon_70","BY_recon_100"
"951",2,3,6,8,9,13,"SY_min_flow_janjul","BY_recon_500","BY_recon_100","RY_discon_200","RY_DS_Mag_90"
"952",2,3,6,8,10,11,"RY_recon_8","RY_recon_10","SY_discon_200","BY_recon_750","SY_discon_150"
"953",2,3,6,8,10,12,"RY_Wet_Tim","SY_discon_200","BY_recon_100","SY_discon_500","RY_Wet_BFL_Dur"
"954",2,3,6,8,10,13,"BY_recon_500","RY_discon_40","BY_recon_750","SY_min_flow_janjul","RY_discon_200"
"955",2,3,6,8,11,12,"SY_discon_200","BY_recon_150","RY_Wet_Tim","BY_recon_200","SY_SP_ROC"
"956",2,3,6,8,11,13,"BY_recon_500","RY_discon_200","SY_discon_200","SY_min_flow_janjul","SY_discon_150"
"957",2,3,6,8,12,13,"BY_recon_500","BY_recon_750","RY_Wet_Tim","SY_discon_200","RY_Wet_BFL_Dur"
"958",2,3,6,9,10,11,"RY_discon_200","RY_recon_10","SY_discon_150","SY_SP_ROC","SY_discon_70"
"959",2,3,6,9,10,12,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_discon_200","SY_Wet_BFL_Dur","RY_recon_200"
"960",2,3,6,9,10,13,"RY_discon_70","RY_discon_15","BY_recon_750","RY_discon_200","RY_discon_40"
"961",2,3,6,9,11,12,"RY_Wet_BFL_Dur","RY_recon_8","SY_SP_ROC","RY_SP_ROC","BY_num_days_gt_90_pctile"
"962",2,3,6,9,11,13,"RY_discon_200","BY_recon_750","SY_discon_150","RY_recon_8","SY_discon_300"
"963",2,3,6,9,12,13,"RY_Wet_BFL_Dur","BY_recon_10","BY_recon_750","SY_discon_200","SY_discon_300"
"964",2,3,6,10,11,12,"RY_Wet_BFL_Dur","RY_discon_200","RY_recon_10","SY_SP_ROC","RY_recon_40"
"965",2,3,6,10,11,13,"RY_discon_70","RY_discon_200","RY_discon_400","RY_discon_15","BY_recon_750"
"966",2,3,6,10,12,13,"RY_discon_70","RY_discon_15","BY_recon_750","RY_recon_70","RY_Wet_BFL_Dur"
"967",2,3,6,11,12,13,"RY_Wet_BFL_Dur","RY_discon_200","SY_SP_ROC","RY_recon_8","RY_SP_ROC"
"968",2,3,7,8,9,10,"RY_recon_70","RY_SP_ROC","SY_min_flow_janjul","BY_recon_750","SY_discon_200"
"969",2,3,7,8,9,11,"RY_SP_ROC","SY_min_flow_janjul","BY_recon_750","RY_discon_1000","BY_recon_500"
"970",2,3,7,8,9,12,"RY_Wet_BFL_Dur","RY_discon_1000","SY_discon_200","BY_recon_750","RY_Wet_Tim"
"971",2,3,7,8,9,13,"BY_recon_500","log_BY_tot_flow_sepdec","log_SY_tot_flow_janjul","BY_recon_70","SY_discon_400"
"972",2,3,7,8,10,11,"RY_SP_ROC","RY_recon_70","RY_recon_40","RY_recon_10","SY_min_flow_janjul"
"973",2,3,7,8,10,12,"RY_recon_70","BY_recon_750","SY_discon_200","SY_discon_70","BY_min_flow_sepdec"
"974",2,3,7,8,10,13,"BY_recon_500","RY_recon_70","BY_recon_100","RY_SP_ROC","log_SY_tot_flow_janjul"
"975",2,3,7,8,11,12,"BY_recon_750","RY_Wet_Tim","RY_Wet_BFL_Dur","SY_discon_100","SY_discon_70"
"976",2,3,7,8,11,13,"BY_recon_500","RY_discon_200","RY_DS_Mag_90","log_SY_tot_flow_janjul","RY_SP_ROC"
"977",2,3,7,8,12,13,"BY_recon_750","SY_discon_200","RY_Wet_Tim","log_BY_tot_flow_sepdec","SY_SP_ROC"
"978",2,3,7,9,10,11,"RY_recon_40","RY_recon_10","RY_recon_70","RY_discon_200","BY_recon_750"
"979",2,3,7,9,10,12,"RY_Wet_BFL_Dur","RY_recon_70","RY_SP_Tim","SY_discon_200","BY_recon_750"
"980",2,3,7,9,10,13,"RY_recon_70","RY_discon_200","RY_recon_15","RY_discon_15","BY_recon_750"
"981",2,3,7,9,11,12,"RY_Wet_BFL_Dur","RY_recon_8","BY_num_days_gt_90_pctile","RY_SP_ROC","log_RY_tot_flow"
"982",2,3,7,9,11,13,"RY_discon_200","BY_recon_750","RY_recon_10","RY_recon_8","RY_recon_70"
"983",2,3,7,9,12,13,"RY_Wet_BFL_Dur","BY_recon_10","BY_recon_750","RY_recon_8","RY_Wet_BFL_Mag_50"
"984",2,3,7,10,11,12,"RY_recon_10","RY_recon_70","RY_recon_40","RY_recon_15","RY_Wet_BFL_Dur"
"985",2,3,7,10,11,13,"RY_recon_15","RY_recon_40","RY_recon_70","RY_discon_200","RY_discon_300"
"986",2,3,7,10,12,13,"RY_recon_70","RY_discon_15","BY_recon_750","RY_SP_Tim","BY_recon_100"
"987",2,3,7,11,12,13,"RY_recon_8","RY_Wet_BFL_Dur","BY_recon_750","BY_recon_10","RY_SP_ROC"
"988",2,3,8,9,10,11,"RY_recon_10","BY_recon_500","BY_recon_750","RY_Wet_Tim","SY_min_flow_janjul"
"989",2,3,8,9,10,12,"RY_Wet_BFL_Dur","SY_discon_200","SY_discon_500","SY_discon_750","RY_Wet_Tim"
"990",2,3,8,9,10,13,"BY_recon_500","log_BY_tot_flow_sepdec","RY_discon_200","RY_recon_70","BY_recon_100"
"991",2,3,8,9,11,12,"RY_Wet_BFL_Dur","SY_SP_ROC","SY_discon_200","RY_Wet_Tim","BY_recon_150"
"992",2,3,8,9,11,13,"BY_recon_500","log_BY_tot_flow_sepdec","RY_discon_200","SY_min_flow_janjul","SY_discon_1000"
"993",2,3,8,9,12,13,"RY_Wet_BFL_Dur","BY_recon_150","BY_recon_750","SY_discon_200","RY_Wet_Tim"
"994",2,3,8,10,11,12,"RY_recon_10","RY_Wet_Tim","RY_Wet_BFL_Dur","SY_SP_ROC","BY_recon_750"
"995",2,3,8,10,11,13,"BY_recon_500","RY_discon_200","RY_recon_10","log_BY_tot_flow_sepdec","RY_DS_Mag_50"
"996",2,3,8,10,12,13,"BY_recon_300","log_BY_tot_flow_sepdec","RY_Wet_BFL_Dur","BY_recon_750","BY_recon_500"
"997",2,3,8,11,12,13,"BY_recon_150","RY_Wet_BFL_Dur","RY_Wet_Tim","BY_recon_100","BY_recon_500"
"998",2,3,9,10,11,12,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_SP_ROC","RY_recon_10","log_SY_tot_flow_janjul"
"999",2,3,9,10,11,13,"RY_discon_200","RY_discon_300","RY_recon_15","RY_discon_8","RY_recon_10"
"1000",2,3,9,10,12,13,"RY_Wet_BFL_Dur","RY_SP_Tim","BY_recon_750","BY_recon_10","BY_recon_100"
"1001",2,3,9,11,12,13,"RY_Wet_BFL_Dur","RY_discon_200","RY_recon_8","SY_SP_ROC","RY_SP_ROC"
"1002",2,3,10,11,12,13,"RY_discon_10","RY_discon_200","RY_Wet_BFL_Dur","RY_discon_300","RY_recon_15"
"1003",2,4,5,6,7,8,"BY_recon_750","RY_SP_Tim","RY_SP_ROC","BY_recon_8","RY_discon_8"
"1004",2,4,5,6,7,9,"BY_recon_750","RY_recon_8","RY_DS_Mag_90","RY_discon_8","RY_recon_10"
"1005",2,4,5,6,7,10,"BY_min_flow_sepdec","BY_recon_750","SY_discon_400","RY_recon_70","BY_recon_8"
"1006",2,4,5,6,7,11,"SY_SP_ROC","BY_recon_750","BY_min_flow_sepdec","RY_recon_8","RY_recon_10"
"1007",2,4,5,6,7,12,"RY_DS_Mag_90","BY_recon_750","RY_recon_8","RY_Wet_BFL_Dur","RY_Wet_Tim"
"1008",2,4,5,6,7,13,"BY_recon_750","BY_recon_10","RY_recon_8","BY_min_flow_sepdec","RY_DS_Mag_90"
"1009",2,4,5,6,8,9,"BY_recon_750","SY_discon_70","RY_DS_Mag_90","SY_discon_1000","BY_recon_8"
"1010",2,4,5,6,8,10,"BY_recon_750","BY_recon_20","BY_recon_8","SY_discon_400","SY_Wet_Tim"
"1011",2,4,5,6,8,11,"BY_recon_750","SY_SP_ROC","SY_discon_1000","RY_SP_ROC","RY_SP_Tim"
"1012",2,4,5,6,8,12,"RY_Wet_Tim","BY_recon_750","RY_DS_Mag_90","BY_recon_8","SY_discon_400"
"1013",2,4,5,6,8,13,"BY_recon_750","BY_recon_500","SY_discon_1000","log_BY_tot_flow_sepdec","BY_recon_70"
"1014",2,4,5,6,9,10,"BY_recon_8","BY_recon_750","RY_recon_10","SY_SP_ROC","SY_discon_400"
"1015",2,4,5,6,9,11,"BY_recon_750","SY_SP_ROC","RY_recon_8","RY_num_days_gt_90_pctile","RY_recon_10"
"1016",2,4,5,6,9,12,"BY_recon_750","RY_num_days_gt_90_pctile","RY_Wet_BFL_Dur","tot_flow_CFLP","RY_DS_Mag_90"
"1017",2,4,5,6,9,13,"BY_recon_750","BY_min_flow_sepdec","RY_recon_8","RY_recon_500","BY_recon_70"
"1018",2,4,5,6,10,11,"SY_SP_ROC","BY_recon_750","RY_discon_400","BY_min_flow_sepdec","RY_recon_10"
"1019",2,4,5,6,10,12,"BY_recon_750","SY_discon_400","BY_min_flow_sepdec","log_SY_tot_flow_janjul","RY_Wet_BFL_Dur"
"1020",2,4,5,6,10,13,"BY_recon_750","RY_discon_400","SY_discon_400","RY_recon_8","SY_discon_100"
"1021",2,4,5,6,11,12,"SY_SP_ROC","BY_recon_750","RY_DS_Mag_90","BY_min_flow_sepdec","RY_recon_8"
"1022",2,4,5,6,11,13,"BY_recon_750","BY_recon_10","BY_recon_40","RY_recon_8","BY_min_flow_sepdec"
"1023",2,4,5,6,12,13,"BY_recon_750","BY_recon_10","RY_recon_300","SY_SP_ROC","RY_Wet_BFL_Dur"
"1024",2,4,5,7,8,9,"BY_recon_750","RY_SP_Tim","RY_discon_150","RY_SP_ROC","RY_discon_10"
"1025",2,4,5,7,8,10,"RY_SP_ROC","BY_recon_750","SY_discon_400","RY_recon_70","RY_SP_Tim"
"1026",2,4,5,7,8,11,"BY_recon_750","RY_SP_ROC","RY_SP_Tim","RY_discon_150","BY_recon_8"
"1027",2,4,5,7,8,12,"BY_recon_750","SY_min_flow_janjul","RY_Wet_Tim","RY_recon_20","RY_DS_Mag_90"
"1028",2,4,5,7,8,13,"BY_recon_750","log_BY_tot_flow_sepdec","BY_recon_500","RY_Wet_Tim","SY_Wet_BFL_Dur"
"1029",2,4,5,7,9,10,"RY_recon_70","BY_recon_750","SY_discon_400","BY_recon_8","RY_recon_10"
"1030",2,4,5,7,9,11,"BY_recon_750","RY_num_days_gt_90_pctile","RY_recon_10","SY_SP_ROC","RY_discon_8"
"1031",2,4,5,7,9,12,"tot_flow_CFLP","RY_num_days_gt_90_pctile","BY_recon_750","BY_min_flow_sepdec","RY_Wet_BFL_Dur"
"1032",2,4,5,7,9,13,"BY_recon_750","BY_recon_10","RY_recon_500","BY_min_flow_sepdec","RY_recon_8"
"1033",2,4,5,7,10,11,"BY_recon_750","SY_discon_400","RY_recon_70","SY_SP_ROC","BY_min_flow_sepdec"
"1034",2,4,5,7,10,12,"SY_discon_400","BY_recon_750","RY_recon_70","BY_min_flow_sepdec","BY_recon_8"
"1035",2,4,5,7,10,13,"BY_recon_750","SY_discon_100","RY_DS_Mag_50","SY_discon_400","RY_recon_10"
"1036",2,4,5,7,11,12,"RY_DS_Mag_90","BY_recon_750","RY_recon_8","BY_min_flow_sepdec","tot_flow_CFLP"
"1037",2,4,5,7,11,13,"BY_recon_750","BY_recon_10","BY_min_flow_sepdec","RY_recon_70","RY_Wet_Tim"
"1038",2,4,5,7,12,13,"BY_recon_10","BY_recon_750","RY_DS_Mag_90","RY_recon_500","BY_recon_40"
"1039",2,4,5,8,9,10,"BY_recon_750","BY_recon_20","BY_recon_40","SY_discon_400","RY_recon_70"
"1040",2,4,5,8,9,11,"BY_recon_750","RY_num_days_gt_90_pctile","SY_SP_ROC","RY_SP_ROC","RY_discon_1000"
"1041",2,4,5,8,9,12,"RY_Wet_Tim","BY_recon_750","RY_num_days_gt_90_pctile","BY_recon_100","RY_DS_Mag_90"
"1042",2,4,5,8,9,13,"BY_recon_750","log_BY_tot_flow_sepdec","BY_recon_500","SY_discon_1000","SY_discon_750"
"1043",2,4,5,8,10,11,"BY_recon_750","SY_SP_ROC","BY_recon_20","SY_discon_400","SY_tot_flow_janjul"
"1044",2,4,5,8,10,12,"BY_recon_750","RY_Wet_Tim","SY_discon_400","SY_discon_750","BY_recon_100"
"1045",2,4,5,8,10,13,"BY_recon_750","log_BY_tot_flow_sepdec","BY_recon_500","RY_recon_500","RY_SP_ROC"
"1046",2,4,5,8,11,12,"BY_recon_100","RY_Wet_Tim","SY_SP_ROC","RY_DS_Mag_90","BY_recon_750"
"1047",2,4,5,8,11,13,"BY_recon_750","log_BY_tot_flow_sepdec","SY_discon_1000","RY_DS_Dur_WS","SY_discon_750"
"1048",2,4,5,8,12,13,"BY_recon_750","log_BY_tot_flow_sepdec","RY_Wet_Tim","RY_recon_300","RY_DS_Mag_90"
"1049",2,4,5,9,10,11,"BY_recon_750","RY_recon_10","SY_SP_ROC","SY_discon_400","BY_recon_40"
"1050",2,4,5,9,10,12,"SY_discon_400","BY_recon_750","RY_Wet_BFL_Dur","log_tot_flow_CFLP","log_SY_tot_flow_janjul"
"1051",2,4,5,9,10,13,"BY_recon_750","RY_recon_500","RY_recon_70","RY_DS_Mag_50","RY_recon_10"
"1052",2,4,5,9,11,12,"RY_num_days_gt_90_pctile","BY_recon_750","RY_Wet_BFL_Dur","SY_SP_ROC","RY_recon_8"
"1053",2,4,5,9,11,13,"BY_recon_750","BY_recon_10","BY_min_flow_sepdec","RY_recon_70","SY_Wet_BFL_Dur"
"1054",2,4,5,9,12,13,"BY_recon_750","BY_recon_10","RY_recon_300","RY_recon_500","RY_Wet_BFL_Dur"
"1055",2,4,5,10,11,12,"log_SY_tot_flow_janjul","SY_SP_ROC","BY_recon_750","RY_Wet_BFL_Dur","RY_Wet_Tim"
"1056",2,4,5,10,11,13,"BY_recon_750","SY_discon_400","SY_tot_flow_janjul","RY_recon_70","RY_recon_500"
"1057",2,4,5,10,12,13,"BY_recon_750","SY_discon_400","SY_tot_flow_janjul","log_SY_tot_flow_janjul","BY_recon_10"
"1058",2,4,5,11,12,13,"BY_recon_750","BY_recon_10","RY_recon_500","RY_Wet_BFL_Dur","BY_recon_15"
"1059",2,4,6,7,8,9,"BY_recon_750","RY_SP_Tim","BY_recon_8","RY_discon_150","RY_SP_ROC"
"1060",2,4,6,7,8,10,"RY_SP_ROC","BY_recon_750","RY_SP_Tim","BY_recon_8","BY_recon_100"
"1061",2,4,6,7,8,11,"RY_SP_Tim","RY_SP_ROC","BY_recon_750","SY_SP_ROC","RY_discon_150"
"1062",2,4,6,7,8,12,"BY_recon_750","SY_min_flow_janjul","RY_DS_Tim","RY_recon_20","RY_discon_200"
"1063",2,4,6,7,8,13,"BY_recon_500","BY_recon_70","log_BY_tot_flow_sepdec","RY_SP_Tim","SY_Wet_BFL_Dur"
"1064",2,4,6,7,9,10,"BY_recon_8","SY_discon_400","RY_recon_10","RY_recon_150","BY_recon_750"
"1065",2,4,6,7,9,11,"SY_SP_ROC","BY_recon_750","RY_recon_10","BY_min_flow_sepdec","SY_discon_150"
"1066",2,4,6,7,9,12,"tot_flow_CFLP","RY_tot_flow","RY_num_days_gt_90_pctile","BY_recon_750","RY_Wet_BFL_Mag_50"
"1067",2,4,6,7,9,13,"BY_recon_750","BY_recon_70","RY_recon_8","BY_recon_10","BY_recon_500"
"1068",2,4,6,7,10,11,"SY_SP_ROC","RY_recon_10","BY_recon_500","BY_recon_750","BY_recon_100"
"1069",2,4,6,7,10,12,"SY_discon_400","BY_recon_750","RY_recon_70","BY_recon_8","RY_discon_300"
"1070",2,4,6,7,10,13,"BY_recon_400","BY_recon_100","RY_discon_40","RY_discon_400","SY_discon_400"
"1071",2,4,6,7,11,12,"RY_DS_Mag_90","SY_SP_ROC","BY_recon_750","RY_recon_8","RY_Wet_BFL_Dur"
"1072",2,4,6,7,11,13,"BY_recon_750","BY_recon_70","SY_SP_ROC","BY_recon_10","RY_recon_8"
"1073",2,4,6,7,12,13,"BY_recon_10","BY_recon_750","RY_DS_Mag_90","RY_recon_300","RY_recon_500"
"1074",2,4,6,8,9,10,"BY_recon_750","RY_recon_8","BY_recon_8","BY_recon_100","SY_Wet_Tim"
"1075",2,4,6,8,9,11,"BY_recon_750","BY_recon_500","SY_SP_ROC","SY_discon_1000","RY_SP_ROC"
"1076",2,4,6,8,9,12,"RY_Wet_Tim","BY_recon_750","RY_recon_40","BY_recon_100","tot_flow_CFLP"
"1077",2,4,6,8,9,13,"BY_tot_flow_sepdec","BY_recon_500","RY_SP_ROC","RY_recon_8","log_BY_tot_flow_sepdec"
"1078",2,4,6,8,10,11,"SY_SP_ROC","BY_recon_500","RY_recon_8","RY_SP_ROC","BY_recon_100"
"1079",2,4,6,8,10,12,"BY_recon_200","RY_Wet_Tim","BY_recon_100","BY_recon_750","SY_discon_400"
"1080",2,4,6,8,10,13,"BY_recon_500","BY_recon_100","BY_recon_400","log_BY_tot_flow_sepdec","BY_recon_70"
"1081",2,4,6,8,11,12,"SY_SP_ROC","BY_recon_150","RY_Wet_Tim","BY_recon_750","RY_recon_150"
"1082",2,4,6,8,11,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_100","SY_discon_1000","BY_recon_40"
"1083",2,4,6,8,12,13,"BY_recon_150","log_BY_tot_flow_sepdec","BY_recon_100","BY_recon_500","BY_recon_750"
"1084",2,4,6,9,10,11,"SY_SP_ROC","RY_recon_10","BY_recon_8","SY_discon_400","BY_recon_750"
"1085",2,4,6,9,10,12,"SY_discon_400","BY_recon_750","RY_Wet_BFL_Dur","log_tot_flow_CFLP","BY_recon_100"
"1086",2,4,6,9,10,13,"BY_recon_500","BY_recon_100","RY_recon_10","RY_recon_500","BY_recon_750"
"1087",2,4,6,9,11,12,"SY_SP_ROC","BY_recon_750","RY_DS_Mag_90","RY_Wet_BFL_Mag_50","RY_recon_8"
"1088",2,4,6,9,11,13,"BY_recon_750","BY_min_flow_sepdec","BY_recon_40","RY_recon_8","RY_recon_10"
"1089",2,4,6,9,12,13,"BY_recon_750","BY_recon_10","RY_recon_300","BY_recon_100","BY_recon_500"
