V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse,bestlam_numpred
1,5,6,8,9,10,13,14,17,20,21,0.00336437291368375,0.813348721709345,10
1,3,7,8,9,12,15,16,17,21,22,0.214830201800957,0.34839962467505,0
2,4,6,7,8,10,11,12,14,16,19,0.00162069206019454,0.74591340064132,9
1,2,4,6,7,9,12,13,14,18,22,0.154262422719494,0.449949316525065,0
1,2,3,5,7,10,12,17,18,20,22,0.204599929222676,0.394972258639868,1
1,2,4,6,7,11,12,14,16,18,22,0.144207603791088,0.482837522838393,0
2,5,7,8,9,11,12,15,16,18,19,0.176717856536623,0.45491794466305,1
1,2,4,5,14,15,16,17,18,19,20,0.150216353781374,0.414536319077562,0
1,2,3,5,10,12,14,16,17,18,21,0.175171175934155,0.440287096695065,1
3,7,10,12,14,15,16,17,18,19,22,0.188912932564396,0.380439225289771,1
4,8,9,10,11,12,14,16,17,18,19,0.160858775311214,0.351728955681617,1
2,3,4,6,8,10,11,13,15,19,20,0.234461622459581,0.332592318511012,0
1,3,5,6,11,13,14,16,17,18,21,0.148386910756341,0.43191365992726,0
1,3,6,8,9,10,11,12,14,16,21,0.137054775263157,0.427165934108905,2
3,4,5,7,9,10,11,13,14,16,20,0.162236195801189,0.479031992971239,1
1,2,4,5,8,10,14,15,18,20,21,0.208652615850398,0.367835225992406,1
2,4,5,6,7,8,10,15,17,18,21,0.190548765492981,0.411453240480605,0
3,8,9,11,13,15,18,19,20,21,22,0.269130053315468,0.29757896536065,1
1,2,4,5,6,7,10,12,16,19,21,0.140455572703372,0.447815355644527,1
4,6,7,9,11,12,13,15,17,18,21,0.210523694483447,0.442755887940021,0
2,7,9,11,12,15,16,17,19,20,22,0.158765503805939,0.384711928045815,0
1,2,3,9,11,13,14,15,19,20,22,0.217254504020084,0.315046661510138,1
3,4,6,8,11,12,13,17,18,19,20,0.196134966089993,0.376574053588615,1
2,6,7,8,9,12,13,14,17,21,22,0.151642164357116,0.450821906721154,1
2,5,6,7,9,12,14,15,16,19,21,0.131540368960218,0.452613054958396,1
2,4,6,7,9,10,14,15,16,17,21,0.183614810359809,0.418702519590699,1
2,3,5,6,9,10,12,14,17,19,20,0.198868677898383,0.398192805908381,0
1,3,6,8,10,12,13,14,15,18,22,0.189923963973726,0.381822485717552,1
2,3,5,6,7,11,15,18,20,21,22,0.134574274531096,0.524210058907028,1
1,2,3,4,5,6,8,13,16,18,19,0.0388761141080183,0.444708134605208,4
1,2,5,7,8,9,11,12,13,14,16,0.126668295255857,0.466862269048327,1
1,2,5,7,8,10,13,14,19,20,21,0.113299449148033,0.565431498746108,2
2,3,5,8,12,14,15,17,19,20,21,0.213663647130358,0.355705013960545,0
2,4,6,10,13,14,15,16,17,18,20,0.126311328965319,0.409654109533138,0
3,5,6,8,10,12,13,16,17,19,22,0.132594096538373,0.426935083141998,1
2,4,5,8,9,12,13,14,15,18,21,0.228849088507729,0.400678159460945,1
1,3,4,7,13,14,17,18,19,20,22,0.185373168659927,0.384017951492979,1
3,4,6,10,11,12,14,15,17,18,22,0.183622315127664,0.400168803692893,0
1,4,6,9,10,11,13,14,17,18,22,0.197401347950347,0.390549342917217,0
3,5,6,7,10,11,12,14,19,21,22,0.119111000502061,0.477087185963014,1
2,3,8,9,12,13,14,16,17,19,21,0.193789943998782,0.401100838257663,1
1,3,5,9,10,13,16,17,18,21,22,0.0381653522375269,0.593939234873814,5
1,5,8,10,11,12,13,16,18,19,21,0.16082273339931,0.342640085636742,1
1,2,3,7,9,11,12,14,16,19,22,0.169115295352273,0.382203129033397,1
4,5,6,9,10,11,12,14,15,16,22,0.107761872609654,0.571241423974594,2
1,5,12,14,15,16,17,19,20,21,22,0.169544175600951,0.378065109807945,0
1,3,7,8,10,11,12,14,15,17,21,0.198280157711785,0.28019410422674,1
2,8,11,12,15,16,17,18,19,20,22,0.188088764951797,0.334317139265603,0
3,4,5,6,7,8,9,10,15,17,18,0.205575331133137,0.403392410568832,1
2,4,6,7,8,15,17,19,20,21,22,0.0548588547434975,0.536954001702809,3
1,2,3,5,8,9,11,14,16,18,20,0.144404041434015,0.462611972280409,1
1,4,7,10,11,12,13,14,15,20,22,0.189091959510247,0.348990622252499,0
2,7,8,9,11,12,13,16,17,18,19,0.159096226822583,0.320091635862408,0
3,4,5,6,7,12,13,15,17,21,22,0.166575806935605,0.453188687517245,0
2,3,4,5,6,7,8,9,14,15,16,0.149040219690742,0.5121272881541,0
1,2,4,8,9,11,15,18,19,21,22,0.232850401399752,0.252400051409861,0
4,5,6,10,11,16,17,18,19,20,22,0.12092186684819,0.458913924578946,1
3,4,5,6,7,8,10,12,15,18,20,0.212967482870392,0.427817213969767,0
1,3,5,9,10,11,16,17,19,20,22,0.231053461845943,0.366644537909935,1
1,4,5,6,7,8,9,16,17,19,20,0.0897493936376311,0.457880037988617,2
1,3,5,6,7,13,15,16,18,19,22,0.142763655064517,0.469143589317656,0
1,3,4,6,8,10,11,12,20,21,22,0.087647331958661,0.461833108920246,2
1,5,7,10,11,13,14,15,17,20,21,0.202862455016003,0.345811895563776,0
3,5,8,9,12,13,14,15,17,18,20,0.0926760100639999,0.453468078647931,2
1,5,6,8,12,14,15,17,18,19,20,0.165445056076731,0.400007317227295,1
2,6,7,9,10,11,17,19,20,21,22,0.0699651241758172,0.576505419603601,3
1,2,3,6,8,9,11,17,18,20,21,0.20492945967597,0.373643500246328,0
1,3,4,7,9,11,13,15,16,17,21,0.0393521060230747,0.88400932506777,7
5,8,9,10,11,13,16,17,19,20,22,0.11396176838076,0.37824567059205,1
1,3,6,11,13,16,17,18,19,20,21,0.167899490262809,0.400088485448159,0
3,4,6,8,9,13,17,18,20,21,22,0.146187323021733,0.417363193262447,2
3,4,5,6,7,9,10,12,13,14,15,0.202139490631544,0.43147065591291,0
1,5,6,8,9,13,14,18,19,20,22,0.105772240357154,0.425503669824771,3
1,3,5,7,11,15,16,17,18,20,21,0.213952128066551,0.376416376146094,0
1,2,4,9,10,11,12,14,16,17,22,0.199164382204213,0.355412513370289,0
2,3,5,7,8,11,14,15,18,19,21,0.0403041941632921,0.752402602331034,5
2,3,4,5,7,8,11,16,19,20,21,0.183863930484007,0.388962958450004,0
2,3,4,6,8,10,14,15,16,18,22,0.0710084269387596,0.534191870751235,3
1,2,5,6,7,8,9,13,15,17,18,0.00535161404037285,0.733216392700264,8
1,2,6,7,9,10,11,13,15,21,22,0.201634897335584,0.437194525145062,0
1,4,5,7,8,9,11,14,18,21,22,0.173978991845966,0.370257640803932,0
1,3,4,6,7,8,10,15,17,18,22,0.154311744305178,0.457417454963006,1
1,4,5,6,8,10,12,14,15,18,21,0.21281369643537,0.378023958519813,0
3,5,6,7,10,11,14,15,16,17,18,0.131645814112779,0.458008236283577,1
2,3,6,9,11,12,14,15,17,19,20,0.0117072101827235,0.587143991162002,7
2,4,8,10,11,12,13,14,15,16,21,0.00539088208024537,1.23100084655448,9
1,5,6,12,14,15,17,18,19,20,21,0.198190518704886,0.403124969355023,0
3,4,6,8,11,15,16,19,20,21,22,0.0963574069163589,0.482940626085569,1
1,2,9,11,12,13,14,15,16,18,22,0.194700131679408,0.371396927625519,0
2,3,4,7,10,11,12,14,15,18,19,0.0671016986730717,0.667891203335758,3
2,5,9,11,14,15,16,17,18,19,22,0.156066990573306,0.410344369467524,1
5,6,7,9,10,15,18,19,20,21,22,0.0552140439692409,0.529231341065181,3
2,4,5,9,10,11,16,17,18,19,20,0.228352752027714,0.349546185820965,0
5,6,7,8,10,13,14,15,17,21,22,0.163193005763096,0.453531788450379,0
1,2,5,7,8,9,12,13,16,18,22,0.00474183486518675,1.29070309698963,10
1,2,6,7,8,9,10,11,12,13,14,0.215690110055356,0.379515012714855,0
1,2,3,5,6,7,8,9,13,15,22,0.190675379573635,0.432524193787881,0
2,6,7,8,10,13,16,18,19,20,21,0.143600640577938,0.442559227007424,1
1,2,4,7,8,12,14,15,16,18,19,0.121190531991493,0.51950318817554,2
1,2,4,8,10,11,12,16,17,18,19,0.183919637650169,0.279520417094472,1
1,2,9,11,12,14,15,16,18,19,20,0.222698196256613,0.327506321976836,0
4,6,8,9,10,11,13,14,15,16,18,0.163018951708015,0.40662475467177,1
5,6,7,8,9,11,15,18,19,20,21,0.181880737069833,0.464855100278712,0
3,4,5,8,13,14,16,17,18,21,22,0.0598465320534498,0.607838745945032,3
1,2,6,10,12,13,14,15,19,21,22,0.208786352470162,0.37833664842358,1
2,4,5,8,12,13,14,15,19,20,21,0.223011330514943,0.371464270998847,1
1,3,4,5,6,8,11,12,14,16,18,0.155930669756225,0.44202128113022,1
1,2,4,9,11,12,14,16,19,21,22,0.192599907226491,0.336002273161438,0
1,2,6,8,10,12,13,14,15,17,22,0.178870714520308,0.376198766620275,0
2,7,8,10,11,12,13,14,17,19,21,0.237525226057615,0.296595485096381,1
1,2,6,8,9,11,14,16,20,21,22,0.117612602050041,0.438727307231593,1
1,2,3,7,9,11,12,15,16,18,20,0.154279786762333,0.589611863182329,1
6,8,11,12,13,14,15,16,18,19,20,0.170175949490322,0.396261569704992,0
1,3,5,6,7,12,13,16,18,19,21,0.211611760775955,0.437047349139548,0
2,3,5,8,9,12,13,15,16,20,22,0.103839937185411,0.464256035459469,1
1,4,7,8,9,10,12,13,14,16,21,0.205097211883496,0.375792507702888,0
3,5,6,7,8,10,13,16,17,18,20,0.159570465677076,0.455047567106569,0
5,6,7,8,13,16,18,19,20,21,22,0.120430601332675,0.518493014189807,1
1,2,3,7,9,11,12,13,16,17,22,0.062079070816206,0.876758598210412,4
2,4,5,10,11,13,15,17,18,19,22,0.0643564865611007,0.485159229962214,4
6,7,8,9,11,12,14,15,16,18,22,0.149666658183206,0.477365796666964,0
1,4,6,8,11,13,14,16,18,19,22,0.0995817296676531,0.443848675297991,2
5,9,10,11,13,14,16,17,19,20,21,0.201205921922518,0.389102937050276,0
2,3,4,11,12,13,14,15,16,18,21,0.018363619220909,1.07765894867908,7
2,5,6,9,12,13,14,15,16,19,20,0.1354587742859,0.461610365764624,1
2,3,7,8,11,13,14,15,18,20,22,0.16235936874284,0.435594252115281,1
8,11,12,13,14,15,16,17,18,20,21,0.12817228151944,0.316756689178534,1
1,2,6,8,10,11,12,14,15,17,22,0.190111493737502,0.374067931134963,1
1,5,7,8,10,11,12,15,18,19,21,0.217216734946932,0.304356815393853,0
1,4,5,9,10,11,15,18,19,21,22,0.269298854800393,0.29044188468125,0
2,3,4,7,8,10,14,15,16,21,22,0.11888976393193,0.449606095766476,3
1,2,4,5,9,10,12,13,14,18,22,0.227999773978592,0.381054019759619,0
3,4,5,6,7,12,14,15,17,18,22,0.159950306532795,0.473465425398981,0
1,2,3,4,5,7,9,12,13,19,21,0.0728878634099092,0.548419190680994,4
1,5,6,9,13,15,16,17,19,21,22,0.232479163011274,0.415049326605505,0
1,2,10,11,12,13,17,18,19,20,21,0.239638219279184,0.240138899778813,0
2,3,5,7,8,11,13,15,17,19,20,0.235656942088203,0.343279798360392,0
1,3,5,8,10,15,16,17,18,19,22,0.207129537216269,0.383415628508022,1
4,5,6,7,9,10,13,16,20,21,22,0.0649864643313476,0.459076865694469,2
1,2,5,6,8,12,15,16,18,19,22,0.169621062202748,0.423803761478452,0
1,7,8,9,10,12,13,15,16,19,22,0.173189686694052,0.339484574086154,1
2,7,8,9,10,11,14,15,16,17,21,0.18146617866123,0.372968998677616,1
2,3,6,7,8,11,13,14,18,20,22,0.12896069989445,0.491772862699577,0
3,4,5,7,11,12,13,14,17,20,21,0.220313387824735,0.353033710310812,1
2,3,6,10,11,13,14,15,16,18,19,0.175277349992197,0.418075638251731,1
5,7,8,10,11,12,13,14,15,16,22,0.0836468078283132,0.438026477091021,0
1,4,6,8,9,10,11,12,14,16,17,0.198955102460169,0.377129658008839,1
1,2,3,4,7,12,13,14,16,19,22,0.177507278609917,0.39482645779854,0
1,2,4,6,7,9,13,15,18,20,22,0.162606839780477,0.487182680812142,0
2,4,5,8,10,12,13,16,17,19,21,0.207746921584378,0.421759680596638,0
2,3,5,7,8,11,12,14,18,20,21,0.184818751377891,0.368508815839221,1
1,6,8,14,16,17,18,19,20,21,22,0.0409784677457865,0.767278529177747,5
1,2,3,5,9,12,14,16,19,21,22,0.160498875276495,0.4429425365271,0
3,9,11,13,14,16,17,19,20,21,22,0.0542490869347464,0.586651818917037,5
3,5,6,7,10,13,16,18,20,21,22,0.00120110978332598,0.556390431935823,10
1,3,4,8,9,11,12,13,15,18,19,0.293240981126796,0.216727304308423,0
1,5,6,7,8,9,10,14,18,20,22,0.146037106139898,0.487291105080481,1
3,4,9,11,12,13,14,17,18,19,21,0.236508598652534,0.241295564236632,0
5,6,7,8,9,10,11,12,14,17,22,0.142554377248846,0.491352427342912,1
5,6,7,8,9,10,14,17,19,21,22,0.016073749394374,0.614742264898838,6
1,2,3,4,7,10,11,12,13,17,21,0.226442088515162,0.265676082537606,0
1,3,4,5,6,10,14,15,17,21,22,0.187829294945161,0.41066764241132,1
1,4,5,9,11,12,14,15,18,19,21,0.225603322582909,0.300130747451693,0
1,2,4,9,11,13,17,18,20,21,22,0.254362537758085,0.309275275119839,1
2,3,4,6,11,13,14,16,17,19,20,0.178013458945524,0.40374281391029,1
3,4,5,7,9,13,14,16,17,20,22,0.00193375538873882,0.769334421389072,8
1,2,3,5,8,12,16,18,19,21,22,0.202449872402242,0.379629848898814,0
6,7,9,10,11,12,15,18,20,21,22,0.128368164597268,0.580720629663328,1
3,4,5,6,8,10,11,13,14,15,21,0.228520593773544,0.420417800049784,0
1,2,4,6,7,9,10,13,14,16,21,0.178554414196089,0.42566590912574,1
3,4,6,7,9,11,15,19,20,21,22,0.0858018866518808,0.52281541653392,2
1,2,4,6,15,16,17,18,20,21,22,0.18580537394406,0.446332104350674,1
1,2,5,6,9,11,14,16,17,19,20,0.140123572288685,0.429355698318598,0
1,2,3,4,10,11,12,15,17,18,19,0.0683715819150337,0.604321961873138,7
1,2,3,4,7,8,9,10,14,15,18,0.24145710095298,0.372502765147121,1
1,2,4,6,7,8,13,15,16,17,18,0.0101463109995282,1.38539418270421,9
1,2,5,11,12,13,14,15,17,20,21,0.00231769735852583,1.00541938002241,10
3,6,9,12,13,16,17,19,20,21,22,0.109179734336817,0.442297394290383,2
2,3,5,6,7,9,16,19,20,21,22,0.0109714158279437,0.539896881367193,8
1,2,4,6,9,13,14,17,18,20,22,0.0160625709131006,0.741364290997935,9
1,2,4,6,9,10,11,12,17,18,19,0.00226305991193615,0.549916361857061,10
1,9,10,11,12,13,14,15,16,17,18,0.241464061160484,0.34770888340066,0
3,4,5,10,11,15,17,19,20,21,22,0.00276855675270953,0.606731157610833,9
1,3,4,6,9,10,13,14,17,19,22,0.0162261088745659,0.561891525921859,8
1,3,5,6,8,9,11,12,17,18,22,0.194449940833912,0.409162733425564,1
1,2,8,9,10,12,13,14,19,20,21,0.0100560606965047,1.1804612075771,9
2,4,8,10,12,13,14,15,16,17,22,0.171276579423828,0.418443512777949,0
3,4,5,7,8,9,13,15,17,20,22,0.122517785385937,0.400733716580717,1
1,4,8,10,12,13,16,17,19,21,22,0.221472534377576,0.29156741793788,0
1,2,5,6,8,9,11,13,15,19,21,0.226354135792106,0.35582176571585,0
1,2,5,9,12,13,14,15,16,17,20,0.172105323935499,0.467210823352343,1
4,7,11,12,13,14,15,17,18,20,22,0.147647231885065,0.404071916832174,0
1,2,4,6,9,12,14,15,16,19,20,0.0582076878077335,0.524345676193631,3
1,2,3,6,7,10,15,16,17,21,22,0.114169296323334,0.56068258792575,1
1,2,3,4,5,8,9,10,14,15,18,0.219450793728318,0.475811946715958,1
1,2,3,4,8,9,12,19,20,21,22,0.0966570402766494,0.34057037763657,5
3,5,7,8,11,14,15,17,18,19,20,0.21795806486912,0.359960808060686,1
3,4,5,6,9,10,11,13,16,17,19,0.20909371857495,0.414977986845711,0
1,2,3,7,8,9,11,13,18,19,21,0.240402296483515,0.278169685868602,1
1,2,5,7,11,12,13,17,19,21,22,0.215687851821734,0.359473111429022,1
1,2,4,6,8,11,14,15,16,17,19,0.220450036768812,0.387744531273396,0
1,3,5,7,8,9,12,14,19,20,21,0.226820846768618,0.350245409649922,1
1,2,4,5,7,8,11,12,13,17,22,0.207084008101472,0.345212911632075,1
2,7,9,11,12,13,16,17,18,19,20,0.150884427803147,0.346428470621484,0
1,4,5,6,7,10,12,13,17,18,19,0.1048493632807,0.464040322609799,4
1,2,5,6,7,8,9,10,18,20,22,0.161841088864811,0.484332258835036,0
2,3,5,6,8,10,13,14,15,16,18,0.124621510179559,0.52662357068393,0
4,5,6,7,8,9,12,15,18,20,21,0.198453185194164,0.447796161037772,0
1,7,8,10,12,13,14,15,17,18,20,0.202754004311164,0.315871619870319,1
1,5,7,8,10,11,13,14,15,19,22,0.17591577366639,0.374568890936417,0
3,4,5,6,10,11,14,16,17,19,20,0.112439498534531,0.451977786443699,2
3,4,5,6,7,10,12,13,16,18,22,0.102681142839507,0.469924818917,0
1,2,3,6,7,9,13,16,17,20,21,0.177451715945637,0.423353183605376,1
1,2,3,5,7,8,13,16,18,19,22,0.176990193967588,0.419768356895621,0
1,3,6,8,9,11,13,15,16,19,20,0.231388753887648,0.367531719832917,0
2,3,7,9,11,16,17,18,19,20,22,0.244965596336055,0.409734375926809,0
1,2,3,5,7,8,14,18,19,20,21,0.0889654193448216,0.461614130003474,2
2,3,8,9,13,15,16,18,20,21,22,0.177379871268248,0.383457067799585,1
1,4,5,6,7,9,11,13,15,16,22,0.170464512834112,0.454609475323311,1
1,2,3,4,7,12,13,14,16,21,22,0.0972860319642946,0.605835083739459,3
1,5,6,7,9,11,12,14,20,21,22,0.142475617714266,0.508302255220119,1
2,6,7,9,10,13,14,16,19,20,22,0.113871258454447,0.469603966008914,1
1,4,5,7,11,12,13,14,15,17,21,0.200710206919664,0.333043351189872,0
1,2,3,4,6,9,10,13,20,21,22,0.0888898203308592,0.409366690033212,2
1,3,5,6,10,11,15,17,18,19,20,0.192382042852851,0.381263357986644,1
1,3,5,6,7,8,9,11,13,14,22,0.04884031539682,0.48085060727147,3
1,2,5,6,7,8,9,11,17,19,20,0.0710445375687195,0.575518178507393,3
2,3,4,5,11,13,16,18,20,21,22,0.232795975423163,0.393334787616799,1
5,7,10,12,15,16,17,18,19,20,21,0.177470630206534,0.370239896395788,0
2,5,6,7,9,10,13,14,19,20,21,0.197454566842862,0.429694874513538,1
2,3,4,7,8,9,11,12,16,18,19,0.196005300227925,0.329528616662766,1
1,8,9,11,13,14,15,18,19,20,21,0.277847647475061,0.249977585457789,1
1,3,4,8,10,11,12,13,16,20,22,0.201673033959208,0.326938556789525,0
3,4,6,7,10,12,14,16,18,20,21,0.12845599082552,0.45070039097099,1
1,3,5,6,8,9,10,13,16,18,20,0.171864233951773,0.428813473576093,0
1,2,4,5,6,7,10,12,14,17,21,0.0229861304592572,0.543250121349882,8
1,3,4,9,11,14,15,16,17,20,22,0.0357651612350793,0.809615797684396,7
1,2,4,6,9,12,13,17,18,21,22,0.21812513463648,0.403734671206837,0
1,2,3,5,6,9,10,14,17,18,22,0.181673481177825,0.421261262299095,1
5,7,8,9,12,13,14,15,16,18,19,0.0964230697905807,0.432548930372173,1
5,7,9,10,11,14,15,17,20,21,22,0.0020516142865204,0.976488757214546,9
2,3,5,6,8,11,12,13,14,18,22,0.164840719649875,0.425655863058858,0
1,2,5,11,12,14,17,19,20,21,22,0.205097689084758,0.335948901698119,0
1,2,5,7,9,10,11,12,15,16,18,0.13730802326223,0.619368856399465,2
2,3,4,7,8,10,15,16,17,20,21,0.206611422881726,0.349255474900941,1
1,3,6,9,12,13,14,15,19,20,21,0.027097432623028,0.580820448666622,6
2,3,4,5,8,10,11,15,16,18,22,0.179700947220792,0.426914668847624,0
5,7,8,9,11,13,14,19,20,21,22,0.0247519291458032,0.54540937298575,5
1,2,4,8,11,15,16,18,19,20,22,0.196067354163198,0.32111268712084,0
1,2,3,5,6,10,11,12,16,18,22,0.165147776788109,0.430621834837111,0
5,6,7,9,10,11,15,16,17,20,21,0.161212041844699,0.447493291859885,1
3,6,7,8,10,11,15,16,19,21,22,0.120715563093689,0.471014056247418,1
1,3,4,5,7,9,16,19,20,21,22,0.127852238982283,0.431147032885751,2
5,7,9,10,11,12,15,17,18,19,22,0.183312176356583,0.371097707791722,1
1,2,10,11,14,15,16,18,19,21,22,0.203453485044253,0.35307906153496,0
1,5,7,10,11,12,15,16,17,19,22,0.171921149182646,0.373476710000063,1
6,8,9,12,13,15,16,18,19,20,21,0.179570867586707,0.37759922856317,0
1,3,4,5,6,7,9,12,14,18,19,0.0409114133934945,0.474318339556063,5
2,5,7,8,14,16,17,18,19,21,22,0.145713419094202,0.422233696144552,0
1,3,5,7,8,10,11,12,15,16,18,0.179580093511628,0.383147883713543,0
1,2,3,5,6,14,15,16,18,21,22,0.167156293896211,0.468910595308267,0
3,4,5,6,8,9,10,12,13,16,19,0.20501603391775,0.443634676665987,1
2,4,5,6,8,10,12,14,19,20,21,0.194413016493445,0.387599943101523,0
5,6,10,13,16,17,18,19,20,21,22,0.0820144702519749,0.464390144451499,2
1,2,4,5,7,8,9,10,13,18,20,0.0726330484161985,0.448258370533407,3
1,2,3,4,5,6,7,8,9,11,14,0.128874898585903,0.455927681507771,2
1,3,4,6,8,10,11,16,17,18,19,0.178289091989239,0.354751398841714,0
1,4,5,7,13,14,15,16,17,19,22,0.11643640178388,0.423281321145582,0
2,3,6,10,11,12,14,16,17,20,21,0.18807854563793,0.396239632101378,0
2,3,4,5,9,10,12,13,15,16,22,0.191261322174211,0.47145275060826,0
3,4,5,9,10,14,15,16,17,19,20,0.122620120712155,0.540596672268095,1
1,3,4,7,14,15,16,17,19,20,21,0.223172336133248,0.351369951557635,0
1,6,7,8,10,14,16,17,18,19,21,0.16607967646272,0.429045361049476,0
1,4,5,8,11,13,14,15,16,18,19,0.131570721854827,0.450733796731304,0
1,3,7,9,10,15,16,18,19,20,22,0.164863605272046,0.435401168962648,1
2,3,6,7,8,9,11,12,17,18,22,0.134757576941868,0.505966451743485,1
4,5,8,9,10,11,12,14,16,17,19,0.192587715946198,0.430221655486074,0
3,4,5,6,7,10,11,13,17,19,21,0.218682426803532,0.403935219913299,1
2,4,7,8,9,10,11,12,13,14,20,0.244419709548461,0.317496534485992,1
3,4,5,7,9,10,12,14,16,17,19,0.120226582600958,0.501227113778253,1
1,3,4,8,11,13,16,17,20,21,22,0.0432580153374576,0.742603419630029,4
1,5,6,8,9,11,13,15,17,19,20,0.0164971964735414,0.620430179672013,8
1,6,8,9,10,11,13,17,19,20,22,0.129282948371498,0.42279742530538,2
2,4,5,7,9,10,11,14,19,21,22,0.235216258477792,0.37509334771726,1
2,4,9,12,13,15,16,17,18,19,22,0.182231400548971,0.323085836330168,0
2,3,4,5,10,14,15,16,17,18,20,0.19489407349814,0.470207465755986,0
2,4,5,8,9,10,12,13,18,19,21,0.249699140985373,0.342216095074329,1
2,3,4,7,9,10,11,14,15,20,22,0.192720201330778,0.353736481016089,0
1,3,6,9,11,15,16,17,18,19,22,0.189882694684852,0.410573396047327,0
1,2,3,6,7,8,10,12,14,19,21,0.0211401038919059,0.535367749008262,7
2,6,8,9,11,12,13,14,18,19,21,0.148291518385209,0.346593013035088,0
1,2,4,6,7,8,10,11,16,18,20,0.147038136156774,0.432260245783299,0
1,3,6,7,13,16,17,18,19,21,22,0.119610264891999,0.497348994415017,0
1,6,8,9,10,11,14,15,17,20,22,0.198190494786584,0.401686353566051,0
1,7,11,12,13,14,16,17,19,20,21,0.175999195119057,0.345603064892328,1
1,4,5,7,9,12,13,15,18,20,22,0.248563895637193,0.374375442083227,0
1,5,6,7,9,12,13,14,15,17,20,0.00293466288541818,0.906030392102256,10
1,3,4,10,12,13,14,15,17,18,20,0.223691192411978,0.277764583055628,1
2,3,8,10,11,12,17,18,19,20,22,0.207129000826731,0.309740790638079,1
2,4,6,10,11,12,14,15,18,20,22,0.00179620297028985,0.906619141440005,10
1,5,6,7,9,10,11,16,17,18,21,0.0945399340301534,0.495285113244855,1
1,2,4,5,6,13,14,15,16,17,22,0.078743035486706,0.535900109436219,3
2,3,4,5,6,8,12,17,19,21,22,0.0334190155505576,0.423436136216423,9
1,2,6,7,9,12,13,14,15,17,22,0.176049024845531,0.436877981462333,1
2,3,4,10,12,13,14,16,20,21,22,0.186847474908073,0.391868335962016,2
1,4,7,8,9,14,15,16,17,19,22,0.155071025319442,0.366953844255078,0
1,3,4,7,8,12,13,14,15,16,17,0.189057945708088,0.393773027473519,1
1,2,3,4,7,8,10,12,14,15,20,0.215502342572202,0.333469430869188,1
1,5,6,10,11,12,13,14,16,17,19,0.190606162822668,0.423152864474641,1
1,2,4,5,6,10,11,14,19,21,22,0.117639364558756,0.46165142699818,2
1,2,3,4,5,6,8,12,13,19,21,0.0790012032740424,0.407909691005172,6
5,6,7,8,11,13,14,17,18,19,22,0.0832179157316616,0.553219896542975,1
1,4,5,6,8,10,14,18,19,21,22,0.12092221364147,0.432568492490993,2
1,3,5,8,12,17,18,19,20,21,22,0.242802536887579,0.336170269052143,1
1,3,5,7,8,9,14,15,16,19,22,0.12956584406824,0.45379973311113,0
2,4,9,14,15,16,17,18,19,20,21,0.191943160133319,0.332461483830206,1
1,3,4,6,7,9,10,12,14,19,21,0.0411509668817161,0.558311597688315,5
1,2,4,5,8,10,12,15,16,18,21,0.181649358690006,0.40073603194121,1
2,3,5,9,11,13,16,18,19,21,22,0.185973684714547,0.388305794490622,0
2,6,9,10,11,12,14,16,19,20,22,0.0147612498268967,0.648554846689117,7
4,5,9,12,13,15,16,17,18,21,22,0.200428411336225,0.357407233826399,1
2,5,9,10,11,13,14,15,16,17,21,0.13917907946439,0.486387437100073,1
4,6,7,8,9,12,13,15,16,18,19,0.16840362051439,0.402574156234888,0
8,10,11,12,13,14,17,18,20,21,22,0.190132808872411,0.327709532617692,0
2,4,5,7,9,13,14,16,18,19,21,0.156654544264007,0.439277392193844,0
2,5,6,7,8,10,12,14,17,19,22,0.169777328420075,0.457734306461314,0
2,3,6,7,11,13,14,17,18,19,22,0.173565766484162,0.487123025703815,1
1,6,7,8,9,10,12,15,20,21,22,0.0697957978561459,0.51881282826482,3
2,6,7,8,10,11,12,14,16,19,21,0.166432515023124,0.415911157666405,1
4,5,8,9,11,13,15,16,20,21,22,0.157983204828036,0.383250758813248,1
2,3,4,6,8,10,11,16,18,19,21,0.184286597798701,0.36632848337246,0
5,7,8,9,10,11,12,13,16,18,19,0.206173814821392,0.372258768213813,0
4,7,8,9,10,11,14,18,20,21,22,0.18767011720163,0.388657907561282,1
4,5,6,11,12,16,17,18,20,21,22,0.134842404729577,0.474469065484456,1
2,5,6,7,10,11,12,15,16,18,20,0.15269644690517,0.456495642099463,0
2,3,5,7,8,10,11,14,16,17,20,0.159276746261225,0.449803583791593,0
3,7,8,12,13,15,16,19,20,21,22,0.171831396315438,0.400793867738996,1
4,7,8,10,12,13,16,17,18,19,22,0.148158250655078,0.361232595298646,0
1,2,3,4,8,10,14,16,18,21,22,0.196906619281342,0.393454563863998,1
3,4,6,7,8,11,12,14,17,19,20,0.152607323417194,0.491957103770392,1
1,3,4,5,13,14,15,16,17,18,21,0.154160513154331,0.455775284700513,0
2,4,5,8,11,12,13,14,15,16,18,0.126468202089788,0.523910432579269,1
1,3,4,6,8,10,11,13,15,18,19,0.210784255956495,0.313108518696772,0
2,3,5,7,8,9,15,19,20,21,22,0.0818872865371272,0.402187893444295,2
1,6,7,8,11,12,14,17,18,19,20,0.187193037192398,0.492339452547293,0
1,2,5,6,10,13,15,18,19,20,22,0.199639219771643,0.418370220866408,1
4,5,7,8,12,13,14,15,18,21,22,0.174902797696342,0.377730959525209,1
