pred1,pred2,Fstat,pval,Rsquare,adjRsquare,AICc,loocv,n
SY_tot_flow_janjul,RY_DS_Tim,0.467645821,0.813188029,0.10467388,-0.11915765,119.7689041,2299,11
RY_discon_50,log_RY_tot_flow,1.778912468,0.182355069,0.307828242,0.134785303,116.9380112,2300,11
RY_recon_80,RY_min_flow,0.501146031,0.490782561,0.11133743,-0.110828213,119.6867294,2300,11
SY_discon_100,RY_SP_ROC,0.116215323,0.895062898,0.028233538,-0.214708077,120.6701064,2300,11
SY_discon_80,RY_SP_ROC,0.124447845,0.868287324,0.030173213,-0.212283483,120.6481281,2303,11
RY_discon_80,RY_recon_50,0.290315576,0.876083083,0.067667651,-0.165415437,120.2144186,2304,11
SY_discon_100,SY_Wet_BFL_Dur,0.112591836,0.896469651,0.027377343,-0.215778322,120.6797939,2304,11
RY_discon_80,SY_discon_80,0.295775994,0.69700736,0.068852751,-0.163934061,120.2004275,2305,11
BY_recon_100,RY_recon_10,3.470980664,0.000940667,0.464595054,0.330743817,114.1130928,2306,11
RY_discon_80,SY_discon_100,0.290610407,0.706785896,0.067731716,-0.165335355,120.2136627,2307,11
RY_discon_15,RY_Wet_BFL_Mag_50,0.595362365,0.492162033,0.129557218,-0.088053477,119.4588581,2310,11
RY_recon_15,RY_DS_Dur_WS,1.734531494,0.823824687,0.302471352,0.12808919,117.0228152,2310,11
RY_recon_80,SY_tot_flow_janjul,0.219510769,0.100115695,0.052022801,-0.184971499,120.3974707,2310,11
SY_discon_80,SY_Wet_BFL_Dur,0.120302146,0.941881107,0.029197409,-0.213503239,120.6591903,2310,11
log_tot_flow_CFLP,log_RY_tot_flow,0.000119653,0.954300759,2.99E-05,-0.24996261,120.9848148,2313,11
RY_discon_80,RY_SP_Tim,0.881815544,0.933971375,0.180632704,-0.02420912,118.7936927,2316,11
RY_DS_Mag_90,RY_FA_Dur,1.121442311,0.102579682,0.359270555,0.038905832,83.88120031,2317,7
RY_recon_20,RY_recon_80,0.203050811,0.129673393,0.048310339,-0.189612076,120.4404647,2319,11
RY_discon_10,log_SY_tot_flow_janjul,0.851968514,0.713799318,0.175592342,-0.030509573,118.8611523,2320,11
RY_discon_20,RY_min_flow,0.49053136,0.926111431,0.109236819,-0.113453977,119.7127004,2320,11
RY_discon_80,BY_FA_Mag,1.920795441,0.792531965,0.489899427,0.234849141,81.56161566,2322,7
RY_discon_20,SY_discon_100,0.431972149,0.60530647,0.097467253,-0.128165934,119.8570905,2326,11
RY_discon_20,SY_discon_80,0.439890551,0.596838467,0.099076891,-0.126153887,119.8374548,2327,11
RY_discon_80,SY_tot_flow_janjul,0.45659493,0.834489176,0.102453765,-0.121932794,119.7961467,2327,11
RY_discon_100,RY_FA_Mag,1.536294547,0.901705191,0.434436252,0.151654377,83.00771045,2327,7
RY_recon_50,SY_tot_flow_janjul,0.279088388,0.028160424,0.065221459,-0.168473176,120.2432419,2327,11
RY_DS_Dur_WS,SY_SP_ROC,1.362765623,0.309977568,0.2541162,0.06764525,117.7601038,2327,11
BY_recon_80,RY_min_flow,0.528701265,0.130219592,0.116744566,-0.104069292,119.6195946,2329,11
RY_recon_50,BY_min_flow_sepdec,0.647022179,0.031483064,0.139233719,-0.075957851,119.335889,2329,11
RY_recon_80,log_RY_tot_flow,0.007947307,0.900058661,0.001982887,-0.247521391,120.9633104,2330,11
RY_recon_100,log_tot_flow_CFLP,0.224387782,0.749773234,0.053117231,-0.183603461,120.384764,2330,11
SY_discon_100,RY_DS_Tim,0.258964727,0.741620165,0.060804619,-0.173994227,120.2950946,2330,11
RY_recon_80,RY_SP_ROC,0.112726859,0.89912351,0.027409274,-0.215738407,120.6794327,2333,11
RY_discon_100,SY_discon_80,0.288852834,0.708933308,0.067349673,-0.165812909,120.2181696,2334,11
RY_discon_100,SY_discon_100,0.284707309,0.717598517,0.066447318,-0.166940852,120.2288071,2335,11
SY_discon_80,RY_DS_Tim,0.260923009,0.735551408,0.061236265,-0.173454669,120.2900379,2335,11
RY_discon_80,RY_recon_10,0.395541694,0.883579407,0.089987019,-0.137516226,119.9478833,2341,11
RY_discon_20,RY_recon_50,0.405634302,0.736332486,0.092071714,-0.134910357,119.9226551,2342,11
RY_recon_50,log_SY_tot_flow_janjul,0.203463521,0.733764742,0.048403779,-0.189495276,120.4393846,2344,11
RY_recon_100,BY_min_flow_sepdec,0.507733831,0.385356712,0.11263616,-0.1092048,119.6706417,2345,11
RY_discon_80,log_SY_tot_flow_janjul,0.353886314,0.829771819,0.081280559,-0.148399301,120.0526244,2349,11
RY_discon_15,RY_FA_Mag,1.776602896,0.772177543,0.470423538,0.205635307,82.54749223,2353,7
RY_discon_100,SY_tot_flow_janjul,0.473540303,0.819924899,0.10585359,-0.117683012,119.7544006,2356,11
SY_discon_100,RY_DS_Dur_WS,0.119580932,0.973319705,0.029027451,-0.213715687,120.6611159,2357,11
SY_tot_flow_janjul,BY_FA_Dur,1.642366455,0.845521604,0.45090643,0.176359645,82.07724236,2357,7
log_SY_tot_flow_janjul,RY_DS_Tim,0.355865013,0.795489345,0.081697897,-0.147877628,120.0476264,2361,11
BY_FA_Dur,RY_DS_Mag_90,2.404004407,0.514440218,0.545867848,0.318801772,80.74807799,2361,7
BY_tot_flow_sepdec,BY_FA_Dur,1.448085952,0.808480847,0.419968055,0.129952083,82.46094256,2363,7
RY_recon_10,RY_tot_flow,0.440983146,0.070371974,0.099298541,-0.125876824,119.8347482,2367,11
RY_recon_15,SY_discon_100,0.412841144,0.998436007,0.093554499,-0.133056876,119.9046757,2368,11
SY_discon_80,RY_DS_Dur_WS,0.124123196,0.997739058,0.030096869,-0.212378914,120.648994,2368,11
RY_recon_15,SY_discon_80,0.428634644,0.946519348,0.096787086,-0.129016142,119.8653772,2369,11
RY_recon_80,tot_flow_CFLP,0.00939602,0.284089649,0.0023435,-0.247070625,120.9593351,2370,11
RY_discon_15,log_SY_tot_flow_janjul,0.600782869,0.993207797,0.130582748,-0.086771565,119.4458905,2375,11
RY_discon_20,BY_FA_Dur,2.766059168,0.266752676,0.580366099,0.370549149,80.19503898,2375,7
BY_recon_50,RY_FA_Mag,1.437990121,0.085062677,0.418264762,0.127397144,83.2050573,2377,7
RY_discon_100,log_SY_tot_flow_janjul,0.363341118,0.812228977,0.083271307,-0.145910866,120.028763,2380,11
RY_recon_20,RY_min_flow,0.437018287,0.199948826,0.098493686,-0.126882892,119.8445733,2380,11
RY_discon_100,RY_recon_10,0.397113131,0.889583847,0.090312239,-0.137109701,119.9439514,2381,11
RY_recon_50,BY_FA_Dur,2.881129524,0.910383448,0.590258773,0.38538816,80.02804096,2381,7
BY_recon_50,RY_SP_ROC,0.2416168,0.74052717,0.056963373,-0.178795784,120.3399921,2384,11
BY_recon_80,RY_recon_15,0.537218511,0.047304035,0.118402609,-0.101996738,119.598926,2386,11
RY_discon_100,RY_recon_50,0.289821964,0.878877744,0.067560371,-0.165549536,120.2156843,2386,11
RY_discon_80,RY_recon_80,0.284257187,0.710427117,0.066349235,-0.167063456,120.2299628,2387,11
RY_recon_100,SY_Wet_BFL_Dur,0.160785542,0.443564419,0.038643074,-0.201696158,120.551639,2387,11
BY_recon_20,SY_min_flow_janjul,1.281155134,0.003368266,0.242589945,0.053237431,117.9287885,2391,11
RY_recon_20,RY_DS_Mag_50,0.783350587,0.786325151,0.163766082,-0.045292397,119.0178279,2391,11
BY_min_flow_sepdec,RY_DS_Tim,0.65443904,0.635614114,0.140605352,-0.07424331,119.3183464,2391,11
RY_discon_50,RY_recon_10,0.417511582,0.981331722,0.094512844,-0.131858945,119.8930398,2393,11
RY_recon_20,RY_recon_50,0.197648619,0.028662793,0.047085556,-0.191143055,120.4546121,2393,11
BY_recon_80,RY_recon_50,0.306816318,0.068671439,0.071239704,-0.160950371,120.1721933,2395,11
RY_FA_Mag,SY_Wet_Tim,5.334274681,0.668420379,0.727307732,0.590961597,77.90135688,2396,7
RY_recon_10,RY_DS_Dur_WS,1.810830548,0.843282712,0.311630245,0.139537806,116.8774232,2402,11
RY_recon_20,RY_DS_Dur_WS,1.049780132,0.936328648,0.207886305,0.009857881,118.4215901,2407,11
RY_recon_20,BY_FA_Dur,2.745506978,0.790999573,0.578548718,0.367823077,80.22528963,2411,7
RY_discon_100,RY_recon_80,0.281731053,0.712196294,0.0657984,-0.167752,120.2364506,2412,11
RY_discon_20,RY_discon_80,0.52747049,0.677900817,0.116504457,-0.104369429,119.6225845,2416,11
RY_discon_80,log_RY_tot_flow,1.223974476,0.27097026,0.234299475,0.042874343,118.0485382,2416,11
SY_discon_100,RY_tot_flow,0.073727154,0.962684911,0.018098206,-0.227377242,120.78424,2418,11
BY_recon_80,RY_Wet_BFL_Mag_50,0.152568425,0.194073869,0.036740737,-0.204074078,120.5733844,2422,11
RY_recon_80,log_tot_flow_CFLP,0.008227123,0.955824053,0.002052559,-0.247434301,120.9625425,2423,11
SY_discon_80,RY_tot_flow,0.083266049,0.992514673,0.020392021,-0.224509973,120.7585129,2424,11
RY_recon_80,log_SY_tot_flow_janjul,0.098113242,0.592274023,0.023941076,-0.220073655,120.7185883,2426,11
RY_FA_Mag,SY_Wet_BFL_Dur,1.473927522,0.335581286,0.42428275,0.136424125,83.1322659,2426,7
BY_FA_Dur,RY_Wet_BFL_Mag_50,1.426733462,0.800792935,0.416353789,0.124530684,82.50442528,2428,7
SY_discon_100,log_RY_tot_flow,0.027611026,0.991444063,0.006855435,-0.241430706,120.9094744,2430,11
BY_recon_50,BY_recon_80,0.204928161,0.072134777,0.048735235,-0.189080957,120.4355525,2432,11
RY_recon_80,RY_DS_Tim,0.258515012,0.729108242,0.060705436,-0.174118205,120.2962562,2433,11
RY_recon_80,SY_discon_80,0.058727194,0.956570758,0.014469362,-0.231913297,120.8248181,2435,11
RY_recon_15,RY_tot_flow,0.354339033,0.095990891,0.081376078,-0.148279903,120.0514807,2436,11
SY_discon_80,log_RY_tot_flow,0.034659212,0.992800724,0.008590369,-0.239262039,120.8902416,2438,11
SY_discon_80,log_SY_tot_flow_janjul,1.326238579,0.154152477,0.249000971,0.061251214,117.8352837,2438,11
BY_recon_80,SY_tot_flow_janjul,0.267762598,0.065048972,0.062740743,-0.171574071,120.272395,2448,11
RY_discon_15,SY_tot_flow_janjul,0.678786567,0.640797013,0.145077481,-0.068653149,119.2609551,2448,11
BY_min_flow_sepdec,SY_Wet_BFL_Dur,0.422065463,0.105614253,0.095445322,-0.130693347,119.8817061,2450,11
RY_recon_80,SY_discon_100,0.050676598,0.91135161,0.01251065,-0.234361687,120.8466586,2451,11
RY_discon_20,RY_FA_Mag,1.601031164,0.881585352,0.444603529,0.166905294,82.88072486,2458,7
RY_DS_Mag_90,SY_SP_ROC,1.750855326,0.966204739,0.304451291,0.130564113,116.9915472,2461,11
RY_recon_20,BY_tot_flow_sepdec,1.052878447,0.083622187,0.208372012,0.010465015,118.414843,2465,11
RY_recon_20,log_tot_flow_CFLP,0.201751896,0.796008619,0.048016137,-0.189979828,120.4438647,2469,11
BY_FA_Tim,BY_FA_Dur,1.444377663,0.902453918,0.419343581,0.129015371,82.46847486,2484,7
RY_recon_10,BY_FA_Dur,2.541246177,0.791956955,0.559592252,0.339388379,80.53326729,2485,7
RY_discon_10,RY_FA_Mag,1.801655508,0.716367128,0.473913405,0.210870108,82.50121011,2486,7
tot_flow_CFLP,RY_DS_Dur_WS,0.14088415,0.837142834,0.034022722,-0.207471598,120.6043792,2487,11
BY_min_flow_sepdec,RY_DS_Dur_WS,0.425017201,0.592540077,0.096048712,-0.129939111,119.874366,2488,11
BY_recon_80,RY_recon_20,0.411778314,0.058983125,0.09333613,-0.133329837,119.9073254,2493,11
RY_recon_20,tot_flow_CFLP,0.199874709,0.158544127,0.047590636,-0.190511705,120.4487802,2494,11
RY_discon_15,RY_SP_Tim,0.921316332,0.712710567,0.18720933,-0.015988338,118.7050453,2495,11
RY_SP_Tim,SY_SP_ROC,1.398902259,0.377059551,0.259108647,0.073885809,117.6862297,2498,11
BY_recon_80,RY_discon_15,0.883108932,0.480784199,0.18084973,-0.023937837,118.7907788,2500,11
RY_discon_20,log_SY_tot_flow_janjul,0.448768564,0.92043284,0.100874783,-0.123906521,119.8154812,2500,11
SY_tot_flow_janjul,RY_FA_Dur,0.803176242,0.157149322,0.286523633,-0.07021455,84.63399451,2501,7
RY_SP_ROC,SY_SP_ROC,0.933648714,0.492160485,0.18924102,-0.013448725,118.6775148,2503,11
RY_recon_15,BY_min_flow_sepdec,0.728735274,0.01430113,0.15410786,-0.057365175,119.1441462,2504,11
RY_discon_10,SY_tot_flow_janjul,0.876600905,0.461082374,0.17975654,-0.025304325,118.8054489,2507,11
RY_discon_80,BY_min_flow_sepdec,0.662039009,0.640931197,0.142006321,-0.072492098,119.3003998,2509,11
RY_recon_80,BY_min_flow_sepdec,0.348013189,0.149480561,0.080039589,-0.149950514,120.0674728,2510,11
RY_discon_10,BY_min_flow_sepdec,1.137513842,0.359855716,0.22141329,0.026766612,118.2321198,2512,11
RY_recon_10,BY_min_flow_sepdec,0.695925191,0.014783329,0.148197674,-0.064752907,119.2207351,2512,11
RY_recon_80,SY_SP_ROC,0.984338516,0.617725435,0.197486289,-0.003142139,118.5650741,2513,11
RY_discon_10,RY_tot_flow,1.065309533,0.270349118,0.210314794,0.012893493,118.3878141,2518,11
RY_tot_flow,RY_DS_Mag_50,0.829585351,0.07532282,0.171771548,-0.035285565,118.912015,2518,11
RY_Wet_BFL_Dur,RY_FA_Dur,1.594477438,0.861846593,0.443590888,0.165386332,82.89347617,2521,7
BY_recon_80,RY_DS_Tim,0.543654733,0.642595685,0.119651418,-0.100435727,119.5833332,2525,11
RY_discon_50,RY_discon_80,0.694576899,0.924649049,0.147953035,-0.065058707,119.2238939,2530,11
RY_discon_50,BY_min_flow_sepdec,0.698086271,0.633367256,0.148589496,-0.06426313,119.2156741,2532,11
RY_DS_Mag_50,RY_Wet_BFL_Mag_50,0.690716432,0.094107998,0.147251799,-0.065935251,119.2329432,2534,11
RY_discon_20,RY_recon_10,0.429157372,0.950451891,0.096893683,-0.128882896,119.8640789,2535,11
RY_DS_Dur_WS,SY_Wet_BFL_Dur,0.098920076,0.833058875,0.024133204,-0.219833495,120.7164228,2535,11
BY_recon_80,RY_recon_100,0.364823656,0.197869005,0.083582679,-0.145521651,120.0250261,2538,11
RY_recon_50,SY_SP_ROC,0.877369889,0.736631675,0.179885862,-0.025142672,118.8037145,2544,11
RY_discon_100,BY_min_flow_sepdec,0.621040118,0.673066733,0.134394011,-0.082007486,119.3975639,2551,11
BY_recon_80,log_SY_tot_flow_janjul,0.17857992,0.589508219,0.042736988,-0.196578765,120.5046958,2553,11
RY_discon_15,BY_min_flow_sepdec,0.93241441,0.47843252,0.189038133,-0.013702334,118.6802671,2554,11
RY_discon_20,SY_tot_flow_janjul,0.536506837,0.757212148,0.118264307,-0.102169616,119.6006515,2555,11
RY_discon_100,RY_recon_15,0.320203171,0.969208167,0.074117619,-0.157352977,120.1380551,2555,11
RY_recon_20,BY_min_flow_sepdec,0.597010081,0.019627869,0.129869213,-0.087663484,119.4549146,2555,11
log_RY_tot_flow,RY_SP_Tim,0.911662067,0.864459753,0.185611725,-0.017985344,118.7266455,2556,11
RY_discon_50,RY_recon_15,0.365046522,0.899184487,0.083629469,-0.145463164,120.0244645,2557,11
BY_recon_80,RY_DS_Dur_WS,0.198660793,0.418719576,0.047315276,-0.190855905,120.45196,2558,11
SY_min_flow_janjul,BY_FA_Mag,1.897850042,0.460837865,0.486896628,0.230344942,81.60270162,2565,7
BY_recon_80,RY_discon_50,0.539378701,0.692273842,0.118822142,-0.101472322,119.5936901,2571,11
RY_recon_20,SY_discon_100,0.262547292,0.960937961,0.061593989,-0.173007513,120.2858455,2576,11
BY_min_flow_sepdec,tot_flow_CFLP,0.32562418,0.310209938,0.075277964,-0.155902545,120.1242609,2582,11
RY_recon_20,SY_discon_80,0.275841716,0.987627519,0.064511676,-0.169360405,120.2515911,2583,11
RY_discon_15,RY_discon_80,1.040177864,0.549781576,0.206377214,0.007971517,118.4425267,2590,11
BY_recon_80,RY_tot_flow,0.126784627,0.155657886,0.030722375,-0.211597031,120.6418976,2593,11
RY_discon_20,RY_Wet_BFL_Mag_50,0.42235193,0.602422153,0.095503917,-0.130620104,119.8809935,2593,11
BY_min_flow_sepdec,log_tot_flow_CFLP,0.315584086,0.987138497,0.073126622,-0.158591723,120.1498224,2596,11
BY_recon_80,RY_discon_20,0.689065959,0.581362745,0.146951646,-0.066310443,119.2368143,2600,11
RY_discon_10,SY_SP_ROC,1.108812546,0.399142399,0.217039192,0.02129899,118.2937448,2601,11
BY_min_flow_sepdec,RY_Wet_BFL_Mag_50,0.506864878,0.248981106,0.112465071,-0.109418661,119.6727624,2608,11
RY_recon_20,RY_Wet_BFL_Mag_50,0.186272627,0.154805837,0.044496057,-0.194379928,120.4844636,2612,11
BY_recon_100,RY_FA_Tim,2.344792204,0.048875468,0.539678791,0.309518187,81.566421,2614,7
SY_min_flow_janjul,RY_SP_Tim,1.81512169,0.496607948,0.312138213,0.140172766,116.869303,2614,11
BY_min_flow_sepdec,SY_SP_ROC,1.328822327,0.482110599,0.249365103,0.061706378,117.8299489,2617,11
SY_discon_100,log_SY_tot_flow_janjul,1.196749076,0.166630871,0.230288024,0.03786003,118.106016,2620,11
BY_recon_80,SY_Wet_BFL_Dur,0.124287775,0.104687282,0.030135573,-0.212330534,120.648555,2621,11
RY_discon_20,BY_min_flow_sepdec,0.74928308,0.585228882,0.157767618,-0.052790477,119.0964514,2621,11
BY_recon_80,SY_discon_80,0.183885466,0.9791378,0.043950884,-0.195061395,120.4907379,2624,11
tot_flow_CFLP,RY_FA_Dur,1.060386323,0.119198068,0.346487734,0.019731601,84.01947843,2628,7
BY_FA_Dur,RY_Wet_Tim,1.433558297,0.977673007,0.417513895,0.126270842,82.49049763,2628,7
BY_recon_80,RY_FA_Mag,1.404089134,0.210851811,0.412471319,0.118706978,83.27442476,2639,7
BY_recon_80,SY_discon_100,0.169996379,0.922906745,0.040766553,-0.199041809,120.527315,2641,11
BY_recon_80,RY_discon_80,0.485021527,0.703386169,0.108142519,-0.114821851,119.7262056,2642,11
RY_recon_15,RY_SP_Tim,0.891374136,0.741260368,0.18223389,-0.022207638,118.7721758,2644,11
log_tot_flow_CFLP,RY_DS_Dur_WS,0.130644368,0.838478501,0.031628084,-0.210464895,120.6316142,2644,11
RY_discon_100,log_RY_tot_flow,1.097710902,0.307583658,0.215334083,0.019167604,118.3176742,2647,11
RY_recon_20,RY_tot_flow,0.209590209,0.153290676,0.049788744,-0.18776407,120.4233634,2649,11
RY_discon_50,RY_Wet_BFL_Mag_50,0.383773813,0.636293412,0.087544164,-0.140569795,119.9773723,2650,11
RY_discon_20,RY_recon_15,0.40810234,0.793893573,0.092580051,-0.134274936,119.9164946,2654,11
RY_discon_80,RY_recon_15,0.317041189,0.966380216,0.073439463,-0.158200671,120.146109,2661,11
RY_Wet_BFL_Mag_50,RY_DS_Tim,0.267939172,0.75518095,0.06277952,-0.1715256,120.2719399,2665,11
RY_discon_15,RY_discon_20,1.440556849,0.370013469,0.264781141,0.080976426,117.6016862,2667,11
RY_recon_80,SY_Wet_BFL_Dur,0.059776279,0.135725519,0.014724033,-0.231594959,120.8219753,2669,11
RY_DS_Mag_50,SY_SP_ROC,1.013187496,0.739729553,0.202104449,0.002630561,118.5015905,2673,11
BY_recon_80,RY_recon_80,0.105219067,0.158178203,0.025630561,-0.217961799,120.6995316,2675,11
BY_recon_80,RY_discon_100,0.501988423,0.689185935,0.111503713,-0.110620359,119.6846709,2676,11
RY_discon_15,RY_recon_10,0.570491203,0.715002855,0.124820545,-0.093974319,119.5185543,2677,11
BY_recon_80,log_RY_tot_flow,0.095331751,0.896575154,0.023278151,-0.220902311,120.7260568,2678,11
BY_recon_80,BY_FA_Dur,1.953705576,0.542065275,0.494145439,0.241218158,81.50310471,2682,7
RY_discon_15,RY_recon_15,0.66686834,0.530667484,0.142894183,-0.071382271,119.289011,2682,11
BY_recon_80,RY_SP_ROC,0.232300962,0.868283397,0.054887628,-0.181390465,120.3641779,2685,11
RY_discon_20,BY_FA_Mag,1.896706423,0.894912763,0.486746041,0.230119061,81.6047557,2696,7
BY_recon_100,BY_FA_Dur,1.973468641,0.53617522,0.496661436,0.244992154,81.46820154,2697,7
RY_discon_20,RY_recon_20,0.513129595,0.55280161,0.113697066,-0.107878667,119.6574826,2711,11
RY_DS_Mag_90,RY_FA_Tim,0.535392367,0.163955041,0.21116746,-0.18324881,85.3368277,2711,7
RY_discon_10,BY_FA_Dur,2.832354787,0.259065957,0.586123104,0.379184656,80.09834035,2717,7
BY_FA_Mag,RY_DS_Tim,1.910350425,0.816784004,0.488536887,0.232805331,81.58028858,2726,7
BY_min_flow_sepdec,RY_SP_ROC,0.32072549,0.642269317,0.074229546,-0.157213068,120.1367252,2735,11
RY_recon_10,SY_SP_ROC,0.901355684,0.79590614,0.18389926,-0.020125925,118.7497516,2741,11
RY_discon_80,RY_Wet_BFL_Mag_50,0.286261403,0.714533095,0.066785801,-0.166517748,120.2248181,2745,11
SY_min_flow_janjul,BY_tot_flow_sepdec,0.935892695,0.140239161,0.189609611,-0.012987986,118.6725128,2754,11
SY_min_flow_janjul,SY_Wet_Tim,0.826897826,0.486460765,0.171310406,-0.035861992,118.9181379,2755,11
BY_recon_80,SY_SP_ROC,1.155222551,0.672001165,0.224087814,0.030109767,118.1942686,2756,11
BY_recon_80,tot_flow_CFLP,0.098697042,0.196340198,0.024080102,-0.219899873,120.7170214,2760,11
RY_discon_50,RY_recon_20,0.392432426,0.68309761,0.089342849,-0.138321439,119.9556671,2765,11
RY_recon_10,log_SY_tot_flow_janjul,0.391367852,0.914214534,0.089122083,-0.138597396,119.9583334,2772,11
RY_recon_15,log_SY_tot_flow_janjul,0.309993991,0.816951712,0.07192446,-0.160094425,120.1640802,2772,11
RY_recon_15,SY_SP_ROC,0.856656638,0.760662898,0.176388141,-0.029514823,118.8505289,2777,11
log_RY_tot_flow,SY_SP_ROC,1.063324706,0.59995068,0.210005237,0.012506547,118.3921252,2779,11
RY_discon_50,RY_discon_100,0.560780112,0.959943839,0.122957059,-0.096303676,119.5419513,2781,11
RY_discon_20,RY_discon_50,0.409440925,0.607621924,0.092855519,-0.133930601,119.9131548,2784,11
BY_min_flow_sepdec,log_RY_tot_flow,0.316668933,0.971550239,0.07335956,-0.15830055,120.1470575,2793,11
RY_recon_100,SY_SP_ROC,1.095746042,0.447585112,0.215031525,0.018789406,118.3219149,2794,11
BY_FA_Mag,RY_DS_Dur_WS,1.906594491,0.725247948,0.488045149,0.232067724,81.58701539,2797,7
RY_recon_50,RY_FA_Tim,1.319327498,0.656321162,0.397468312,0.096202468,83.45093112,2804,7
BY_min_flow_sepdec,RY_tot_flow,0.387603042,0.188544423,0.088340499,-0.139574376,119.967768,2811,11
BY_recon_80,log_tot_flow_CFLP,0.096320659,0.962217655,0.023513945,-0.220607569,120.7234009,2818,11
RY_discon_100,RY_Wet_BFL_Mag_50,0.281268989,0.723615074,0.065697575,-0.167878032,120.2376378,2820,11
RY_discon_15,RY_discon_100,0.979871814,0.563412748,0.196766473,-0.004041908,118.5749361,2830,11
BY_recon_50,BY_min_flow_sepdec,0.317158719,0.325813421,0.073464688,-0.15816914,120.1458095,2843,11
RY_recon_20,SY_SP_ROC,0.816186522,0.699541768,0.169467382,-0.038165772,118.942575,2847,11
log_SY_tot_flow_janjul,RY_FA_Dur,0.717915009,0.419341152,0.264141817,-0.103787275,84.85021121,2852,7
SY_tot_flow_janjul,SY_SP_ROC,0.884256723,0.76776766,0.181042229,-0.023697214,118.7881935,2879,11
log_BY_tot_flow_sepdec,BY_FA_Dur,1.461674386,0.817339986,0.422244909,0.133367363,82.43341074,2908,7
RY_discon_20,RY_discon_100,0.534733838,0.68760069,0.117919564,-0.102600545,119.6049515,2914,11
RY_discon_15,RY_tot_flow,0.871561366,0.337488906,0.178908013,-0.026364983,118.8168224,2916,11
log_RY_tot_flow,RY_DS_Tim,0.458946358,0.665140783,0.102927087,-0.121341142,119.7903444,2917,11
RY_recon_50,BY_tot_flow_sepdec,0.936404046,0.314198023,0.189693558,-0.012883053,118.6713733,2933,11
RY_discon_15,RY_discon_50,0.747040462,0.452688181,0.157369727,-0.053287841,119.1016468,2935,11
BY_FA_Dur,SY_SP_ROC,1.955916268,0.449047837,0.494428126,0.241642189,81.49919179,2947,7
BY_FA_Mag,SY_Wet_BFL_Dur,1.935230376,0.846115678,0.491770542,0.237655813,81.53589155,2960,7
RY_FA_Tim,RY_SP_Tim,0.699817762,0.463101366,0.259209259,-0.111186111,84.89697661,2970,7
BY_FA_Dur,RY_FA_Dur,2.969768176,0.902847028,0.748096122,0.496192243,75.39837427,2972,5
RY_discon_20,RY_SP_Tim,0.884175977,0.826885261,0.18102869,-0.023714138,118.7883753,2981,11
RY_recon_20,log_SY_tot_flow_janjul,0.206369995,0.742161263,0.049061303,-0.188673371,120.4317813,2983,11
RY_discon_80,RY_recon_20,0.282512292,0.817833301,0.065968822,-0.167538972,120.2344438,3007,11
RY_discon_100,RY_recon_20,0.279264312,0.827799611,0.065259889,-0.168425139,120.2427896,3019,11
BY_FA_Dur,SY_Wet_BFL_Dur,1.463285076,0.969450674,0.422513609,0.133770413,82.43015445,3024,7
RY_discon_15,SY_SP_ROC,0.993941607,0.456461029,0.199029481,-0.001213149,118.5439013,3033,11
RY_discon_10,RY_FA_Dur,0.743147096,0.718015018,0.270910407,-0.09363439,84.78552568,3037,7
RY_recon_15,SY_tot_flow_janjul,0.36064371,0.023705998,0.082704237,-0.146619704,120.0355653,3040,11
SY_discon_100,SY_SP_ROC,0.804797384,0.736323699,0.167498714,-0.040626607,118.9686182,3056,11
SY_discon_80,SY_SP_ROC,0.808482705,0.725090329,0.16813676,-0.039829049,118.9601843,3059,11
BY_recon_50,SY_min_flow_janjul,0.224499657,0.021574725,0.053142307,-0.183572117,120.3844727,3061,11
RY_recon_100,RY_FA_Dur,0.752224514,0.792372008,0.273315098,-0.090027353,84.76240004,3068,7
SY_min_flow_janjul,RY_FA_Mag,2.448957389,0.036607755,0.550456472,0.325684708,81.40057811,3074,7
RY_discon_20,SY_SP_ROC,0.899661585,0.535881691,0.183617086,-0.020478642,118.7535543,3089,11
RY_recon_10,SY_tot_flow_janjul,0.416512309,0.028646234,0.09430797,-0.132115038,119.8955283,3093,11
BY_recon_80,BY_min_flow_sepdec,0.349543434,0.179883949,0.080363247,-0.149545941,120.0636021,3096,11
RY_recon_20,BY_FA_Mag,1.919636998,0.292964372,0.489748668,0.234623002,81.5636842,3113,7
RY_tot_flow,RY_Wet_BFL_Mag_50,0.167332892,0.07428183,0.040153474,-0.199808158,120.5343432,3125,11
log_SY_tot_flow_janjul,SY_SP_ROC,0.808768595,0.999596741,0.168186216,-0.03976723,118.9595303,3126,11
RY_discon_50,SY_SP_ROC,0.835401103,0.618098431,0.172767695,-0.034040381,118.8987769,3135,11
SY_discon_80,BY_min_flow_sepdec,0.334601013,0.917343847,0.077193036,-0.153508705,120.1014566,3166,11
RY_recon_80,RY_FA_Dur,0.698641822,0.749281168,0.258886458,-0.111670313,84.90002621,3174,7
SY_discon_100,BY_min_flow_sepdec,0.328857696,0.874759157,0.075968701,-0.155039124,120.1160412,3180,11
RY_tot_flow,log_RY_tot_flow,0.608762795,0.305053905,0.132088116,-0.084889855,119.4268279,3185,11
RY_recon_20,SY_tot_flow_janjul,0.282359738,0.023587789,0.065935549,-0.167580564,120.2348356,3188,11
SY_min_flow_janjul,SY_Wet_BFL_Dur,0.101901658,0.091343111,0.02484254,-0.218946824,120.7084243,3189,11
